Date,VH,Team,Final,ML
1027,V,CLE,95,160
1027,H,CHI,97,-180
1027,V,DET,106,255
1027,H,ATL,94,-320
1027,V,NO,95,510
1027,H,GS,111,-710
1028,V,WAS,88,-180
1028,H,ORL,87,160
1028,V,PHI,95,800
1028,H,BOS,112,-1300
1028,V,IND,99,195
1028,H,TOR,106,-235
1028,V,CHI,115,-205
1028,H,BKN,100,175
1028,V,CHA,94,210
1028,H,MIA,104,-260
1028,V,UTA,87,-105
1028,H,DET,92,-115
1028,V,SA,106,165
1028,H,OKC,112,-185
1028,V,NY,122,175
1028,H,MIL,97,-205
1028,V,DEN,105,510
1028,H,HOU,85,-710
1028,V,CLE,106,185
1028,H,MEM,76,-215
1028,V,NO,94,105
1028,H,POR,112,-125
1028,V,DAL,111,210
1028,H,PHO,95,-260
1028,V,LAC,111,-230
1028,H,SAC,104,190
1028,V,MIN,112,120
1028,H,LAL,111,-140
1029,V,MEM,112,-145
1029,H,IND,103,125
1029,V,ATL,112,-185
1029,H,NY,101,165
1029,V,DAL,88,650
1029,H,LAC,104,-950
1030,V,MIA,92,185
1030,H,CLE,102,-215
1030,V,UTA,99,-325
1030,H,PHI,71,260
1030,V,OKC,139,-365
1030,H,ORL,136,300
1030,V,TOR,113,110
1030,H,BOS,103,-130
1030,V,CHI,94,-145
1030,H,DET,98,125
1030,V,WAS,118,-135
1030,H,MIL,113,115
1030,V,CHA,94,155
1030,H,ATL,97,-175
1030,V,BKN,75,900
1030,H,SA,102,-1600
1030,V,MIN,95,140
1030,H,DEN,78,-160
1030,V,GS,112,-115
1030,H,HOU,92,-105
1030,V,LAL,114,245
1030,H,SAC,132,-305
1030,V,POR,92,170
1030,H,PHO,110,-200
1031,V,UTA,97,140
1031,H,IND,76,-160
1031,V,NY,117,260
1031,H,WAS,110,-320
1031,V,GS,134,-235
1031,H,NO,120,200
1031,V,BKN,91,705
1031,H,MEM,101,-955
1031,V,PHO,101,105
1031,H,POR,90,-125
1031,V,SAC,109,485
1031,H,LAC,114,-635
1101,V,ATL,94,-140
1101,H,CHA,92,120
1101,V,SA,95,-260
1101,H,BOS,87,210
1101,V,MIL,87,200
1101,H,TOR,106,-240
1101,V,HOU,89,150
1101,H,MIA,109,-170
1101,V,ORL,87,300
1101,H,CHI,92,-365
1101,V,DEN,93,800
1101,H,OKC,117,-1300
1101,V,DAL,103,-180
1101,H,LAL,93,160
1102,V,CLE,107,-1450
1102,H,PHI,100,850
1102,V,SA,94,-335
1102,H,NY,84,270
1102,V,MIL,103,-120
1102,H,BKN,96,100
1102,V,OKC,105,-180
1102,H,HOU,110,160
1102,V,POR,106,150
1102,H,MIN,101,-170
1102,V,MEM,69,380
1102,H,GS,119,-475
1102,V,PHO,96,369
1102,H,LAC,102,-464
1103,V,CHI,105,-170
1103,H,CHA,130,150
1103,V,ATL,98,155
1103,H,MIA,92,-175
1103,V,IND,94,165
1103,H,DET,82,-185
1103,V,ORL,103,175
1103,H,NO,94,-205
1103,V,TOR,102,-135
1103,H,DAL,91,115
1103,V,MEM,103,-185
1103,H,SAC,89,165
1103,V,DEN,120,130
1103,H,LAL,109,-150
1104,V,SA,99,-175
1104,H,WAS,102,155
1104,V,BOS,98,-129
1104,H,IND,100,109
1104,V,NY,86,525
1104,H,CLE,96,-725
1104,V,BKN,87,280
1104,H,ATL,101,-345
1104,V,PHI,87,325
1104,H,MIL,91,-400
1104,V,ORL,114,400
1104,H,HOU,119,-500
1104,V,TOR,103,310
1104,H,OKC,98,-380
1104,V,POR,108,240
1104,H,UTA,92,-300
1104,V,SAC,97,405
1104,H,PHO,118,-525
1104,V,LAC,108,280
1104,H,GS,112,-345
1105,V,OKC,98,-105
1105,H,CHI,104,-115
1105,V,MIA,96,-180
1105,H,MIN,84,160
1105,V,CHA,108,150
1105,H,DAL,94,-170
1105,V,UTA,96,-150
1105,H,DEN,84,130
1105,V,MEM,96,-185
1105,H,POR,115,165
1106,V,TOR,87,-240
1106,H,ORL,92,200
1106,V,LAL,104,135
1106,H,BKN,98,-155
1106,V,WAS,98,105
1106,H,BOS,118,-125
1106,V,PHI,102,950
1106,H,CLE,108,-1650
1106,V,MIL,99,100
1106,H,NY,92,-120
1106,V,MIA,87,-115
1106,H,IND,90,-105
1106,V,ATL,121,-140
1106,H,NO,115,120
1106,V,DET,100,160
1106,H,PHO,92,-180
1106,V,HOU,116,-200
1106,H,SAC,110,170
1106,V,DEN,104,2000
1106,H,GS,119,-7000
1107,V,MIN,102,380
1107,H,CHI,93,-475
1107,V,ORL,105,-145
1107,H,PHI,97,125
1107,V,WAS,99,175
1107,H,ATL,114,-205
1107,V,CHA,94,400
1107,H,SA,114,-520
1107,V,BKN,86,235
1107,H,MIL,94,-285
1107,V,NO,98,190
1107,H,DAL,107,-230
1107,V,MEM,79,125
1107,H,UTA,89,-145
1107,V,GS,103,-1750
1107,H,SAC,94,950
1107,V,HOU,109,205
1107,H,LAC,105,-245
1108,V,LAL,95,205
1108,H,NY,99,-245
1108,V,IND,97,305
1108,H,CLE,101,-370
1108,V,TOR,76,130
1108,H,MIA,96,-150
1108,V,PHO,103,345
1108,H,OKC,124,-425
1108,V,DET,120,110
1108,H,POR,103,-130
1109,V,CHI,111,-725
1109,H,PHI,88,525
1109,V,ORL,84,160
1109,H,IND,97,-180
1109,V,MIN,117,325
1109,H,ATL,107,-400
1109,V,POR,104,-120
1109,H,DEN,108,100
1109,V,SA,106,-340
1109,H,SAC,88,275
1109,V,MEM,92,230
1109,H,LAC,94,-290
1109,V,DET,95,800
1109,H,GS,109,-1300
1110,V,OKC,125,-290
1110,H,WAS,101,230
1110,V,UTA,114,195
1110,H,CLE,118,-235
1110,V,LAL,88,575
1110,H,MIA,101,-800
1110,V,NY,111,250
1110,H,TOR,109,-315
1110,V,DAL,105,125
1110,H,NO,120,-145
1110,V,CHA,104,-165
1110,H,MIN,95,145
1110,V,BOS,99,-140
1110,H,MIL,83,120
1111,V,LAL,99,305
1111,H,ORL,101,-375
1111,V,TOR,119,-500
1111,H,PHI,103,400
1111,V,NY,93,215
1111,H,CHA,95,-265
1111,V,IND,102,140
1111,H,BOS,91,-160
1111,V,LAC,108,-290
1111,H,DAL,118,230
1111,V,NO,98,850
1111,H,ATL,106,-1450
1111,V,GS,100,-330
1111,H,MEM,84,265
1111,V,BKN,106,700
1111,H,HOU,98,-1000
1111,V,MIL,102,150
1111,H,DEN,103,-170
1111,V,DET,92,-125
1111,H,SAC,101,105
1111,V,SA,113,-250
1111,H,POR,101,210
1112,V,UTA,91,145
1112,H,MIA,92,-165
1112,V,GS,129,-600
1112,H,MIN,116,460
1112,V,LAC,104,120
1112,H,PHO,118,-140
1113,V,UTA,93,-120
1113,H,ORL,102,100
1113,V,MIN,103,285
1113,H,IND,107,-355
1113,V,CLE,90,-290
1113,H,NY,84,240
1113,V,NO,81,465
1113,H,TOR,100,-615
1113,V,ATL,93,-115
1113,H,BOS,106,-105
1113,V,PHI,85,960
1113,H,OKC,102,-1360
1113,V,POR,100,245
1113,H,MEM,101,-295
1113,V,CHA,97,235
1113,H,CHI,102,-285
1113,V,LAL,82,280
1113,H,DAL,90,-340
1113,V,HOU,98,-270
1113,H,DEN,107,220
1113,V,BKN,109,225
1113,H,SAC,111,-275
1114,V,DET,96,120
1114,H,LAC,101,-140
1114,V,ORL,99,195
1114,H,WAS,108,-230
1114,V,DAL,110,280
1114,H,HOU,98,-350
1114,V,CLE,105,-235
1114,H,MIL,108,200
1114,V,PHI,83,1855
1114,H,SA,92,-3105
1114,V,DEN,81,265
1114,H,PHO,105,-325
1114,V,BKN,99,1660
1114,H,GS,107,-2710
1115,V,NO,87,105
1115,H,NY,95,-125
1115,V,MEM,114,-185
1115,H,MIN,106,160
1115,V,POR,94,165
1115,H,CHA,106,-190
1115,V,UTA,97,135
1115,H,ATL,96,-155
1115,V,BOS,100,190
1115,H,OKC,85,-225
1115,V,TOR,101,-125
1115,H,SAC,107,105
1115,V,DET,85,-195
1115,H,LAL,97,170
1116,V,DAL,92,-405
1116,H,PHI,86,325
1116,V,IND,95,230
1116,H,CHI,96,-280
1116,V,BOS,111,175
1116,H,HOU,95,-205
1116,V,OKC,114,120
1116,H,MEM,122,-140
1116,V,POR,80,735
1116,H,SA,93,-1035
1116,V,LAL,101,610
1116,H,PHO,120,-810
1117,V,MIL,86,140
1117,H,WAS,115,-160
1117,V,ATL,88,-190
1117,H,BKN,90,165
1117,V,MIN,103,330
1117,H,MIA,91,-410
1117,V,CLE,99,-190
1117,H,DET,104,165
1117,V,CHA,94,-110
1117,H,NY,102,-110
1117,V,DEN,115,205
1117,H,NO,98,-245
1117,V,TOR,110,410
1117,H,GS,115,-535
1118,V,IND,112,-265
1118,H,PHI,85,215
1118,V,MIN,101,175
1118,H,ORL,104,-205
1118,V,BKN,111,235
1118,H,CHA,116,-285
1118,V,DAL,106,175
1118,H,BOS,102,-205
1118,V,NO,103,740
1118,H,OKC,110,-1040
1118,V,POR,103,240
1118,H,HOU,108,-290
1118,V,SAC,97,125
1118,H,ATL,103,-145
1118,V,DEN,98,925
1118,H,SA,109,-1325
1118,V,TOR,89,160
1118,H,UTA,93,-180
1118,V,CHI,103,135
1118,H,PHO,97,-155
1119,V,SAC,109,435
1119,H,MIA,116,-560
1119,V,MIL,100,530
1119,H,CLE,115,-680
1119,V,GS,124,-220
1119,H,LAC,117,185
1120,V,PHI,88,550
1120,H,CHA,113,-725
1120,V,BKN,95,355
1120,H,BOS,120,-445
1120,V,DET,96,-135
1120,H,MIN,86,115
1120,V,NY,93,220
1120,H,OKC,90,-270
1120,V,SA,90,-325
1120,H,NO,104,265
1120,V,HOU,84,125
1120,H,MEM,96,-145
1120,V,UTA,93,105
1120,H,DAL,102,-125
1120,V,PHO,114,-150
1120,H,DEN,107,130
1120,V,LAC,91,-180
1120,H,POR,102,155
1120,V,CHI,94,381
1120,H,GS,106,-481
1120,V,TOR,102,-285
1120,H,LAL,91,235
1121,V,SAC,97,130
1121,H,ORL,91,-150
1121,V,MIL,86,175
1121,H,IND,123,-205
1121,V,ATL,97,195
1121,H,CLE,109,-230
1121,V,PHI,91,865
1121,H,MIA,96,-1215
1121,V,WAS,97,-105
1121,H,DET,95,-115
1121,V,NY,107,165
1121,H,HOU,102,-190
1121,V,MEM,82,290
1121,H,SA,92,-360
1122,V,TOR,91,230
1122,H,LAC,80,-280
1122,V,PHO,116,-105
1122,H,NO,122,-115
1122,V,BOS,101,-215
1122,H,BKN,111,185
1122,V,DAL,114,135
1122,H,OKC,117,-155
1122,V,GS,118,-1050
1122,H,DEN,105,750
1122,V,POR,107,-150
1122,H,LAL,93,130
1123,V,ORL,103,350
1123,H,CLE,117,-420
1123,V,SAC,122,145
1123,H,CHA,127,-165
1123,V,NY,78,185
1123,H,MIA,95,-215
1123,V,PHI,95,270
1123,H,MIN,100,-330
1123,V,DET,88,-145
1123,H,MIL,109,125
1123,V,PHO,84,425
1123,H,SA,98,-550
1123,V,OKC,111,110
1123,H,UTA,89,-130
1124,V,IND,123,135
1124,H,WAS,106,-155
1124,V,BOS,97,125
1124,H,ATL,121,-145
1124,V,DAL,96,120
1124,H,MEM,110,-140
1124,V,LAC,111,-300
1124,H,DEN,94,250
1124,V,CHI,93,-140
1124,H,POR,88,120
1124,V,LAL,77,2000
1124,H,GS,111,-9900
1125,V,NY,91,105
1125,H,ORL,100,-125
1125,V,WAS,87,145
1125,H,CHA,101,-165
1125,V,PHI,80,650
1125,H,BOS,84,-1000
1125,V,MIA,81,105
1125,H,DET,104,-125
1125,V,CLE,99,-150
1125,H,TOR,103,130
1125,V,MEM,102,160
1125,H,HOU,93,-180
1125,V,SAC,129,170
1125,H,MIL,118,-190
1125,V,BKN,99,750
1125,H,OKC,110,-1200
1125,V,ATL,95,-155
1125,H,MIN,99,135
1125,V,DAL,83,450
1125,H,SA,88,-600
1125,V,NO,120,160
1125,H,PHO,114,-180
1125,V,UTA,102,180
1125,H,LAC,91,-210
1127,V,MIL,90,145
1127,H,ORL,114,-165
1127,V,CLE,95,-180
1127,H,CHA,90,160
1127,V,MIA,97,-125
1127,H,NY,78,105
1127,V,WAS,78,130
1127,H,BOS,111,-150
1127,V,PHI,114,550
1127,H,HOU,116,-800
1127,V,ATL,116,135
1127,H,MEM,101,-155
1127,V,DET,87,310
1127,H,OKC,103,-370
1127,V,CHI,92,155
1127,H,IND,104,-175
1127,V,SA,91,-340
1127,H,DEN,80,280
1127,V,GS,135,-430
1127,H,PHO,116,360
1127,V,MIN,101,130
1127,H,SAC,91,-150
1127,V,NO,90,240
1127,H,LAC,111,-280
1128,V,TOR,84,-165
1128,H,WAS,82,145
1128,V,BKN,88,425
1128,H,CLE,90,-550
1128,V,ATL,88,270
1128,H,SA,108,-330
1128,V,DEN,81,360
1128,H,DAL,92,-430
1128,V,NO,87,200
1128,H,UTA,101,-240
1128,V,LAL,96,350
1128,H,POR,108,-420
1128,V,SAC,101,1500
1128,H,GS,120,-5000
1129,V,MIL,82,240
1129,H,CHA,87,-280
1129,V,MIN,99,475
1129,H,LAC,107,-650
1129,V,PHO,107,145
1129,H,TOR,102,-165
1129,V,DET,83,-200
1129,H,BKN,87,175
1129,V,PHI,84,900
1129,H,MEM,92,-1600
1129,V,BOS,91,-135
1129,H,ORL,110,115
1129,V,HOU,116,-180
1129,H,NY,111,160
1129,V,IND,107,-650
1129,H,LAL,103,475
1130,V,BOS,105,155
1130,H,MIA,95,-175
1130,V,HOU,105,160
1130,H,DET,116,-180
1130,V,SA,89,-190
1130,H,CHI,92,170
1130,V,DEN,74,150
1130,H,MIL,92,-170
1130,V,OKC,100,-155
1130,H,ATL,106,135
1130,V,GS,106,-360
1130,H,UTA,103,300
1130,V,DAL,98,115
1130,H,SAC,112,-135
1130,V,POR,87,270
1130,H,LAC,102,-330
1201,V,WAS,97,425
1201,H,CLE,85,-550
1201,V,LAL,91,110
1201,H,PHI,103,-130
1201,V,PHO,91,-180
1201,H,BKN,94,160
1201,V,MEM,113,100
1201,H,NO,104,-120
1201,V,ORL,96,100
1201,H,MIN,93,-120
1201,V,DAL,115,105
1201,H,POR,112,-125
1202,V,LAL,108,475
1202,H,WAS,104,-650
1202,V,GS,116,-500
1202,H,CHA,99,400
1202,V,PHO,122,150
1202,H,DET,127,-170
1202,V,PHI,87,350
1202,H,NY,99,-420
1202,V,DEN,90,425
1202,H,CHI,99,-550
1202,V,NO,101,145
1202,H,HOU,108,-165
1202,V,TOR,96,150
1202,H,ATL,86,-170
1202,V,MIL,70,700
1202,H,SA,95,-1100
1202,V,IND,103,-135
1202,H,LAC,91,115
1203,V,OKC,95,-180
1203,H,MIA,97,160
1203,V,DEN,106,500
1203,H,TOR,105,-700
1203,V,ORL,103,155
1203,H,UTA,94,-175
1203,V,SA,103,-160
1203,H,MEM,83,140
1203,N,BOS,114,-140
1203,N,SAC,97,120
1203,V,IND,111,-140
1203,H,POR,123,120
1204,V,BKN,91,145
1204,H,NY,108,-165
1204,V,PHO,106,-145
1204,H,WAS,109,125
1204,V,MIL,95,230
1204,H,DET,102,-270
1204,V,LAL,87,600
1204,H,ATL,100,-900
1204,V,HOU,100,190
1204,H,DAL,96,-220
1204,V,CLE,108,-200
1204,H,NO,114,175
1205,V,DEN,108,-155
1205,H,PHI,105,135
1205,V,GS,112,-350
1205,H,TOR,109,290
1205,V,CLE,84,180
1205,H,MIA,99,-210
1205,V,POR,109,105
1205,H,MIN,103,-125
1205,V,SAC,113,135
1205,H,HOU,120,-155
1205,V,CHA,102,200
1205,H,CHI,96,-240
1205,V,NY,91,-140
1205,H,MIL,106,120
1205,V,BOS,105,390
1205,H,SA,108,-480
1205,V,IND,119,-130
1205,H,UTA,122,110
1205,V,ORL,101,115
1205,H,LAC,103,-135
1206,V,PHO,93,200
1206,H,MEM,95,-240
1206,V,LAL,91,425
1206,H,DET,111,-550
1206,V,GS,114,-900
1206,H,BKN,98,600
1206,V,DAL,116,-135
1206,H,WAS,104,115
1206,V,SAC,95,650
1206,H,OKC,98,-1000
1207,V,DET,84,115
1207,H,CHA,104,-135
1207,V,SA,119,-650
1207,H,PHI,68,475
1207,V,DAL,104,-110
1207,H,NY,97,-110
1207,V,LAL,93,625
1207,H,TOR,102,-950
1207,V,WAS,114,320
1207,H,MIA,103,-380
1207,V,BOS,111,-125
1207,H,NO,93,105
1207,V,PHO,103,265
1207,H,CHI,101,-320
1207,V,POR,88,-130
1207,H,MIL,90,110
1207,V,LAC,110,-180
1207,H,MIN,106,160
1208,V,GS,131,-250
1208,H,IND,123,210
1208,V,POR,100,425
1208,H,CLE,105,-550
1208,V,HOU,105,-215
1208,H,BKN,110,185
1208,V,OKC,125,-130
1208,H,MEM,88,110
1208,V,ORL,85,-170
1208,H,DEN,74,150
1208,V,UTA,106,130
1208,H,SAC,114,-150
1209,V,MIA,81,-120
1209,H,CHA,99,100
1209,V,CHI,100,145
1209,H,BOS,105,-165
1209,V,HOU,109,165
1209,H,WAS,103,-185
1209,V,SA,94,-260
1209,H,TOR,97,220
1209,V,MEM,93,160
1209,H,DET,92,-180
1209,V,LAL,122,270
1209,H,MIN,123,-330
1209,V,LAC,109,-220
1209,H,MIL,95,190
1209,V,ORL,104,175
1209,H,PHO,107,-200
1209,V,NY,85,125
1209,H,UTA,106,-145
1209,V,ATL,98,-130
1209,H,DAL,95,110
1210,V,PHI,91,230
1210,H,BKN,100,-270
1210,V,ATL,94,290
1210,H,OKC,107,-350
1210,V,LAC,80,-125
1210,H,CHI,83,105
1210,V,NY,97,210
1210,H,SAC,99,-250
1211,V,DET,107,-450
1211,H,PHI,95,375
1211,V,MIA,83,175
1211,H,IND,96,-200
1211,V,CLE,111,-160
1211,H,ORL,76,140
1211,V,GS,124,-230
1211,H,BOS,119,195
1211,V,MIL,83,280
1211,H,TOR,90,-340
1211,V,WAS,105,145
1211,H,NO,107,-165
1211,V,CHA,123,115
1211,H,MEM,99,-135
1211,V,OKC,94,-165
1211,H,UTA,90,145
1211,V,MIN,108,-110
1211,H,DEN,111,-110
1211,V,LAL,87,1400
1211,H,SA,109,-4000
1211,V,POR,106,160
1211,H,PHO,96,-180
1212,V,LAC,105,-280
1212,H,BKN,100,240
1212,V,BOS,98,135
1212,H,CHA,93,-155
1212,V,IND,96,100
1212,H,DET,118,-120
1212,V,LAL,97,650
1212,H,HOU,126,-1000
1212,V,SA,103,-150
1212,H,ATL,78,130
1212,V,NO,94,270
1212,H,CHI,98,-330
1212,V,GS,95,-550
1212,H,MIL,108,425
1212,V,WAS,114,230
1212,H,DAL,111,-270
1212,V,NY,112,145
1212,H,POR,110,-165
1213,V,MIN,101,190
1213,H,PHO,108,-220
1213,V,MEM,97,125
1213,H,MIA,100,-145
1213,V,PHI,76,700
1213,H,TOR,96,-1100
1213,V,UTA,98,400
1213,H,OKC,104,-500
1214,V,TOR,90,175
1214,H,IND,106,-200
1214,V,LAC,105,-130
1214,H,DET,103,110
1214,V,ORL,105,-165
1214,H,BKN,82,145
1214,V,PHI,96,1000
1214,H,CHI,115,-2000
1214,V,MIA,100,220
1214,H,ATL,88,-260
1214,V,WAS,95,135
1214,H,MEM,112,-155
1214,V,PHO,94,160
1214,H,DAL,104,-180
1214,V,UTA,81,800
1214,H,SA,118,-1400
1214,V,HOU,108,-190
1214,H,DEN,114,170
1214,V,NO,101,140
1214,H,POR,105,-160
1215,V,CLE,89,-120
1215,H,BOS,77,100
1215,V,DEN,112,220
1215,H,MIN,100,-260
1215,V,HOU,97,125
1215,H,SAC,107,-145
1215,V,MIL,95,-180
1215,H,LAL,113,160
1216,V,DAL,81,160
1216,H,IND,107,-180
1216,V,CHA,98,-110
1216,H,ORL,113,-110
1216,V,MIN,102,170
1216,H,NY,107,-190
1216,V,MIA,104,-220
1216,H,BKN,98,190
1216,V,BOS,116,120
1216,H,DET,119,-140
1216,V,PHI,106,1100
1216,H,ATL,127,-2500
1216,V,POR,90,500
1216,H,OKC,106,-700
1216,V,MEM,85,160
1216,H,CHI,98,-180
1216,V,WAS,95,900
1216,H,SA,114,-1600
1216,V,NO,104,135
1216,H,UTA,94,-155
1216,V,MIL,90,600
1216,H,LAC,103,-900
1216,V,PHO,103,750
1216,H,GS,128,-1200
1217,V,TOR,99,-150
1217,H,CHA,109,130
1217,V,OKC,100,110
1217,H,CLE,104,-130
1217,V,HOU,107,-240
1217,H,LAL,87,200
1218,V,POR,94,170
1218,H,ORL,102,-190
1218,V,BKN,97,500
1218,H,IND,104,-700
1218,V,NY,107,-250
1218,H,PHI,97,210
1218,V,ATL,109,145
1218,H,BOS,101,-165
1218,V,TOR,108,170
1218,H,MIA,94,-190
1218,V,DET,147,170
1218,H,CHI,144,-190
1218,V,SAC,95,-135
1218,H,MIN,99,115
1218,V,LAC,107,280
1218,H,SA,115,-340
1218,V,MEM,88,115
1218,H,DAL,97,-135
1218,V,DEN,88,190
1218,H,UTA,97,-220
1218,V,NO,88,135
1218,H,PHO,104,-155
1218,V,MIL,112,2000
1218,H,GS,121,-9900
1219,V,LAL,78,1700
1219,H,OKC,118,-5000
1219,V,CHA,101,-130
1219,H,WAS,109,110
1219,V,CHI,91,115
1219,H,NY,107,-135
1219,V,IND,84,-115
1219,H,MEM,96,-105
1219,V,LAC,97,-140
1219,H,HOU,107,120
1220,V,MIN,100,-130
1220,H,BKN,85,110
1220,V,POR,109,170
1220,H,MIA,116,-200
1220,V,PHI,86,1700
1220,H,CLE,108,-5000
1220,V,MIL,101,280
1220,H,PHO,95,-345
1220,V,ATL,103,-120
1220,H,ORL,100,100
1220,V,SAC,104,200
1220,H,TOR,94,-240
1220,V,NO,130,-105
1220,H,DEN,125,-115
1221,V,SAC,99,120
1221,H,WAS,113,-140
1221,V,MIN,99,300
1221,H,BOS,113,-360
1221,V,ORL,107,120
1221,H,NY,99,-140
1221,V,BKN,105,550
1221,H,CHI,102,-800
1221,V,POR,97,525
1221,H,ATL,106,-750
1221,V,CHA,95,135
1221,H,HOU,102,-155
1221,V,IND,92,400
1221,H,SA,106,-500
1221,V,PHO,89,165
1221,H,UTA,110,-185
1221,V,OKC,100,-125
1221,H,LAC,99,105
1222,V,MEM,104,-700
1222,H,PHI,90,500
1222,V,DAL,99,170
1222,H,TOR,103,-190
1222,V,DET,93,125
1222,H,MIA,92,-145
1222,V,LAL,111,190
1222,H,DEN,107,-220
1223,V,NY,84,850
1223,H,CLE,91,-1500
1223,V,BOS,102,100
1223,H,CHA,89,-120
1223,V,HOU,101,-105
1223,H,ORL,104,-115
1223,V,MEM,91,-110
1223,H,WAS,100,-110
1223,V,SAC,108,250
1223,H,IND,106,-300
1223,V,DAL,119,-155
1223,H,BKN,118,135
1223,V,SA,108,-700
1223,H,MIN,83,500
1223,V,POR,89,280
1223,H,NO,115,-340
1223,V,PHI,100,550
1223,H,MIL,113,-800
1223,V,DET,100,250
1223,H,ATL,107,-300
1223,V,DEN,104,375
1223,H,PHO,96,-450
1223,V,UTA,85,1100
1223,H,GS,103,-2500
1223,V,OKC,120,-2500
1223,H,LAL,85,1100
1225,V,NO,88,155
1225,H,MIA,94,-175
1225,V,CHI,105,400
1225,H,OKC,96,-500
1225,V,CLE,83,240
1225,H,GS,89,-280
1225,V,SA,84,-300
1225,H,HOU,88,250
1225,V,LAC,94,-1100
1225,H,LAL,84,700
1226,V,WAS,111,-140
1226,H,BKN,96,120
1226,V,TOR,111,-150
1226,H,MIL,90,130
1226,V,HOU,108,-120
1226,H,NO,110,100
1226,V,MEM,92,120
1226,H,CHA,98,-140
1226,V,MIA,108,175
1226,H,ORL,101,-200
1226,V,BOS,99,-120
1226,H,DET,93,100
1226,V,NY,98,290
1226,H,ATL,117,-350
1226,V,IND,102,-165
1226,H,MIN,88,145
1226,V,CHI,111,120
1226,H,DAL,118,-140
1226,V,DEN,86,1200
1226,H,SA,101,-3000
1226,V,PHI,111,625
1226,H,PHO,104,-950
1226,V,LAC,109,-130
1226,H,UTA,104,110
1226,V,CLE,76,-340
1226,H,POR,105,280
1227,V,LAL,96,430
1227,H,MEM,112,-550
1227,V,NY,91,345
1227,H,BOS,100,-425
1227,V,DEN,112,1700
1227,H,OKC,122,-5000
1227,V,POR,98,355
1227,H,SAC,94,-450
1228,V,NO,89,155
1228,H,ORL,104,-175
1228,V,ATL,87,105
1228,H,IND,93,-125
1228,V,LAL,98,850
1228,H,CHA,108,-1500
1228,V,LAC,108,-105
1228,H,WAS,91,-115
1228,V,BKN,111,310
1228,H,MIA,105,-370
1228,V,TOR,97,100
1228,H,CHI,104,-120
1228,V,MIN,95,1000
1228,H,SA,101,-2000
1228,V,MIL,93,195
1228,H,DAL,103,-230
1228,V,PHI,91,330
1228,H,UTA,95,-400
1228,V,CLE,101,-550
1228,H,PHO,97,425
1228,V,SAC,103,1100
1228,H,GS,122,-2500
1229,V,DET,96,-125
1229,H,NY,108,105
1229,V,MIA,90,170
1229,H,MEM,99,-190
1229,V,MIL,123,1000
1229,H,OKC,131,-2000
1229,V,ATL,121,155
1229,H,HOU,115,-175
1229,V,CLE,93,-270
1229,H,DEN,87,230
1230,V,BKN,93,280
1230,H,ORL,100,-340
1230,V,LAC,122,-140
1230,H,CHA,117,120
1230,V,LAL,112,950
1230,H,BOS,104,-1800
1230,V,WAS,91,280
1230,H,TOR,94,-340
1230,V,IND,100,135
1230,H,CHI,102,-155
1230,V,UTA,80,150
1230,H,MIN,94,-170
1230,V,GS,91,-165
1230,H,DAL,114,145
1230,V,PHO,79,1200
1230,H,SA,112,-3000
1230,V,DEN,103,210
1230,H,POR,110,-250
1230,V,PHI,110,500
1230,H,SAC,105,-700
1231,V,MIL,120,200
1231,H,IND,116,-240
1231,V,MIN,90,320
1231,H,DET,115,-380
1231,V,GS,114,145
1231,H,HOU,110,-165
1231,V,PHO,106,1300
1231,H,OKC,110,-3500
1231,V,LAC,95,115
1231,H,NO,89,-135
1231,V,POR,96,140
1231,H,UTA,109,-160
101,V,ORL,91,105
101,H,WAS,103,-125
101,V,DAL,82,120
101,H,MIA,106,-140
101,V,CHA,94,220
101,H,TOR,104,-260
101,V,NY,81,250
101,H,CHI,108,-300
101,V,PHI,84,130
101,H,LAL,93,-150
102,V,BKN,100,440
102,H,BOS,97,-570
102,V,PHO,119,210
102,H,SAC,142,-260
102,V,DET,82,165
102,H,IND,94,-185
102,V,OKC,109,-434
102,H,CHA,90,351
102,V,ORL,79,310
102,H,CLE,104,-380
102,V,MIL,95,110
102,H,MIN,85,-130
102,V,NO,105,150
102,H,DAL,98,-170
102,V,HOU,103,600
102,H,SA,121,-900
102,V,MEM,87,-130
102,H,UTA,92,110
102,V,DEN,108,1050
102,H,GS,111,-2650
102,V,PHI,99,900
102,H,LAC,130,-1600
103,V,ATL,97,-200
103,H,NY,111,170
103,V,CHI,115,155
103,H,TOR,113,-175
103,V,MIA,97,-120
103,H,WAS,75,100
103,V,POR,112,-120
103,H,DEN,106,100
103,V,PHO,77,-120
103,H,LAL,97,100
104,V,MIN,99,-245
104,H,PHI,109,205
104,V,TOR,100,310
104,H,CLE,122,-380
104,V,IND,100,105
104,H,MIA,103,-125
104,V,ORL,89,160
104,H,DET,115,-180
104,V,BOS,103,-325
104,H,BKN,94,260
104,V,SA,123,-530
104,H,MIL,98,410
104,V,SAC,116,280
104,H,OKC,104,-345
104,V,HOU,93,-158
104,H,UTA,91,138
104,V,MEM,91,-125
104,H,POR,78,105
104,V,CHA,101,750
104,H,GS,111,-1100
105,V,NY,107,265
105,H,ATL,101,-330
105,V,MIL,106,325
105,H,CHI,117,-400
105,V,SAC,116,230
105,H,DAL,117,-290
105,V,GS,109,-1750
105,H,LAL,88,950
106,V,IND,95,-165
106,H,ORL,86,145
106,V,NY,98,280
106,H,MIA,90,-340
106,V,CLE,121,-340
