teamAbbr,teamRslt,opptAbbr,Season,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFG%,team2PA,team2P%,team3PA,team3P%,teamFTA,teamFT%,teamORB,teamDRB,teamTREB%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLKR,teamPPS,teamFIC,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFG%,oppt2PA,oppt2P%,oppt3PA,oppt3P%,opptFTA,opptFT%,opptORB,opptDRB,opptTREB%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLKR,opptPPS,opptFIC,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO
22,Win,5,3,2.0,109.2,20.4,12.6,8.4,3.2,19.8,87.8,0.46697999999999995,56.2,0.5075800000000001,31.6,0.3895199999999999,19.6,0.7814400000000001,12.4,33.0,53.04234,0.5676,0.5362199999999999,27.194180000000006,81.83334,11.631279999999997,8.86252,5.765239999999999,1.2501800000000003,82.65,115.48393999999996,106.82339999999999,8.660539999999997,0.46466,15.621720000000002,1.7403000000000002,73.14142000000001,2.4,108.4,20.4,18.0,10.4,3.6,19.8,77.8,0.49094000000000015,49.6,0.56216,28.2,0.37120000000000014,31.0,0.7184000000000001,8.0,33.6,50.23216000000001,0.5939399999999998,0.55604,19.017779999999995,80.98222000000001,16.362180000000002,10.50216,7.285459999999999,1.4019400000000004,78.125,109.12238000000002,107.77459999999999,1.3477799999999998,0.4357999999999998,15.632180000000002,1.1437000000000004,60.398559999999996
12,Win,21,3,1.6,102.0,21.6,15.8,9.0,4.8,19.8,81.2,0.47797999999999996,67.8,0.5003599999999999,13.4,0.33187999999999995,28.2,0.6968799999999998,11.6,31.2,51.82321999999998,0.5472400000000002,0.5074599999999999,27.623180000000012,75.8068,14.412040000000001,9.284140000000003,7.386219999999999,1.2734200000000002,75.225,105.91364000000003,108.85987999999993,-2.9462399999999915,0.44970000000000016,16.399839999999994,1.5665,61.96093999999998,2.2,104.0,22.6,12.8,8.2,7.6,23.4,82.4,0.42097999999999985,52.6,0.47501999999999994,29.8,0.31504,30.0,0.8204199999999995,9.8,34.0,50.07987999999998,0.5455400000000001,0.48128000000000004,22.586259999999996,77.41374000000002,11.809460000000007,8.568739999999998,16.480280000000004,1.2679199999999997,80.15,108.46365999999998,105.60951999999995,2.8541399999999983,0.40596,17.178459999999998,2.2716200000000004,82.16162
1,Win,0,3,2.2,101.2,21.2,11.6,9.8,3.4,22.4,89.6,0.43520000000000003,65.6,0.50224,24.0,0.2576200000000001,22.6,0.76962,11.2,34.2,47.222699999999996,0.5101399999999999,0.46999999999999986,23.24446,70.68126,10.402159999999993,10.043839999999998,5.173859999999999,1.1352399999999998,73.975,104.12115999999999,104.55734,-0.43618000000000023,0.43238000000000004,16.041619999999995,2.034900000000001,88.93253999999999,2.2,97.4,24.0,14.0,10.0,4.2,17.8,85.4,0.4411999999999998,59.2,0.47682000000000013,26.2,0.35866,17.8,0.7810400000000002,8.8,29.0,44.81461999999998,0.52448,0.4964999999999999,23.13658000000001,76.86342000000002,13.014199999999997,10.23922,6.999280000000003,1.1533,72.525,100.66265999999999,104.85017999999998,-4.187520000000001,0.4150599999999999,18.2237,1.8295,72.5103
29,Loss,26,3,1.8,99.6,23.2,13.4,7.8,3.6,18.6,86.8,0.43801999999999985,68.8,0.46400000000000013,18.0,0.34879999999999994,20.8,0.8541400000000001,12.2,33.0,48.84248,0.5190199999999999,0.4730600000000001,26.628480000000007,70.16794,12.279679999999995,8.361940000000006,5.358039999999997,1.1503799999999995,75.55,105.89148,107.87372,-1.982239999999998,0.4322000000000001,17.521720000000002,1.7338999999999996,59.450559999999996,2.0,110.2,26.8,12.6,9.4,5.2,21.0,87.0,0.48886,59.6,0.5507800000000002,27.4,0.34632000000000007,20.0,0.76726,8.8,29.4,45.29446000000003,0.57526,0.54428,22.286879999999996,77.71312,11.5327,9.524440000000002,8.226859999999997,1.2691599999999994,86.6,113.32989999999995,104.51769999999996,8.812199999999999,0.4687,19.69154,2.23764,78.92092000000001
8,Loss,17,3,1.6,117.8,31.4,15.2,7.4,7.6,21.4,86.4,0.5092400000000001,56.8,0.5263800000000001,29.6,0.47444000000000014,20.8,0.7563799999999998,8.6,37.8,52.39800000000001,0.6167400000000001,0.59136,20.996380000000006,79.44463999999999,13.671600000000002,7.378619999999996,13.420179999999991,1.3634200000000003,102.65,116.67697999999999,105.77236,10.90462,0.47276000000000007,21.975739999999995,2.0946400000000005,52.361839999999994,2.6,105.0,22.0,13.2,8.4,3.6,18.8,89.6,0.44698000000000004,61.6,0.4955799999999999,28.0,0.3327799999999999,22.8,0.6739200000000004,14.0,35.0,55.253420000000006,0.5279800000000001,0.5010600000000001,28.387579999999996,71.61242,11.63772,8.716440000000002,5.978200000000001,1.1747,80.9,109.37660000000005,98.84805999999999,10.528540000000003,0.4523400000000001,16.319839999999996,1.7672000000000003,65.50045999999999
16,Loss,23,3,1.8,102.2,20.6,12.6,6.4,4.0,22.6,87.4,0.44415999999999994,56.4,0.48050000000000004,31.0,0.37215999999999994,19.4,0.6909800000000001,12.8,33.8,51.08404000000001,0.5361999999999999,0.5117,27.214800000000007,74.59215999999999,11.528220000000001,6.634,6.5800399999999994,1.17956,74.625,109.96635999999998,113.77118,-3.8048200000000008,0.44343999999999995,16.016780000000004,1.78112,49.090900000000005,2.4,99.6,24.6,17.0,9.6,6.2,21.8,84.6,0.47975999999999974,64.6,0.5094200000000001,20.0,0.38052,18.4,0.57904,10.6,28.8,48.24832,0.5369200000000001,0.52464,27.528200000000005,72.47179999999997,15.465120000000002,9.89342,9.636899999999999,1.1754600000000004,73.95,102.85872000000002,111.92155999999997,-9.06284,0.44634,18.343100000000007,1.51576,59.856359999999974
27,Loss,9,3,1.8,97.8,17.8,11.6,5.4,5.0,18.0,84.0,0.45408,66.4,0.48051999999999984,17.6,0.3430800000000001,19.8,0.8202999999999998,10.4,32.2,48.85956,0.5308399999999998,0.48907999999999996,23.699180000000005,72.99243999999999,11.175340000000004,5.856859999999996,7.597340000000001,1.17378,69.525,106.80053999999996,111.09342000000004,-4.2928799999999985,0.4450400000000001,14.564639999999997,1.6174199999999996,45.34187999999999,2.0,97.0,18.8,14.8,8.8,5.4,20.6,80.2,0.42336,63.6,0.43226,16.6,0.3825000000000001,27.8,0.8283400000000004,13.2,28.2,48.89818,0.52694,0.4640599999999998,31.149559999999987,68.85044000000002,13.71496,9.69894,8.29984,1.2138600000000004,68.675,106.90562,106.12132000000004,0.7842999999999997,0.41323999999999994,14.942880000000002,1.45836,66.34271999999997
10,Loss,15,3,1.8,103.8,19.8,15.4,8.2,3.6,20.4,85.6,0.44826000000000005,60.6,0.50932,25.0,0.31198000000000004,26.2,0.7521200000000008,11.8,32.0,50.28685999999998,0.5369599999999999,0.4930600000000001,24.920359999999995,77.92986,13.66046,8.26864,6.257819999999995,1.2219000000000002,71.575,105.47143999999999,113.42710000000002,-7.955659999999999,0.42784000000000005,14.981659999999994,1.4257600000000004,52.573940000000015,1.6,98.2,16.8,13.8,7.6,5.2,20.8,78.0,0.45686,49.4,0.5115799999999998,28.6,0.3656200000000001,23.2,0.7167399999999998,10.2,31.6,50.55923999999998,0.55846,0.5222000000000001,24.248319999999993,75.75168,13.523420000000005,8.532139999999998,10.51218,1.2609200000000003,70.3,109.7797,103.16187999999997,6.617820000000004,0.43651999999999996,14.198520000000006,1.45398,63.36162
6,Win,18,3,1.4,109.2,24.6,16.4,10.2,3.8,20.2,89.2,0.458,66.4,0.49048000000000014,22.8,0.36692,27.8,0.69872,11.0,38.6,52.433019999999985,0.5393799999999999,0.5029199999999998,24.102220000000003,78.4461,13.930519999999996,9.785520000000002,5.617760000000001,1.2329399999999997,83.925,105.43469999999999,106.05208,-0.6173800000000004,0.4320599999999998,17.227600000000006,1.5108200000000003,61.16667999999997,2.2,108.8,24.0,11.8,9.2,5.2,20.0,88.4,0.4826400000000001,61.0,0.5361200000000002,27.4,0.3742599999999999,19.8,0.7512399999999999,9.6,36.2,50.336400000000005,0.5618199999999999,0.5394599999999999,21.02942,78.97058,10.81806,9.346499999999997,8.573400000000003,1.2391999999999999,88.425,110.81893999999997,98.31945999999998,12.499479999999998,0.46836,17.993319999999994,2.14006,89.8645
24,Loss,25,3,2.2,100.4,23.0,16.2,8.4,4.4,23.8,86.4,0.4399800000000001,60.8,0.48713999999999996,25.6,0.33147999999999994,21.0,0.7946600000000001,9.8,29.6,45.50917999999998,0.5263400000000004,0.4887200000000001,21.72508,72.49317999999998,14.488100000000003,8.547260000000005,7.401059999999999,1.16776,67.425,101.78013999999999,117.77775999999999,-15.997620000000001,0.40826,16.992380000000004,1.4210800000000001,52.75906,2.0,88.2,22.2,15.0,7.6,4.2,19.6,79.2,0.41885999999999957,64.2,0.44254,15.0,0.3126800000000001,23.0,0.7395400000000004,10.6,30.0,48.216519999999996,0.49328000000000005,0.44910000000000017,25.729299999999995,74.2707,14.29496,8.35254,6.501780000000001,1.1130600000000002,62.475,96.9224,108.01419999999999,-11.091800000000003,0.3964199999999999,17.602299999999993,1.5399399999999992,51.08814000000001
14,Loss,11,3,1.8,95.4,24.0,15.8,5.6,7.6,16.8,79.4,0.45899999999999996,61.2,0.48729999999999984,18.2,0.36234000000000005,22.2,0.7192799999999997,8.8,34.8,50.76519999999999,0.5357000000000001,0.5013799999999998,20.43125999999999,79.94132,15.036679999999985,5.986219999999998,12.590380000000001,1.2101399999999998,75.425,100.80038000000002,106.25916000000002,-5.458779999999999,0.42182,18.452280000000002,1.6702599999999994,37.02734,1.8,109.4,25.4,13.6,8.6,6.4,22.2,84.6,0.48249999999999993,60.0,0.5273600000000002,24.6,0.36412000000000005,26.2,0.7116999999999998,12.2,32.2,51.17428000000002,0.5697200000000003,0.53606,27.942320000000006,72.05767999999998,12.297299999999998,9.11782,10.675139999999999,1.2959400000000003,88.175,115.06309999999996,104.49163999999993,10.571460000000002,0.47657999999999995,18.80528,2.3028199999999996,77.10044
2,Loss,7,3,1.6,92.0,21.4,13.4,5.6,4.6,18.8,81.4,0.41786,52.4,0.49391999999999997,29.0,0.28506,20.2,0.7815600000000005,10.6,32.8,48.29646000000001,0.50956,0.46808000000000005,24.3417,71.03258,12.880199999999999,6.07314,8.944840000000001,1.1302999999999999,67.375,101.06901999999998,100.47171999999998,0.5972999999999999,0.4043800000000001,17.07591999999999,1.6691599999999998,41.583339999999986,2.2,111.0,26.2,11.4,8.6,5.0,18.2,84.8,0.5185,67.0,0.5473799999999998,17.8,0.40014000000000005,20.8,0.79288,9.0,34.4,52.803160000000005,0.5923999999999999,0.5623,20.708620000000003,79.29138,10.850119999999988,9.089180000000002,7.2446600000000005,1.3158000000000003,93.7,117.49478000000002,100.41809999999995,17.076680000000003,0.50164,19.75642,2.345060000000001,74.24825999999999
4,Loss,3,3,1.8,96.6,21.8,18.0,9.2,4.8,20.4,86.4,0.4287000000000001,60.0,0.5077,26.4,0.25070000000000014,20.6,0.7737800000000005,11.0,36.6,51.27944,0.50742,0.46677999999999986,24.306580000000004,76.76406000000001,15.865059999999996,9.199639999999999,8.143180000000003,1.12294,70.125,97.07000000000001,97.21068,-0.14067999999999983,0.3957000000000001,16.01153999999999,1.2794400000000006,51.95606,2.0,99.0,21.6,13.8,6.6,5.6,20.0,82.2,0.4183800000000001,59.6,0.45668000000000014,22.6,0.30629999999999996,29.0,0.81052,10.8,33.8,51.69250000000002,0.5212399999999995,0.46175999999999995,24.118179999999995,75.88181999999999,12.734040000000004,6.908680000000001,9.638200000000001,1.20832,72.625,103.76751999999999,105.88444,-2.11692,0.4054800000000001,16.60004,1.6448200000000004,50.261300000000006
5,Win,10,3,1.8,102.4,20.8,14.2,7.6,3.8,18.6,77.2,0.4720599999999999,48.2,0.5,29.0,0.4084800000000001,23.6,0.7551599999999998,10.2,26.6,48.52572,0.58514,0.55006,26.79304000000001,71.03396,13.99218,8.60074,7.794299999999995,1.3303400000000003,74.5,115.09726,115.68674000000001,-0.5894800000000011,0.4476000000000001,16.897900000000003,1.5118400000000003,54.151060000000015,1.8,93.4,18.2,12.2,8.0,4.8,18.6,87.0,0.38817999999999997,63.2,0.4384000000000001,23.8,0.25953999999999994,23.8,0.8411999999999997,12.2,33.4,48.45473999999998,0.48082,0.4242,27.470679999999998,72.52931999999998,11.133740000000001,8.54806,7.680860000000001,1.0781000000000005,65.975,99.20454000000004,102.14222,-2.93768,0.3858800000000001,14.182579999999998,1.5207800000000002,68.47904000000001
23,Loss,27,3,2.0,99.0,22.8,16.2,8.2,8.0,24.6,86.4,0.43096000000000007,61.2,0.4807600000000001,25.2,0.30616000000000004,24.4,0.6793800000000001,10.8,33.4,47.96582000000001,0.5105800000000001,0.47643999999999986,22.420759999999998,76.18462000000001,14.329019999999996,8.140479999999998,13.248759999999994,1.1491600000000002,71.4,98.48096000000008,105.12660000000001,-6.645639999999995,0.4050399999999999,16.72016,1.5203799999999998,53.28865999999999,2.0,107.6,24.0,12.8,5.6,6.6,17.8,81.6,0.51054,59.6,0.5653600000000001,22.0,0.3713,19.0,0.8577800000000002,9.0,31.6,51.975480000000026,0.5981599999999999,0.55934,21.824439999999992,78.17555999999999,12.438520000000004,6.08112,11.078119999999998,1.32062,86.475,117.15221999999997,109.36393999999999,7.78828,0.48725999999999986,18.908800000000006,1.9305199999999996,44.09089999999999
15,Loss,21,3,1.8,88.6,19.4,17.4,8.2,6.0,18.2,76.4,0.43255999999999994,52.4,0.4889800000000001,24.0,0.32577999999999996,20.4,0.74666,10.2,29.0,47.05126,0.5194999999999999,0.48066000000000014,24.24872,69.32465999999998,16.89204,9.13394,12.010160000000003,1.1620799999999998,62.7,98.53672000000002,109.40928,-10.872559999999998,0.3941,15.81316,1.1278400000000004,47.74438,1.8,102.8,23.8,10.4,7.6,5.4,22.6,86.0,0.4156799999999999,55.4,0.49345999999999995,30.6,0.27754,28.0,0.7999599999999996,11.0,31.2,49.27131999999998,0.5227400000000002,0.46604,26.759019999999992,73.24098000000001,9.457440000000009,8.022299999999998,10.237580000000005,1.1953599999999998,77.3,108.21525999999997,109.52939999999997,-1.3141400000000014,0.41814,17.894399999999997,2.7366200000000003,91.16162
16,Win,0,3,1.6,102.2,20.8,12.6,6.2,3.4,22.6,85.8,0.45283999999999996,54.6,0.50288,31.2,0.35663999999999996,19.4,0.6909800000000001,10.2,32.4,49.399540000000016,0.5430999999999999,0.51876,23.760100000000005,76.35351999999999,11.696160000000003,6.38728,5.8698,1.1967999999999999,71.575,109.39558,112.8318,-3.43622,0.4414999999999999,16.300880000000003,1.7954,47.66232,2.0,100.2,24.0,14.8,10.4,4.2,21.0,84.8,0.4375999999999999,59.4,0.47226000000000007,25.4,0.35166,23.0,0.7732600000000003,9.2,27.8,43.42929999999997,0.5292399999999999,0.4909399999999999,24.58584000000001,75.41416000000001,13.490599999999997,10.50386,6.9766600000000025,1.1923,71.325,102.19193999999997,109.33833999999997,-7.146400000000002,0.4093799999999998,17.894600000000004,1.68664,69.08171999999999
20,Loss,9,3,1.8,101.0,21.8,12.8,6.6,3.6,20.6,91.4,0.43305999999999994,66.2,0.4726800000000001,25.2,0.31248,18.6,0.74252,11.8,37.6,53.5188,0.5076200000000002,0.4768999999999998,24.54938000000001,84.07397999999998,11.4048,6.652579999999999,5.453859999999997,1.1074800000000002,74.375,102.67319999999995,103.47430000000006,-0.8011000000000003,0.42666000000000015,16.286839999999994,1.9746200000000003,59.74972000000001,2.0,97.8,18.6,14.6,8.4,5.2,20.8,79.2,0.43112000000000006,63.6,0.43226,15.6,0.4291600000000001,29.0,0.7921800000000003,12.6,28.4,48.945800000000006,0.53384,0.47331999999999985,30.102139999999984,69.89786000000002,13.581719999999999,9.25028,8.02206,1.2375000000000003,68.625,107.83709999999999,107.27488000000002,0.5622199999999996,0.41941999999999996,14.916520000000002,1.4917000000000002,62.78715999999997
13,Win,17,3,1.6,109.4,19.6,18.2,6.0,6.2,19.8,83.2,0.47241999999999995,62.0,0.49465999999999993,21.2,0.4048199999999998,27.4,0.81598,14.0,33.8,55.14659999999999,0.57526,0.52416,34.31686,73.21477999999999,15.886019999999997,6.118200000000002,10.34578,1.3171199999999998,79.775,113.22223999999999,117.46262000000004,-4.24038,0.4500399999999999,14.807859999999996,1.192500000000001,32.769639999999995,2.4,109.0,23.2,12.2,7.8,5.4,18.4,91.6,0.4631200000000001,64.0,0.5076999999999999,27.6,0.3543399999999999,21.8,0.6479200000000003,13.8,36.4,55.80680000000001,0.5397200000000001,0.51854,27.293679999999995,72.70631999999999,10.747060000000001,8.039640000000002,8.192660000000002,1.1940600000000001,88.225,112.73148000000006,97.359,15.372480000000001,0.47262000000000004,17.013019999999994,1.9672000000000005,66.29592
28,Loss,26,3,1.6,89.8,21.2,13.0,5.6,4.0,19.4,82.2,0.4411599999999999,59.4,0.4739400000000001,22.8,0.3451999999999999,10.6,0.8234600000000002,7.6,31.6,45.558559999999986,0.51582,0.4896600000000001,18.147200000000005,71.91604,12.99924,6.2965399999999985,6.676240000000002,1.0906199999999997,63.575,100.25242000000003,110.91771999999995,-10.665299999999998,0.41468000000000016,17.332900000000002,1.63732,45.83767999999999,2.0,111.8,29.4,12.6,10.6,6.0,21.6,87.4,0.5041599999999999,60.0,0.5781200000000001,27.4,0.3394400000000001,19.2,0.7529800000000001,9.4,30.6,48.16646000000002,0.58386,0.558,23.496559999999995,76.50344,11.527840000000001,10.81938,9.810199999999996,1.2824399999999994,94.0,115.26241999999995,102.38483999999998,12.87758,0.48640000000000005,21.292180000000002,2.49764,90.92092000000002
29,Loss,19,3,1.8,95.8,22.4,14.0,7.0,3.4,19.4,83.6,0.43371999999999994,65.6,0.46326000000000017,18.0,0.3387999999999999,21.8,0.8090400000000001,10.6,31.6,47.69116,0.5137599999999999,0.46900000000000014,23.295160000000003,73.10912,13.116459999999995,7.554080000000004,5.3114399999999975,1.1474999999999995,68.325,102.35788000000001,110.92676000000002,-8.568879999999998,0.4170000000000001,17.32158,1.6212999999999993,52.475779999999986,2.0,101.6,17.6,14.0,5.8,5.0,18.2,86.6,0.4077799999999998,58.2,0.42074000000000006,28.4,0.37504,24.0,0.8652000000000004,14.2,35.4,54.56536,0.5251000000000001,0.47044000000000014,28.968659999999993,71.03134000000003,12.622200000000003,6.198400000000002,8.61866,1.1818799999999996,73.7,108.73490000000004,107.47814000000001,1.2567599999999963,0.40767999999999993,13.65804,1.3675199999999996,45.897439999999996
8,Win,22,3,1.8,114.0,28.0,14.2,7.0,8.4,20.6,88.4,0.4792000000000002,58.2,0.4920400000000001,30.2,0.4557000000000001,20.0,0.7782799999999999,9.0,38.2,50.12068000000001,0.58908,0.5588599999999999,20.327900000000003,74.93036,12.73032,6.974539999999996,14.427899999999989,1.2941200000000004,96.75,112.81971999999999,106.31908000000001,6.50064,0.45032000000000016,19.938259999999996,1.9826800000000007,52.70372,2.8,105.8,25.2,11.8,7.0,3.2,19.0,82.4,0.4581399999999999,53.2,0.49833999999999995,29.2,0.3841200000000001,24.8,0.7917400000000002,11.8,32.8,53.13032,0.57004,0.5283599999999999,26.48068,73.51932,11.184520000000003,7.646480000000001,6.046120000000002,1.2931400000000004,85.2,117.01311999999999,99.51046,17.50266,0.45698000000000005,19.317239999999998,2.35674,65.71427999999999
1,Loss,2,3,1.8,105.2,22.6,11.8,10.0,3.8,22.6,90.4,0.43098000000000003,65.2,0.48918000000000006,25.2,0.28490000000000015,25.2,0.79958,12.4,33.0,48.192660000000004,0.5195599999999999,0.4712399999999999,25.80002,70.98428,10.323119999999992,10.206399999999997,5.862939999999999,1.1699799999999998,78.4,107.50587999999998,108.78296,-1.2770800000000002,0.43340000000000006,16.621199999999995,2.105740000000001,89.68253999999999,2.0,107.8,22.4,13.0,8.4,3.4,17.0,85.2,0.47024,59.0,0.4872599999999999,26.2,0.4359399999999999,22.0,0.7532600000000007,8.2,35.4,47.62149999999999,0.5696200000000001,0.5374399999999999,17.872079999999993,82.12791999999999,11.905759999999999,8.3761,6.114180000000002,1.2690800000000002,83.1,109.57908,104.32618000000002,5.252899999999999,0.4457999999999999,17.260520000000003,2.3956799999999996,88.67873999999998
5,Loss,18,3,1.8,104.6,21.2,14.8,8.6,3.6,18.8,78.8,0.4699599999999998,51.4,0.48266,27.4,0.4173400000000001,25.0,0.7639799999999999,10.6,29.2,51.0191,0.5838,0.54614,27.29304000000001,75.4281,14.24724,9.47028,7.0006599999999946,1.3331200000000005,77.825,114.86370000000002,111.42644,3.4372599999999993,0.4447400000000001,16.81942,1.4663800000000002,59.34588000000002,2.4,109.6,24.6,11.4,9.0,5.4,21.8,90.2,0.4675400000000002,59.4,0.5192200000000001,30.8,0.37727999999999995,20.8,0.7557399999999999,10.2,35.8,49.6118,0.55426,0.52986,22.2275,77.7725,10.276,9.069639999999998,9.053820000000004,1.2262,87.9,110.60295999999998,99.31651999999997,11.286439999999999,0.45793999999999996,18.134719999999994,2.2533400000000006,90.00436
12,Win,14,3,1.4,99.0,22.6,15.4,7.2,5.0,17.8,80.2,0.46943999999999997,67.2,0.4898999999999999,13.0,0.3295,26.4,0.7289799999999997,11.6,33.6,53.32615999999998,0.5432000000000002,0.4980599999999999,28.37948000000001,74.90114,14.351720000000004,7.618000000000004,7.878279999999999,1.2534,76.25,105.96896000000004,106.79587999999993,-0.8269199999999918,0.44372000000000017,17.361979999999996,1.6614,51.84329999999998,2.2,99.6,18.2,13.2,6.0,4.8,18.6,84.0,0.4498400000000003,62.6,0.5015999999999999,21.4,0.28735999999999995,24.0,0.7605199999999999,11.4,35.8,51.28258000000002,0.5302800000000001,0.4872399999999998,24.924120000000016,75.07587999999998,12.29132,6.23174,7.883820000000005,1.1898199999999999,72.35,106.40158,102.42066,3.9809200000000033,0.4393799999999999,14.464739999999997,1.4314599999999995,45.699020000000004
25,Loss,20,3,1.6,96.2,22.6,16.4,9.2,2.8,23.4,80.8,0.45565999999999995,69.0,0.4648200000000001,11.8,0.3834200000000001,24.0,0.7668200000000001,9.6,27.0,47.107119999999995,0.5283199999999998,0.48400000000000015,23.21784,73.60921999999997,15.217860000000002,9.54756,4.0123799999999985,1.19772,62.95,100.87155999999992,114.29168,-13.420120000000002,0.4191200000000001,17.28582,1.38308,55.282759999999996,2.4,97.0,23.6,13.2,9.2,5.6,18.0,83.8,0.43662,56.8,0.4717200000000001,27.0,0.36194,18.8,0.7741199999999997,8.8,32.8,48.13964000000001,0.5292399999999999,0.4946999999999999,20.79815999999999,79.20184000000003,12.54514,9.617779999999996,9.988000000000001,1.1660400000000002,76.7,102.73246000000002,106.07316,-3.3406999999999996,0.41414000000000006,18.31264,2.0025,71.50000000000001
11,Win,3,3,2.0,111.4,20.8,16.4,7.0,8.0,19.2,84.6,0.4873000000000001,64.2,0.5200000000000001,20.4,0.36678,26.8,0.7843400000000003,12.2,36.2,54.755700000000004,0.57764,0.5334800000000003,30.26253999999999,75.21996000000001,14.558040000000005,7.191900000000001,12.761100000000003,1.32146,87.05,115.12842000000003,103.00227999999996,12.126140000000001,0.46549999999999986,15.554319999999999,1.2746,42.05319999999999,2.0,107.4,23.0,13.6,7.4,5.2,21.4,82.6,0.43634000000000006,59.6,0.46898000000000006,23.0,0.34156,34.4,0.80716,11.8,30.8,52.05916000000002,0.5482799999999994,0.48507999999999996,27.598039999999997,72.40195999999999,12.241260000000004,7.63306,9.0228,1.29634,78.75,111.34902,111.64012,-0.29110000000000014,0.4286800000000001,17.166959999999996,1.7389400000000002,55.490060000000014
4,Win,24,3,1.8,101.8,23.6,18.8,10.4,5.4,21.0,84.0,0.46706000000000003,59.4,0.5436200000000001,24.6,0.2883000000000001,21.6,0.7697800000000005,10.0,33.2,49.79906,0.54454,0.5075799999999999,24.110500000000002,73.82852000000003,16.690819999999995,10.356759999999998,9.138840000000004,1.2175,75.7,101.5173,101.6374,-0.12009999999999979,0.4234800000000001,17.26083999999999,1.3121600000000004,58.016679999999994,2.4,100.6,19.6,14.6,8.6,2.4,22.2,86.0,0.43575999999999987,59.2,0.43176000000000014,26.8,0.4312400000000001,19.4,0.71466,11.0,32.2,49.63334000000002,0.5340400000000001,0.5051200000000001,24.98207999999999,75.01792,13.388240000000001,8.92332,3.9599400000000005,1.1733999999999996,68.875,105.00026000000003,108.81033999999995,-3.8100799999999957,0.4178799999999999,15.257800000000003,1.3700999999999997,60.05953999999999
23,Win,28,3,1.8,99.4,24.2,14.4,8.2,7.8,24.4,91.0,0.42300000000000004,65.6,0.47536000000000006,25.4,0.28870000000000007,24.0,0.6130000000000001,10.6,34.2,46.98700000000001,0.4884400000000001,0.4630799999999999,20.89644,77.0963,12.494579999999996,7.963039999999998,12.063739999999994,1.0897000000000001,72.0,96.64212000000009,105.69890000000001,-9.056779999999995,0.4066599999999999,17.23934,1.7539399999999996,58.95299999999999,2.4,98.4,23.2,15.2,6.6,4.4,17.4,82.8,0.47200000000000025,60.8,0.5244800000000002,22.0,0.3454799999999999,16.2,0.7964800000000002,9.4,32.4,51.94594000000001,0.5483399999999999,0.5151399999999999,22.13217999999999,77.86782000000001,14.434940000000001,7.185479999999998,7.32446,1.19522,74.225,105.69877999999999,104.74546000000001,0.953319999999998,0.4421599999999999,18.016420000000004,1.5994999999999997,45.02139999999999
14,Loss,0,3,1.8,89.6,21.8,17.4,5.0,8.2,16.6,79.2,0.44370000000000004,61.8,0.4714999999999999,17.4,0.34170000000000006,18.4,0.7410999999999998,9.0,33.6,50.33991999999999,0.5125200000000001,0.48203999999999975,20.87223999999999,79.75084000000001,16.708439999999985,5.3847799999999975,13.512000000000004,1.1334999999999997,66.8,95.10222000000002,107.83536000000004,-12.73314,0.4015799999999999,16.87296,1.4306999999999994,28.895460000000003,2.0,104.8,25.2,14.4,10.6,4.4,21.8,82.0,0.46555999999999986,58.2,0.48516000000000015,23.8,0.4097999999999999,24.4,0.7848000000000002,7.8,27.2,42.77213999999998,0.5659199999999999,0.5262199999999999,21.98268000000001,78.01732000000001,13.346999999999998,10.746819999999998,7.4029200000000035,1.2819999999999998,77.25,107.57977999999999,112.22123999999997,-4.641460000000002,0.4314799999999998,19.069480000000002,1.8967399999999999,73.32415999999999
22,Win,29,3,1.8,103.2,21.0,13.2,8.6,3.8,20.6,87.4,0.43728,54.6,0.48758000000000007,32.8,0.35247999999999996,20.4,0.7750400000000002,13.2,33.2,52.625,0.53702,0.5022399999999998,28.086760000000005,79.84922000000002,12.112399999999997,9.14722,7.072939999999998,1.1874600000000004,78.0,109.81863999999999,99.3659,10.452739999999997,0.43556,15.967180000000003,1.7269800000000004,71.47476,2.0,88.8,19.2,16.2,6.2,3.4,15.0,79.0,0.44343999999999983,61.8,0.4670399999999999,17.2,0.3495799999999999,17.4,0.7059000000000002,9.0,31.2,46.783319999999996,0.5095800000000001,0.4820399999999999,21.800380000000004,78.19961999999995,15.870879999999996,6.687460000000003,5.442960000000001,1.11766,60.525,96.33237999999997,108.73382000000001,-12.40144,0.40802000000000005,15.626420000000005,1.2465400000000004,39.35088000000001
