Date,VH,Team,Final,ML
1229,V,DAL,128,235
1229,H,NO,120,-290
1229,V,BKN,111,200
1229,H,MIA,87,-250
1229,V,PHO,111,120
1229,H,SAC,101,-140
1229,V,LAC,121,-155
1229,H,LAL,106,135
1229,V,CHA,111,450
1229,H,GS,100,-650
1230,V,NY,105,180
1230,H,NO,103,-220
1230,V,MIA,117,-125
1230,H,ORL,111,105
1230,V,SA,79,-190
1230,H,DET,93,160
1230,V,POR,89,-135
1230,H,ATL,104,115
1230,V,CLE,101,-155
1230,H,UTA,104,135
1230,V,MEM,128,900
1230,H,GS,141,-1600
1230,V,PHI,107,240
1230,H,DEN,102,-300
1231,V,CHI,110,280
1231,H,WAS,114,-360
1231,V,MIN,107,-150
1231,H,IND,90,130
1231,V,BKN,105,375
1231,H,BOS,108,-500
1231,V,DAL,116,280
1231,H,OKC,113,-360
1231,V,MEM,114,110
1231,H,SAC,96,-130
1231,V,LAL,142,1000
1231,H,HOU,148,-2000
1231,V,CHA,98,115
1231,H,LAC,106,-135
1231,V,PHI,123,-160
1231,H,PHO,110,140
101,V,ORL,95,105
101,H,BKN,98,-125
101,V,MIL,127,200
101,H,TOR,131,-250
101,V,LAL,96,425
101,H,MIN,114,-600
101,V,POR,124,130
101,H,CHI,120,-150
102,V,POR,110,375
102,H,CLE,127,-500
102,V,SA,100,-220
102,H,NY,91,180
102,V,ATL,103,-105
102,H,PHO,104,-115
102,V,CHA,131,-180
102,H,SAC,111,150
102,V,MEM,105,210
102,H,LAC,113,-260
103,V,NY,103,350
103,H,WAS,121,-450
103,V,SA,106,160
103,H,PHI,112,-190
103,V,HOU,116,-330
103,H,ORL,98,260
103,V,MIN,97,-260
103,H,BKN,98,210
103,V,DET,104,165
103,H,MIA,111,-195
103,V,IND,101,260
103,H,MIL,122,-330
103,V,TOR,124,-190
103,H,CHI,115,160
103,V,CLE,88,130
103,H,BOS,102,-150
103,V,GS,125,-360
103,H,DAL,122,280
103,V,PHO,111,600
103,H,DEN,134,-900
103,V,NO,108,-105
103,H,UTA,98,-115
103,V,OKC,133,-250
103,H,LAL,96,200
104,V,GS,124,-190
104,H,HOU,114,160
104,V,OKC,127,-120
104,H,LAC,117,100
105,V,NY,103,215
105,H,MIA,107,-265
105,V,DET,78,180
105,H,PHI,114,-220
105,V,MIN,84,140
105,H,BOS,91,-160
105,V,TOR,129,-110
105,H,MIL,110,-110
105,V,CHI,127,150
105,H,DAL,124,-180
105,V,PHO,89,600
105,H,SA,103,-900
105,V,UTA,91,225
105,H,DEN,99,-275
105,V,WAS,102,-190
105,H,MEM,100,160
105,V,ATL,89,270
105,H,POR,110,-340
105,V,CHA,108,-140
105,H,LAL,94,120
106,V,GS,121,-400
106,H,LAC,105,300
106,V,BOS,87,-150
106,H,BKN,85,130
106,V,CHI,86,210
106,H,IND,125,-260
106,V,CLE,131,-450
106,H,ORL,127,350
106,V,HOU,101,-250
106,H,DET,108,200
106,V,MIL,110,140
106,H,WAS,103,-160
106,V,NO,98,100
106,H,MIN,116,-120
106,V,DEN,98,-350
106,H,SAC,106,275
107,V,UTA,102,140
107,H,MIA,103,-160
107,V,NY,100,180
107,H,DAL,96,-220
107,V,OKC,100,-425
107,H,PHO,114,325
107,V,SA,110,100
107,H,POR,111,-120
107,V,ATL,113,145
107,H,LAL,132,-170
108,V,MIL,96,100
108,H,IND,109,-120
108,V,TOR,114,-310
108,H,BKN,113,252
108,V,CLE,99,-115
108,H,MIN,127,-105
108,V,HOU,116,-235
108,H,CHI,107,195
108,V,DET,109,215
108,H,NO,112,-260
108,V,SA,107,-215
108,H,SAC,100,180
108,V,ATL,107,160
108,H,LAC,108,-185
108,V,DEN,114,447
108,H,GS,124,-600
109,V,MIA,90,150
109,H,TOR,89,-180
109,V,POR,117,300
109,H,OKC,106,-400
109,V,ORL,99,270
109,H,DAL,114,-340
109,V,SAC,86,290
109,H,LAL,99,-380
110,V,MIA,114,150
110,H,IND,106,-180
110,V,UTA,107,280
110,H,WAS,104,-360
110,V,DAL,115,235
110,H,CHA,111,-290
110,V,DET,114,-130
110,H,BKN,80,110
110,V,CHI,122,175
110,H,NY,119,-210
110,V,ORL,103,500
110,H,MIL,110,-700
110,V,NO,102,-105
110,H,MEM,105,-115
110,V,POR,112,240
110,H,HOU,121,-300
110,V,OKC,88,150
110,H,MIN,104,-180
110,V,ATL,110,375
110,H,DEN,97,-500
110,V,LAC,125,600
110,H,GS,106,-900
111,V,CLE,99,-150
111,H,TOR,133,130
111,V,LAC,121,-170
111,H,SAC,115,145
111,V,SA,81,-135
111,H,LAL,93,115
111,N,BOS,114,-130
111,N,PHI,103,110
112,V,CLE,95,-125
112,H,IND,97,105
112,V,UTA,88,170
112,H,CHA,99,-200
112,V,ORL,119,550
112,H,WAS,125,-800
112,V,BKN,110,130
112,H,ATL,105,-150
112,V,NY,108,350
112,H,MIN,118,-450
112,V,POR,113,155
112,H,NO,119,-185
112,V,GS,108,-200
112,H,MIL,94,170
112,V,MEM,78,230
112,H,DEN,87,-280
112,V,HOU,112,-350
112,H,PHO,95,275
113,V,LAL,107,170
113,H,DAL,101,-200
113,V,SAC,105,250
113,H,LAC,126,-310
113,V,OKC,101,-130
113,H,CHA,91,110
113,V,BKN,113,360
113,H,WAS,119,-470
113,V,GS,127,-210
113,H,TOR,125,175
113,V,DET,105,-120
113,H,CHI,107,100
113,V,DEN,80,260
113,H,SA,112,-330
114,V,MIL,79,105
114,H,MIA,97,-125
114,V,NO,123,-135
114,H,NY,118,115
114,V,IND,120,-170
114,H,PHO,97,145
114,V,POR,103,200
114,H,MIN,120,-250
115,V,CHA,118,130
115,H,DET,107,-150
115,V,TOR,111,-130
115,H,PHI,117,110
115,V,MIL,104,180
115,H,WAS,95,-220
115,V,SA,99,-240
115,H,ATL,102,190
115,V,NY,119,140
115,H,BKN,104,-160
115,V,MIA,111,100
115,H,CHI,119,-120
115,V,LAL,114,150
115,H,MEM,123,-180
115,V,GS,118,-240
115,H,CLE,108,190
115,V,SAC,88,700
115,H,OKC,95,-1100
115,V,IND,109,170
115,H,UTA,94,-200
115,V,HOU,102,-200
115,H,LAC,113,170
116,V,MIN,102,-400
116,H,ORL,108,300
116,V,NO,116,180
116,H,BOS,113,-220
116,V,DAL,102,230
116,H,DEN,105,-280
116,V,PHO,111,450
116,H,POR,118,-650
117,V,WAS,109,105
117,H,CHA,133,-125
117,V,DET,91,350
117,H,TOR,96,-450
117,V,SA,100,-220
117,H,BKN,95,180
117,V,NO,93,-140
117,H,ATL,94,120
117,V,MIA,106,160
117,H,MIL,101,-190
117,V,NY,99,-135
117,H,MEM,105,115
117,V,GS,119,-440
117,H,CHI,112,340
117,V,LAL,90,400
117,H,OKC,114,-550
117,V,UTA,120,-180
117,H,SAC,105,150
117,V,DEN,104,150
117,H,LAC,109,-180
118,V,ORL,103,625
118,H,CLE,104,-950
118,V,PHI,89,130
118,H,BOS,80,-150
118,V,MIN,98,175
118,H,HOU,116,-210
118,V,IND,86,160
118,H,POR,100,-190
119,V,SA,83,200
119,H,TOR,86,-250
119,V,MIA,95,-165
119,H,BKN,101,142
119,V,WAS,122,100
119,H,DET,112,-120
119,V,SAC,88,200
119,H,MEM,106,-250
119,V,PHO,108,375
119,H,DEN,100,-500
119,V,NY,117,185
119,H,UTA,115,-230
119,V,IND,86,-135
119,H,LAL,99,115
120,V,OKC,148,130
120,H,CLE,124,-150
120,V,CHI,113,110
120,H,ATL,97,-130
120,V,MEM,104,350
120,H,NO,111,-450
120,V,MIA,106,240
120,H,CHA,105,-300
120,V,MIL,94,260
120,H,PHI,116,-330
120,V,GS,108,-150
120,H,HOU,116,130
120,V,LAC,113,125
120,H,UTA,125,-145
120,V,TOR,109,-125
120,H,MIN,115,105
120,V,DAL,108,180
120,H,POR,117,-220
121,V,ORL,103,500
121,H,BOS,95,-700
121,V,NY,107,-130
121,H,LAL,127,110
121,V,BKN,101,210
121,H,DET,100,-260
121,V,IND,94,200
121,H,SA,86,-250
122,V,SAC,107,450
122,H,CHA,112,-650
122,V,UTA,90,-145
122,H,ATL,104,125
122,V,CHI,128,230
122,H,NO,132,-280
122,V,MIA,90,550
122,H,HOU,99,-800
122,V,PHI,101,-150
122,H,MEM,105,130
122,V,PHO,105,180
122,H,MIL,109,-220
122,V,WAS,75,-125
122,H,DAL,98,105
122,V,POR,101,135
122,H,DEN,104,-155
122,V,MIN,126,115
122,H,LAC,118,-135
123,V,SAC,105,256
123,H,ORL,99,-315
123,V,CLE,102,-140
123,H,SA,114,120
123,V,BKN,108,410
123,H,OKC,109,-540
123,V,NY,112,1284
123,H,GS,123,-3000
123,V,BOS,107,-215
123,H,LAL,108,180
124,V,CHI,101,200
124,H,PHI,115,-250
124,V,NO,101,120
124,H,CHA,96,-140
124,V,UTA,98,110
124,H,DET,95,-130
124,V,PHO,101,235
124,H,IND,116,-290
124,V,TOR,108,-280
124,H,ATL,93,230
124,V,SA,108,-120
124,H,MEM,85,100
124,V,HOU,104,-280
124,H,DAL,97,230
124,V,MIN,114,135
124,H,POR,123,-155
124,V,BOS,113,140
124,H,LAC,102,-160
125,V,SAC,89,360
125,H,MIA,88,-470
125,V,WAS,112,180
125,H,OKC,121,-220
125,V,NY,118,230
125,H,DEN,130,-280
125,V,MIN,113,700
125,H,GS,126,-1100
126,V,ATL,110,230
126,H,CHA,121,-280
126,V,IND,108,220
126,H,CLE,115,-270
126,V,UTA,97,320
126,H,TOR,93,-420
126,V,HOU,113,-200
126,H,NO,115,170
126,V,BKN,91,220
126,H,MIL,116,-270
126,V,LAC,109,-190
126,H,MEM,100,160
126,V,LAL,108,150
126,H,CHI,103,-180
126,V,PHI,97,135
126,H,SA,78,-155
126,V,POR,107,-125
126,H,DAL,93,105
126,V,NY,107,-130
126,H,PHO,85,110
127,V,OKC,121,-180
127,H,DET,108,150
127,V,ORL,112,210
127,H,IND,114,-260
127,V,WAS,129,-170
127,H,ATL,104,145
127,V,CHA,91,145
127,H,MIA,95,-170
127,V,BOS,105,525
127,H,GS,109,-750
127,V,BKN,97,525
127,H,MIN,111,-750
127,V,DAL,89,280
127,H,DEN,91,-360
128,V,PHO,102,1000
128,H,HOU,113,-2000
128,V,MIL,110,-145
128,H,CHI,96,125
128,V,LAC,112,115
128,H,NO,103,-135
128,V,LAL,111,500
128,H,TOR,123,-700
128,V,DET,104,280
128,H,CLE,121,-360
128,V,PHI,112,140
128,H,OKC,122,-160
128,V,SAC,98,600
128,H,SA,113,-900
129,V,CHA,96,105
129,H,IND,105,-125
129,V,MIN,100,-270
129,H,ATL,105,220
129,V,PHO,109,290
129,H,MEM,120,-380
129,V,PHI,95,200
129,H,MIL,107,-250
129,V,MIA,95,-130
129,H,DAL,88,110
129,V,BOS,111,100
129,H,DEN,110,-120
130,V,OKC,96,-160
130,H,WAS,102,140
130,V,BKN,95,200
130,H,NY,111,-250
130,V,MIN,104,225
130,H,TOR,109,-275
130,V,CLE,114,-260
130,H,DET,125,210
130,V,ORL,107,800
130,H,HOU,114,-1400
130,V,SAC,114,400
130,H,NO,103,-550
130,V,DEN,104,235
130,H,SA,106,-290
130,V,GS,99,-400
130,H,UTA,129,300
130,V,POR,104,-155
130,H,LAC,96,135
131,V,MEM,101,300
131,H,IND,105,-400
131,V,LAL,105,-150
131,H,ORL,127,130
131,V,PHI,108,-370
131,H,BKN,116,285
131,V,MIA,89,125
131,H,CLE,91,-145
131,V,CHA,123,-140
131,H,ATL,110,120
131,V,NY,73,190
131,H,BOS,103,-240
131,V,CHI,108,290
131,H,POR,124,-380
131,V,DAL,88,-140
131,H,PHO,102,120
201,V,TOR,119,-190
201,H,WAS,122,160
201,V,MEM,102,320
201,H,DET,104,-420
201,V,HOU,102,-145
201,H,SA,91,125
201,V,MIL,89,210
201,H,MIN,108,-260
201,V,OKC,124,-125
201,H,DEN,127,105
202,V,IND,126,145
202,H,CHA,133,-170
202,V,ATL,110,240
202,H,BOS,119,-300
202,V,POR,105,170
202,H,TOR,130,-200
202,V,LAL,102,-105
202,H,BKN,99,-115
202,V,MIA,97,150
202,H,PHI,103,-180
202,V,NY,90,160
202,H,MIL,92,-190
202,V,UTA,129,-260
202,H,PHO,97,210
202,V,NO,114,220
202,H,OKC,100,-270
202,V,GS,119,-1400
202,H,SAC,104,800
203,V,CHI,103,350
203,H,LAC,113,-450
203,V,WAS,115,-200
203,H,ORL,98,170
203,V,PHI,92,100
203,H,IND,100,-120
203,V,MIA,107,170
203,H,DET,111,-200
203,V,HOU,120,-165
203,H,CLE,88,142
203,V,NO,107,300
203,H,MIN,118,-400
203,V,UTA,120,220
203,H,SA,111,-270
203,V,GS,108,-220
203,H,DEN,115,180
203,V,DAL,106,-190
203,H,SAC,99,160
204,V,ATL,99,180
204,H,NY,96,-220
204,V,MIL,109,-200
204,H,BKN,94,170
204,V,MEM,86,600
204,H,TOR,101,-900
204,V,POR,96,-125
204,H,BOS,97,105
204,V,LAL,108,400
204,H,OKC,104,-550
204,V,CHA,115,-275
204,H,PHO,110,225
205,V,POR,91,130
205,H,DET,111,-150
205,V,WAS,111,-150
205,H,IND,102,130
205,V,ORL,111,325
205,H,MIA,109,-425
205,V,UTA,133,-110
205,H,NO,109,-110
205,V,CHA,104,150
205,H,DEN,121,-180
205,V,CHI,98,110
205,H,SAC,104,-130
205,V,DAL,101,220
205,H,LAC,104,-270
206,V,CLE,98,-300
206,H,ORL,116,240
206,V,HOU,123,-850
206,H,BKN,113,575
206,V,MIL,103,105
206,H,NY,89,-125
206,V,MEM,82,140
206,H,ATL,108,-160
206,V,BOS,91,175
206,H,TOR,111,-210
206,V,WAS,102,230
206,H,PHI,115,-280
206,V,PHO,93,280
206,H,LAL,112,-360
206,V,OKC,125,425
206,H,GS,105,-600
207,V,BKN,106,375
207,H,DET,115,-500
207,V,HOU,109,-195
207,H,MIA,101,165
207,V,MIN,138,-160
207,H,CLE,140,140
207,V,UTA,92,-300
207,H,MEM,88,240
207,V,SA,129,-650
207,H,PHO,81,450
208,V,ATL,98,-125
208,H,ORL,100,105
208,V,NY,88,850
208,H,TOR,113,-1500
208,V,BOS,110,-135
208,H,WAS,104,115
208,V,CHA,103,145
208,H,POR,109,-170
208,V,OKC,81,105
208,H,LAL,106,-125
208,V,DAL,103,850
208,H,GS,121,-1500
209,V,NO,82,200
209,H,PHI,100,-250
209,V,LAC,108,145
209,H,DET,95,-170
209,V,CLE,123,-135
209,H,ATL,107,115
209,V,IND,97,155
209,H,BOS,91,-185
209,V,MIL,85,105
209,H,MIA,91,-125
209,V,MIN,113,-340
209,H,CHI,114,270
209,V,DEN,104,300
209,H,HOU,130,-400
209,V,CHA,94,220
209,H,UTA,106,-270
209,V,POR,118,-220
209,H,SAC,100,180
210,V,NO,138,-140
210,H,BKN,128,120
210,V,MIL,111,-220
210,H,ORL,104,180
210,V,LAC,98,180
210,H,PHI,112,-220
210,V,WAS,101,-230
210,H,CHI,90,185
210,V,SA,105,525
210,H,GS,122,-750
210,V,LAL,123,145
210,H,DAL,130,-170
210,V,DEN,123,-325
210,H,PHO,113,260
211,V,TOR,123,-155
211,H,CHA,103,135
211,V,CLE,121,160
211,H,BOS,99,-190
211,V,DET,115,-170
211,H,ATL,118,145
211,V,NY,113,280
211,H,IND,121,-360
211,V,SAC,106,750
211,H,MIN,111,-1200
211,V,MEM,92,160
211,H,OKC,110,-190
211,V,DAL,97,1000
211,H,HOU,104,-2000
211,V,UTA,115,145
211,H,POR,96,-170
212,V,NY,92,525
212,H,PHI,108,-750
212,V,NO,118,140
212,H,DET,103,-160
212,V,LAC,114,-200
212,H,BKN,101,170
212,V,ORL,101,175
212,H,CHI,105,-210
212,V,SA,99,150
212,H,UTA,101,-180
212,V,PHO,83,1300
212,H,GS,129,-3500
213,V,MIA,112,300
213,H,TOR,115,-400
213,V,ATL,92,250
213,H,MIL,97,-310
213,V,HOU,126,-160
213,H,MIN,108,140
213,V,CLE,120,140
213,H,OKC,112,-160
213,V,SAC,114,230
213,H,DAL,109,-280
213,V,SA,109,230
213,H,DEN,117,-280
214,V,ATL,98,500
214,H,DET,104,-700
214,V,MIA,102,145
214,H,PHI,104,-170
214,V,CHA,104,-260
214,H,ORL,102,210
214,V,IND,108,-160
214,H,BKN,103,140
214,V,WAS,118,-190
214,H,NY,113,160
214,V,TOR,122,-290
214,H,CHI,98,235
214,V,SAC,91,1000
214,H,HOU,100,-2000
214,V,LAC,129,170
214,H,BOS,119,-200
214,V,LAL,117,185
214,H,NO,139,-230
214,V,OKC,121,-200
214,H,MEM,114,170
214,V,PHO,97,525
214,H,UTA,107,-750
214,V,GS,117,-270
214,H,POR,123,220
215,V,DEN,134,110
215,H,MIL,123,-130
215,V,LAL,111,450
215,H,MIN,119,-650
222,V,BKN,96,320
222,H,CHA,111,-420
222,V,NY,120,140
222,H,ORL,113,-160
222,V,WAS,110,240
222,H,CLE,103,-300
222,V,PHI,116,-300
222,H,CHI,115,240
222,V,OKC,110,-360
222,H,SAC,107,280
222,V,LAC,127,525
222,H,GS,134,-750
223,V,BOS,110,-135
223,H,DET,98,115
223,V,ATL,93,255
223,H,IND,116,-320
223,V,CHA,122,150
223,H,WAS,105,-180
223,V,MIL,122,280
223,H,TOR,119,-360
223,V,MIA,123,115
223,H,NO,124,-135
223,V,CLE,112,-230
223,H,MEM,89,185
223,V,MIN,102,300
223,H,HOU,120,-400
223,V,SA,119,145
223,H,DEN,122,-170
223,V,POR,100,160
223,H,UTA,81,-190
223,V,LAC,128,-240
223,H,PHO,117,190
223,V,DAL,102,165
223,H,LAL,124,-195
224,V,ORL,105,425
224,H,PHI,116,-600
224,V,BOS,121,-260
224,H,NY,112,210
224,V,MEM,89,400
224,H,MIA,115,-550
224,V,OKC,80,450
224,H,GS,112,-650
224,V,DAL,90,425
224,H,UTA,97,-600
224,V,POR,106,-280
224,H,PHO,104,230
224,V,CHI,104,275
224,H,MIN,122,-350
224,V,LAL,113,-125
224,H,SAC,108,105
225,V,DET,98,155
225,H,CHA,114,-185
225,V,NO,123,155
225,H,MIL,121,-185
225,V,SA,110,160
225,H,CLE,94,-190
225,V,HOU,119,-200
225,H,DEN,114,170
225,V,PHI,94,105
225,H,WAS,109,-125
226,V,DET,94,500
226,H,TOR,123,-700
226,V,CHI,87,160
226,H,BKN,104,-190
226,V,MEM,98,750
226,H,BOS,109,-1200
226,V,LAL,123,-130
226,H,ATL,104,110
226,V,GS,125,-1400
226,H,NY,111,800
226,V,PHO,116,250
226,H,NO,125,-310
226,V,ORL,105,500
226,H,OKC,112,-700
226,V,IND,103,-150
226,H,DAL,109,130
226,V,HOU,96,-125
226,H,UTA,85,105
226,V,MIN,118,-210
226,H,SAC,100,175
227,V,CHI,103,650
227,H,CHA,118,-1000
227,V,BKN,123,550
227,H,CLE,129,-800
227,V,PHI,101,-105
227,H,MIA,102,-115
227,V,WAS,107,130
227,H,MIL,104,-150
227,V,SAC,99,700
227,H,POR,116,-1100
227,V,LAC,122,185
227,H,DEN,120,-230
228,V,MIL,87,-105
228,H,DET,110,-115
228,V,TOR,117,-500
228,H,ORL,104,375
228,V,IND,102,-180
228,H,ATL,107,150
228,V,CHA,106,280
228,H,BOS,134,-360
228,V,PHO,110,125
228,H,MEM,102,-145
228,V,GS,109,-470
228,H,WAS,101,360
228,V,NO,121,170
228,H,SA,116,-200
228,V,OKC,111,-220
228,H,DAL,110,180
228,V,HOU,105,-425
228,H,LAC,92,325
301,V,LAL,131,180
301,H,MIA,113,-220
301,V,PHI,108,130
301,H,CLE,97,-150
301,V,BKN,111,-140
301,H,SAC,116,120
301,V,MIN,99,190
301,H,POR,108,-240
302,V,DET,106,-140
302,H,ORL,115,120
302,V,CHA,99,142
302,H,PHI,110,-165
302,V,GS,114,-1200
302,H,ATL,109,750
302,V,DAL,100,-140
302,H,CHI,108,120
302,V,DEN,108,-440
302,H,MEM,102,340
302,V,TOR,102,-150
302,H,WAS,95,130
302,V,IND,103,145
302,H,MIL,96,-170
302,V,OKC,124,-380
302,H,PHO,116,290
302,V,MIN,108,270
302,H,UTA,116,-340
302,V,NY,105,350
302,H,LAC,128,-450
303,V,MEM,100,240
303,H,ORL,107,-300
303,V,DEN,126,150
303,H,CLE,117,-180
303,V,DET,96,180
303,H,MIA,105,-220
303,V,BOS,120,300
303,H,HOU,123,-400
303,V,LAL,116,200
303,H,SA,112,-250
303,V,UTA,98,-330
303,H,SAC,91,260
303,V,OKC,100,160
303,H,POR,108,-190
304,V,PHO,112,105
304,H,ATL,113,-125
304,V,IND,98,150
304,H,WAS,95,-180
304,V,CHA,98,325
304,H,TOR,103,-425
304,V,NO,126,-180
304,H,DAL,109,150
304,V,PHI,110,-120
304,H,MIL,118,100
304,V,NY,99,-140
304,H,SAC,102,120
304,V,BKN,120,275
304,H,LAC,123,-350
305,V,DET,90,225
305,H,CLE,112,-275
305,V,MIL,89,120
305,H,IND,92,-140
305,V,PHO,103,400
305,H,MIA,125,-550
305,V,BOS,105,-310
305,H,CHI,89,250
305,V,MEM,98,700
305,H,SA,100,-1100
305,V,ORL,80,375
305,H,UTA,94,-500
305,V,POR,108,-135
305,H,LAL,103,115
306,V,PHI,128,-130
306,H,CHA,114,110
306,V,MIA,113,150
306,H,WAS,117,-180
306,V,ATL,90,800
306,H,TOR,106,-1400
306,V,HOU,122,-230
306,H,OKC,112,185
306,V,DEN,107,-280
306,H,DAL,118,230
306,V,NY,87,400
306,H,POR,111,-550
306,V,NO,121,110
306,H,LAC,116,-130
306,V,BKN,101,1100
306,H,GS,114,-2500
307,V,UTA,104,-120
307,H,IND,84,100
307,V,MEM,110,145
307,H,CHI,119,-170
307,V,HOU,110,-250
307,H,MIL,99,200
307,V,TOR,121,-240
307,H,DET,119,190
307,V,NO,114,-250
307,H,SAC,101,200
307,V,CLE,113,135
307,H,DEN,108,-155
307,V,ORL,107,235
307,H,LAL,108,-290
308,V,BKN,125,260
308,H,CHA,111,-330
308,V,PHI,99,-110
308,H,MIA,108,-110
308,V,BOS,117,-140
308,H,MIN,109,120
308,V,PHO,87,500
308,H,OKC,115,-700
308,V,SA,107,550
308,H,GS,110,-800
309,V,ATL,87,360
309,H,IND,112,-470
309,V,CHI,83,290
309,H,DET,99,-380
309,V,HOU,105,-145
309,H,TOR,108,125
309,V,NY,112,425
309,H,MIL,120,-600
309,V,UTA,95,-600
309,H,MEM,78,425
309,V,WAS,116,-155
309,H,NO,97,135
309,V,LAL,116,240
309,H,DEN,125,-300
309,V,GS,108,110
309,H,POR,125,-130
309,V,ORL,88,115
309,H,SAC,94,-135
309,V,CLE,102,-125
309,H,LAC,116,105
310,V,PHO,115,800
310,H,CHA,122,-1400
310,V,WAS,102,150
310,H,MIA,129,-180
310,V,SA,94,150
310,H,OKC,104,-180
310,V,MEM,80,400
310,H,DAL,114,-550
310,V,ORL,105,650
310,H,LAC,113,-1000
311,V,TOR,132,-650
311,H,NY,106,450
311,V,CHI,129,110
311,H,ATL,122,-130
311,V,GS,103,-165
311,H,MIN,109,142
311,V,UTA,116,-120
311,H,NO,99,100
311,V,SAC,104,650
311,H,DEN,130,-1000
311,V,HOU,105,-700
311,H,DAL,82,500
311,V,IND,99,170
311,H,BOS,97,-200
311,V,PHI,120,-250
311,H,BKN,97,200
311,V,CLE,113,-135
311,H,LAL,127,115
312,V,MIL,121,-360
312,H,MEM,103,280
312,V,SAC,101,900
312,H,OKC,106,-1600
312,V,SA,93,650
312,H,HOU,109,-1000
312,V,MIA,99,190
312,H,POR,115,-240
313,V,MIN,116,135
313,H,WAS,111,-155
313,V,IND,101,230
313,H,PHI,98,-280
313,V,TOR,116,-500
313,H,BKN,102,375
313,V,DAL,110,-105
313,H,NY,97,-115
313,V,OKC,119,-260
313,H,ATL,107,210
313,V,LAC,112,-400
313,H,CHI,106,300
313,V,CHA,115,170
313,H,NO,119,-200
313,V,ORL,72,450
313,H,SA,108,-650
313,V,DET,79,350
313,H,UTA,110,-450
313,V,CLE,129,-370
313,H,PHO,107,285
313,V,DEN,103,-130
313,H,LAL,112,110
314,V,MIL,117,-650
314,H,ORL,126,450
314,V,WAS,125,-190
314,H,BOS,124,160
314,V,MIA,119,-300
314,H,SAC,123,240
314,V,LAL,106,200
314,H,GS,117,-250
315,V,TOR,106,-175
315,H,IND,99,151
315,V,CHA,129,-235
315,H,ATL,117,195
315,V,PHI,118,-640
315,H,NY,110,471
315,V,LAC,96,664
315,H,HOU,101,-1000
315,V,CHI,111,120
315,H,MEM,110,-140
315,V,NO,93,160
315,H,SA,98,-185
315,V,PHO,88,980
315,H,UTA,116,-1800
315,V,DET,113,317
315,H,DEN,120,-400
315,V,CLE,105,180
315,H,POR,113,-215
316,V,BOS,92,-275
316,H,ORL,83,226
316,V,BKN,116,317
316,H,PHI,120,-400
316,V,DAL,115,471
316,H,TOR,122,-640
316,V,LAC,113,218
316,H,OKC,121,-265
316,V,SAC,98,317
316,H,GS,93,-400
316,V,MIA,92,110
316,H,LAL,91,-130
317,V,ATL,117,600
317,H,MIL,122,-900
317,V,IND,102,160
317,H,WAS,109,-190
317,V,HOU,107,-420
317,H,NO,101,320
317,V,DAL,106,170
317,H,BKN,114,-200
317,V,CHA,101,-300
317,H,NY,124,240
317,V,DEN,94,-340
317,H,MEM,101,270
317,V,CLE,114,-350
317,H,CHI,109,275
317,V,MIN,101,160
317,H,SA,117,-190
317,V,SAC,97,1200
317,H,UTA,103,-3000
317,V,GS,124,-210
317,H,PHO,109,175
317,V,DET,87,365
317,H,POR,100,-480
318,V,OKC,132,210
318,H,TOR,125,-260
318,V,BOS,89,135
318,H,NO,108,-155
318,V,HOU,129,-330
318,H,MIN,120,260
318,V,POR,122,110
318,H,LAC,109,-130
319,V,MIL,117,130
319,H,CLE,124,-150
319,V,LAL,100,180
319,H,IND,110,-220
319,V,CHA,94,325
319,H,PHI,108,-425
319,V,DEN,141,105
319,H,MIA,149,-125
319,V,CHI,92,180
319,H,NY,110,-220
319,V,MEM,115,300
319,H,BKN,118,-400
319,V,GS,75,290
319,H,SA,89,-380
319,V,DET,106,-170
319,H,SAC,90,145
320,V,TOR,93,-500
320,H,ORL,86,375
320,V,DAL,105,250
320,H,NO,115,-310
320,V,LAC,109,145
320,H,MIN,123,-170
320,V,OKC,99,-230
320,H,BOS,100,185
320,V,ATL,99,900
320,H,UTA,94,-1600
320,V,DET,115,-370
320,H,PHO,88,285
320,V,HOU,115,-190
320,H,POR,111,160
321,V,TOR,129,-120
321,H,CLE,132,100
321,V,MEM,105,800
321,H,PHI,119,-1400
321,V,NY,98,425
321,H,MIA,119,-600
321,V,CHA,111,-120
321,H,BKN,105,100
321,V,LAC,127,185
321,H,MIL,120,-230
321,V,DEN,135,-500
321,H,CHI,102,375
321,V,WAS,90,185
321,H,SA,98,-230
321,V,IND,92,100
321,H,NO,96,-120
322,V,PHI,118,-400
322,H,ORL,98,300
322,V,MEM,79,350
322,H,CHA,140,-450
322,V,LAL,125,120
322,H,NO,128,-140
322,V,DET,96,650
322,H,HOU,100,-1000
322,V,UTA,119,-450
322,H,DAL,112,350
322,V,ATL,90,140
322,H,SAC,105,-160
323,V,LAC,104,145
323,H,IND,109,-170
323,V,DEN,108,105
323,H,WAS,100,-125
323,V,MIN,108,-270
323,H,NY,104,220
323,V,PHO,95,1300
323,H,CLE,120,-3500
323,V,BKN,112,650
323,H,TOR,116,-1000
323,V,MIA,99,225
323,H,OKC,105,-275
323,V,MIL,118,-190
323,H,CHI,105,160
323,V,UTA,120,140
323,H,SA,124,-160
323,V,BOS,105,290
323,H,POR,100,-380
323,V,ATL,94,600
323,H,GS,106,-900
324,V,MIN,108,300
324,H,PHI,120,-400
324,V,CHI,95,800
324,H,DET,117,-1400
324,V,PHO,99,260
324,H,ORL,105,-330
