Date,Name,Team
2018-02-04,Jawun Evans,Clippers
2018-02-04,Josh Magette,Hawks
2018-02-04,Derrick White,Spurs
2018-02-04,Marcus Smart,Celtics
2018-02-04,Jalen Jones,Mavericks
2018-02-04,Tim Hardaway Jr.,Knicks
2018-02-04,Iman Shumpert,Cavaliers
2018-02-04,DeMarcus Cousins,Pelicans
2018-02-04,Kobi Simmons,Grizzlies
2018-02-04,Rondae Hollis-Jefferson,Nets
2018-02-04,Andre Roberson,Thunder
2018-02-04,John Wall ,Wizards
2018-02-04,Malachi Richardson,Kings
2018-02-04,Skal Labissiere,Kings
2018-02-04,Ivica Zubac,Lakers
2018-02-04,Thomas Bryant,Lakers
2018-02-04,Shane Larkin,Celtics
2018-02-04,Trevor Ariza,Rockets
2018-02-04,Ben Moore,Pacers
2018-02-04,Kevin Love,Cavaliers
2018-02-04,Marvin Williams,Hornets
2018-02-04,Aaron Gordon,Magic
2018-02-04,Mason Plumlee,Nuggets
2018-02-04,R.J. Hunter,Rockets
2018-02-04,Larry Drew II,76ers
2018-02-04,Nikola Mirotic,Bulls
2018-02-04,Kyrie Irving,Celtics
2018-02-04,Tyreke Evans,Grizzlies
2018-02-04,Ron Baker,Knicks
2018-02-04,Greg Monroe,Suns
2018-02-04,Isaiah Canaan,Suns
2018-02-04,Eric Gordon,Rockets
2018-02-04,James Young,76ers
2018-02-04,Timothe Luwawu-Cabarrot,76ers
2018-02-04,Marshall Plumlee,Bucks
2018-02-04,Marcus Morris,Celtics
2018-02-04,Isaiah Whitehead,Nets
2018-02-04,David West,Warriors
2018-02-04,Malcolm Brogdon,Bucks
2018-02-04,Lorenzo Brown,Raptors
2018-02-04,Hassan Whiteside,Heat
2018-02-04,Donovan Mitchell,Jazz
2018-02-04,Joe Johnson,Jazz
2018-02-04,Dwight Buycks,Pistons
2018-02-04,Luke Kennard,Pistons
2018-02-04,Brandon Paul,Spurs
2018-02-04,Quinn Cook,Warriors
2018-02-04, Mike Scott,Wizards
2018-02-04,Shabazz Napier,Blazers
2018-02-04,D.J. Wilson,Bucks
2018-02-04,Ersan Ilyasova,Hawks
2018-02-04,Marquese Chriss,Suns
2018-02-04,Myke Henry,Grizzlies
2018-02-04,Xavier Munford,Bucks
2018-02-05,Dante Exum,Jazz
2018-02-05,Seth Curry,Mavericks
2018-02-05,Sheldon Mac,Wizards
2018-02-05,Rodney McGruder,Heat
2018-02-05,Glenn Robinson III,Pacers
2018-02-05,Gordon Hayward,Celtics
2018-02-05,Alex Ajinca,Pelicans
2018-02-05,Frank Jackson,Pelicans
2018-02-05,Solomon Hill,Pelicans
2018-02-05,Chris Boucher,Warriors
2018-02-05,C.J. Wilcox,Blazers
2018-02-05,Marcus Paige,Hornets
2018-02-05,Eric Griffin,Jazz
2018-02-05,Harry Giles,Kings
2018-02-05,Jeremy Lin,Nets
2018-02-05,Billy Ouattara,Nets
2018-02-05,Edmond Sumner,Pacers
2018-02-05,Alan Williams,Suns
2018-02-05,Brandon Knight,Suns
2018-02-05,Justin Patton,Timberwolves
2018-02-05,Cameron Payne,Bulls
2018-02-05,Luke Kornet,Knicks
2018-02-05,K.J. McDaniels,Raptors
2018-02-05,P.J. Dozier,Thunder
2018-02-05,Isaiah Hicks,Knicks
2018-02-05,Milos Tedosic,Clippers
2018-02-05,Mike Young,Wizards
2018-02-05,Markelle Fultz,76ers
2018-02-05,Okaro White,Heat
2018-02-05,Luol Deng,Lakers
2018-02-05,Mirza Teletovic,Bucks
2018-02-05,Mindaugas Kuzminskas,Knicks
2018-02-05,Elfrid Payton,Magic
2018-02-05,Dorian Finney-Smith,Mavericks
2018-02-05,Mike Conley Jr.,Grizzlies
2018-02-05,Jon Leuer,Pistons
2018-02-05,Paul Millsap,Nuggets
2018-02-05,Patrick Beverley,Clippers
2018-02-05,Nerlens Noel,Mavericks
2018-02-05,Jahlil Okafor,76ers
2018-02-05,Terrence Ross,Magic
2018-02-05,Anthony Brown,Timberwolves
2018-02-05,Tyler Lydon,Nuggets
2018-02-05,John Holland,Cavaliers
2018-02-05,Monte Morris,Nuggets
2018-02-05,Furkan Korkmaz,76ers
2018-02-05,Joel Bolomboy,Bucks
2018-02-05,London Perrantes,Cavaliers
2018-02-05,Mangok Mathiang,Hornets
2018-02-05,Dion Waiters,Heat
2018-02-05,Nikola Vucevic,Magic
2018-02-05,Jamel Artis,Magic
2018-02-05,Reggie Jackson ,Pistons
2018-02-05,Jonathan Isaac,Magic
2018-02-05,Demetrius Jackson,Rockets
2018-02-05,Chandler Parsons,Grizzlies
2018-02-05,Rudy Gay,Spurs
2018-02-05,Austin Rivers,Clippers
2018-02-05,Vince Hunter,Grizzlies
2018-02-05,Jabari Bird,Celtics
2018-02-05,Frank Mason,Kings
2018-02-05,Bruno Caboclo,Raptors
2018-02-05,Noah Vonleh,Blazers
2018-02-05,Isaiah Thomas,Cavaliers
2018-02-05,Jamil Wilson,Clippers
2018-02-05,Daniel Hamilton,Thunder
2018-02-05,Jack Cooley,Kings
2018-02-05,Jake Wiley,Nets
2018-02-05,Dwyane Wade,Cavaliers
2018-02-05,Ramon Sessions,Knicks
2018-02-05,C.J. Williams,Clippers
2018-02-05,Thabo Sefolosha,Jazz
2018-02-05,Lonzo Ball,Lakers
2018-02-05,Kawhi Leonard,Spurs
2018-02-05,Matt Costello,Spurs
2018-02-05,Andrew White III,Hawks
2018-02-05,Milton Doyle,Nets
2018-02-05,Kris Dunn,Bulls
2018-02-05,Ante Zizic,Cavaliers
2018-02-05,Tony Bradley,Jazz
2018-02-05,Malcolm Miller,Raptors
2018-02-05,Jordan Bell,Warriors
2018-02-05,Tyler Cavanaugh,Hawks
2018-02-05,Gary Payton II,Lakers
2018-02-05,Jawun Evans,Clippers
2018-02-05,Josh Magette,Hawks
2018-02-05,Derrick White,Spurs
2018-02-05,Marcus Smart,Celtics
2018-02-05,Tim Hardaway Jr.,Knicks
2018-02-05,Iman Shumpert,Cavaliers
2018-02-05,DeMarcus Cousins,Pelicans
2018-02-05,Kobi Simmons,Grizzlies
2018-02-05,Rondae Hollis-Jefferson,Nets
2018-02-05,Andre Roberson,Thunder
2018-02-05,John Wall ,Wizards
2018-02-05,Malachi Richardson,Kings
2018-02-05,Skal Labissiere,Kings
2018-02-05,Ivica Zubac,Lakers
2018-02-05,Thomas Bryant,Lakers
2018-02-05,Shane Larkin,Celtics
2018-02-05,Trevor Ariza,Rockets
2018-02-05,Kevin Love,Cavaliers
2018-02-05,Marvin Williams,Hornets
2018-02-05,Aaron Gordon,Magic
2018-02-05,Mason Plumlee,Nuggets
2018-02-05,R.J. Hunter,Rockets
2018-02-05,Larry Drew II,76ers
2018-02-05,Nikola Mirotic,Bulls
2018-02-05,Kyrie Irving,Celtics
2018-02-05,Tyreke Evans,Grizzlies
2018-02-05,Ron Baker,Knicks
2018-02-05,Greg Monroe,Suns
2018-02-05,Isaiah Canaan,Suns
2018-02-05,Eric Gordon,Rockets
2018-02-05,James Young,76ers
2018-02-05,Timothe Luwawu-Cabarrot,76ers
2018-02-05,Marshall Plumlee,Bucks
2018-02-05,Marcus Morris,Celtics
2018-02-05,Isaiah Whitehead,Nets
2018-02-05,David West,Warriors
2018-02-05,Malcolm Brogdon,Bucks
2018-02-05,Lorenzo Brown,Raptors
2018-02-05,Joe Johnson,Jazz
2018-02-05,Dwight Buycks,Pistons
2018-02-05,Brandon Paul,Spurs
2018-02-05,Quinn Cook,Warriors
2018-02-05,D.J. Wilson,Bucks
2018-02-05,Ersan Ilyasova,Hawks
2018-02-05,Marquese Chriss,Suns
2018-02-05,Myke Henry,Grizzlies
2018-02-05,Xavier Munford,Bucks
2018-02-05,Evan Turner,Blazers
2018-02-05,Matthew Dellavedova,Bucks
2018-02-05,Georges Niang,Jazz
2018-02-05,Harrison Barnes,Mavericks
2018-02-05,Victor Oladipo,Pacers
2018-02-05,Brice Johnson,Pistons
2018-02-05,Devin Booker,Suns
2018-02-05,Darren Collison,Pacers
2018-02-06,Dante Exum,Jazz
2018-02-06,Seth Curry,Mavericks
2018-02-06,Sheldon Mac,Wizards
2018-02-06,Rodney McGruder,Heat
2018-02-06,Glenn Robinson III,Pacers
2018-02-06,Gordon Hayward,Celtics
2018-02-06,Alex Ajinca,Pelicans
2018-02-06,Frank Jackson,Pelicans
2018-02-06,Solomon Hill,Pelicans
2018-02-06,Chris Boucher,Warriors
2018-02-06,C.J. Wilcox,Blazers
2018-02-06,Marcus Paige,Hornets
2018-02-06,Eric Griffin,Jazz
2018-02-06,Harry Giles,Kings
2018-02-06,Jeremy Lin,Nets
2018-02-06,Billy Ouattara,Nets
2018-02-06,Edmond Sumner,Pacers
2018-02-06,Alan Williams,Suns
2018-02-06,Brandon Knight,Suns
2018-02-06,Justin Patton,Timberwolves
2018-02-06,Cameron Payne,Bulls
2018-02-06,Luke Kornet,Knicks
2018-02-06,K.J. McDaniels,Raptors
2018-02-06,P.J. Dozier,Thunder
2018-02-06,Isaiah Hicks,Knicks
2018-02-06,Milos Tedosic,Clippers
2018-02-06,Mike Young,Wizards
2018-02-06,Markelle Fultz,76ers
2018-02-06,Okaro White,Heat
2018-02-06,Luol Deng,Lakers
2018-02-06,Mirza Teletovic,Bucks
2018-02-06,Mindaugas Kuzminskas,Knicks
2018-02-06,Elfrid Payton,Magic
2018-02-06,Dorian Finney-Smith,Mavericks
2018-02-06,Mike Conley Jr.,Grizzlies
2018-02-06,Jon Leuer,Pistons
2018-02-06,Paul Millsap,Nuggets
2018-02-06,Patrick Beverley,Clippers
2018-02-06,Nerlens Noel,Mavericks
2018-02-06,Jahlil Okafor,76ers
2018-02-06,Terrence Ross,Magic
2018-02-06,Anthony Brown,Timberwolves
2018-02-06,Tyler Lydon,Nuggets
2018-02-06,John Holland,Cavaliers
2018-02-06,Monte Morris,Nuggets
2018-02-06,Furkan Korkmaz,76ers
2018-02-06,Joel Bolomboy,Bucks
2018-02-06,London Perrantes,Cavaliers
2018-02-06,Mangok Mathiang,Hornets
2018-02-06,Dion Waiters,Heat
2018-02-06,Nikola Vucevic,Magic
2018-02-06,Jamel Artis,Magic
2018-02-06,Reggie Jackson ,Pistons
2018-02-06,Jonathan Isaac,Magic
2018-02-06,Demetrius Jackson,Rockets
2018-02-06,Chandler Parsons,Grizzlies
2018-02-06,Rudy Gay,Spurs
2018-02-06,Austin Rivers,Clippers
2018-02-06,Vince Hunter,Grizzlies
2018-02-06,Jabari Bird,Celtics
2018-02-06,Frank Mason,Kings
2018-02-06,Bruno Caboclo,Raptors
2018-02-06,Noah Vonleh,Blazers
2018-02-06,Isaiah Thomas,Cavaliers
2018-02-06,Jamil Wilson,Clippers
2018-02-06,Daniel Hamilton,Thunder
2018-02-06,Jack Cooley,Kings
2018-02-06,Jake Wiley,Nets
2018-02-06,Dwyane Wade,Cavaliers
2018-02-06,Ramon Sessions,Knicks
2018-02-06,C.J. Williams,Clippers
2018-02-06,Thabo Sefolosha,Jazz
2018-02-06,Lonzo Ball,Lakers
2018-02-06,Kawhi Leonard,Spurs
2018-02-06,Matt Costello,Spurs
2018-02-06,Andrew White III,Hawks
2018-02-06,Milton Doyle,Nets
2018-02-06,Kris Dunn,Bulls
2018-02-06,Ante Zizic,Cavaliers
2018-02-06,Tony Bradley,Jazz
2018-02-06,Malcolm Miller,Raptors
2018-02-06,Jordan Bell,Warriors
2018-02-06,Tyler Cavanaugh,Hawks
2018-02-06,Gary Payton II,Lakers
2018-02-06,Jawun Evans,Clippers
2018-02-06,Josh Magette,Hawks
2018-02-06,Derrick White,Spurs
2018-02-06,Marcus Smart,Celtics
2018-02-06,Tim Hardaway Jr.,Knicks
2018-02-06,Iman Shumpert,Cavaliers
2018-02-06,DeMarcus Cousins,Pelicans
2018-02-06,Kobi Simmons,Grizzlies
2018-02-06,Rondae Hollis-Jefferson,Nets
2018-02-06,Andre Roberson,Thunder
2018-02-06,John Wall ,Wizards
2018-02-06,Malachi Richardson,Kings
2018-02-06,Skal Labissiere,Kings
2018-02-06,Thomas Bryant,Lakers
2018-02-06,Shane Larkin,Celtics
2018-02-06,Trevor Ariza,Rockets
2018-02-06,Kevin Love,Cavaliers
2018-02-06,Marvin Williams,Hornets
2018-02-06,Aaron Gordon,Magic
2018-02-06,Mason Plumlee,Nuggets
2018-02-06,R.J. Hunter,Rockets
2018-02-06,Larry Drew II,76ers
2018-02-06,Nikola Mirotic,Bulls
2018-02-06,Tyreke Evans,Grizzlies
2018-02-06,Ron Baker,Knicks
2018-02-06,Greg Monroe,Suns
2018-02-06,Isaiah Canaan,Suns
2018-02-06,James Young,76ers
2018-02-06,Malcolm Brogdon,Bucks
2018-02-06,Lorenzo Brown,Raptors
2018-02-06,Joe Johnson,Jazz
2018-02-06,Dwight Buycks,Pistons
2018-02-06,Brandon Paul,Spurs
2018-02-06,Quinn Cook,Warriors
2018-02-06,D.J. Wilson,Bucks
2018-02-06,Myke Henry,Grizzlies
2018-02-06,Evan Turner,Blazers
2018-02-06,Matthew Dellavedova,Bucks
2018-02-06,Georges Niang,Jazz
2018-02-06,Harrison Barnes,Mavericks
2018-02-06,Victor Oladipo,Pacers
2018-02-06,Brice Johnson,Pistons
2018-02-06,Devin Booker,Suns
2018-02-06,Darren Collison,Pacers
2018-02-06,John Henson,Bucks
2018-02-06,Deyonta Davis,Grizzlies
2018-02-06,DeAndre Bembry,Hawks
2018-02-06,Kristaps Porzingis,Knicks
2018-02-06,Quincy Acy,Nets
2018-02-06,Troy Williams,Rockets
2018-02-06,Danuel House,Suns
2018-02-06,Damian Jones,Warriors
2018-02-07,Dante Exum,Jazz
2018-02-07,Seth Curry,Mavericks
2018-02-07,Sheldon Mac,Wizards
2018-02-07,Rodney McGruder,Heat
2018-02-07,Glenn Robinson III,Pacers
2018-02-07,Gordon Hayward,Celtics
2018-02-07,Alex Ajinca,Pelicans
2018-02-07,Frank Jackson,Pelicans
2018-02-07,Solomon Hill,Pelicans
2018-02-07,Chris Boucher,Warriors
2018-02-07,C.J. Wilcox,Blazers
2018-02-07,Marcus Paige,Hornets
2018-02-07,Eric Griffin,Jazz
2018-02-07,Harry Giles,Kings
2018-02-07,Jeremy Lin,Nets
2018-02-07,Billy Ouattara,Nets
2018-02-07,Edmond Sumner,Pacers
2018-02-07,Alan Williams,Suns
2018-02-07,Brandon Knight,Suns
2018-02-07,Justin Patton,Timberwolves
2018-02-07,Cameron Payne,Bulls
2018-02-07,Luke Kornet,Knicks
2018-02-07,K.J. McDaniels,Raptors
2018-02-07,P.J. Dozier,Thunder
2018-02-07,Isaiah Hicks,Knicks
2018-02-07,Milos Tedosic,Clippers
2018-02-07,Mike Young,Wizards
2018-02-07,Markelle Fultz,76ers
2018-02-07,Okaro White,Heat
2018-02-07,Luol Deng,Lakers
2018-02-07,Mirza Teletovic,Bucks
2018-02-07,Mindaugas Kuzminskas,Knicks
2018-02-07,Elfrid Payton,Magic
2018-02-07,Dorian Finney-Smith,Mavericks
2018-02-07,Mike Conley Jr.,Grizzlies
2018-02-07,Jon Leuer,Pistons
2018-02-07,Paul Millsap,Nuggets
2018-02-07,Patrick Beverley,Clippers
2018-02-07,Nerlens Noel,Mavericks
2018-02-07,Jahlil Okafor,76ers
2018-02-07,Terrence Ross,Magic
2018-02-07,Anthony Brown,Timberwolves
2018-02-07,Tyler Lydon,Nuggets
2018-02-07,John Holland,Cavaliers
2018-02-07,Monte Morris,Nuggets
2018-02-07,Furkan Korkmaz,76ers
2018-02-07,Joel Bolomboy,Bucks
2018-02-07,London Perrantes,Cavaliers
2018-02-07,Mangok Mathiang,Hornets
2018-02-07,Dion Waiters,Heat
2018-02-07,Nikola Vucevic,Magic
2018-02-07,Jamel Artis,Magic
2018-02-07,Reggie Jackson ,Pistons
2018-02-07,Jonathan Isaac,Magic
2018-02-07,Demetrius Jackson,Rockets
2018-02-07,Chandler Parsons,Grizzlies
2018-02-07,Rudy Gay,Spurs
2018-02-07,Austin Rivers,Clippers
2018-02-07,Vince Hunter,Grizzlies
2018-02-07,Jabari Bird,Celtics
2018-02-07,Frank Mason,Kings
2018-02-07,Bruno Caboclo,Raptors
2018-02-07,Noah Vonleh,Blazers
2018-02-07,Isaiah Thomas,Cavaliers
2018-02-07,Jamil Wilson,Clippers
2018-02-07,Daniel Hamilton,Thunder
2018-02-07,Jack Cooley,Kings
2018-02-07,Jake Wiley,Nets
2018-02-07,Dwyane Wade,Cavaliers
2018-02-07,Ramon Sessions,Knicks
2018-02-07,C.J. Williams,Clippers
2018-02-07,Thabo Sefolosha,Jazz
2018-02-07,Lonzo Ball,Lakers
2018-02-07,Kawhi Leonard,Spurs
2018-02-07,Matt Costello,Spurs
2018-02-07,Andrew White III,Hawks
2018-02-07,Kris Dunn,Bulls
2018-02-07,Tony Bradley,Jazz
2018-02-07,Malcolm Miller,Raptors
2018-02-07,Jordan Bell,Warriors
2018-02-07,Tyler Cavanaugh,Hawks
2018-02-07,Gary Payton II,Lakers
2018-02-07,Jawun Evans,Clippers
2018-02-07,Josh Magette,Hawks
2018-02-07,Marcus Smart,Celtics
2018-02-07,Tim Hardaway Jr.,Knicks
2018-02-07,Iman Shumpert,Cavaliers
2018-02-07,DeMarcus Cousins,Pelicans
2018-02-07,Kobi Simmons,Grizzlies
2018-02-07,Rondae Hollis-Jefferson,Nets
2018-02-07,Andre Roberson,Thunder
2018-02-07,John Wall ,Wizards
2018-02-07,Malachi Richardson,Kings
2018-02-07,Skal Labissiere,Kings
2018-02-07,Thomas Bryant,Lakers
2018-02-07,Shane Larkin,Celtics
2018-02-07,Trevor Ariza,Rockets
2018-02-07,Kevin Love,Cavaliers
2018-02-07,Marvin Williams,Hornets
2018-02-07,Aaron Gordon,Magic
2018-02-07,Mason Plumlee,Nuggets
2018-02-07,R.J. Hunter,Rockets
2018-02-07,Larry Drew II,76ers
2018-02-07,Nikola Mirotic,Bulls
2018-02-07,Tyreke Evans,Grizzlies
2018-02-07,Ron Baker,Knicks
2018-02-07,Greg Monroe,Suns
2018-02-07,Isaiah Canaan,Suns
2018-02-07,James Young,76ers
2018-02-07,Malcolm Brogdon,Bucks
2018-02-07,Lorenzo Brown,Raptors
2018-02-07,Joe Johnson,Jazz
2018-02-07,Quinn Cook,Warriors
2018-02-07,D.J. Wilson,Bucks
2018-02-07,Myke Henry,Grizzlies
2018-02-07,Evan Turner,Blazers
2018-02-07,Matthew Dellavedova,Bucks
2018-02-07,Georges Niang,Jazz
2018-02-07,Harrison Barnes,Mavericks
2018-02-07,Brice Johnson,Pistons
2018-02-07,Devin Booker,Suns
2018-02-07,Darren Collison,Pacers
2018-02-07,John Henson,Bucks
2018-02-07,Deyonta Davis,Grizzlies
2018-02-07,DeAndre Bembry,Hawks
2018-02-07,Kristaps Porzingis,Knicks
2018-02-07,Quincy Acy,Nets
2018-02-07,Troy Williams,Rockets
2018-02-07,Damian Jones,Warriors
2018-02-07,Derrick Rose,Cavaliers
2018-02-07,Kelly Olynyk,Heat
2018-02-07,Wayne Ellington,Heat
2018-02-07,Caris LeVert,Nets
2018-02-07,T.J. Leaf,Pacers
2018-02-07,Eric Gordon,Rockets
2018-02-07,Ryan Anderson,Rockets
2018-02-07,Darrun Hilliard,Spurs
2018-02-07,Tyson Chandler,Suns
2018-02-07,Amile Jefferson,Timberwolves
2018-02-07,Marcus Georges-Hunt,Timberwolves
2018-02-08,Dante Exum,Jazz
2018-02-08,Seth Curry,Mavericks
2018-02-08,Rodney McGruder,Heat
2018-02-08,Glenn Robinson III,Pacers
2018-02-08,Gordon Hayward,Celtics
2018-02-08,Alex Ajinca,Pelicans
2018-02-08,Frank Jackson,Pelicans
2018-02-08,Solomon Hill,Pelicans
2018-02-08,Chris Boucher,Warriors
2018-02-08,C.J. Wilcox,Blazers
2018-02-08,Marcus Paige,Hornets
2018-02-08,Eric Griffin,Jazz
2018-02-08,Harry Giles,Kings
2018-02-08,Jeremy Lin,Nets
2018-02-08,Billy Ouattara,Nets
2018-02-08,Edmond Sumner,Pacers
2018-02-08,Alan Williams,Suns
2018-02-08,Brandon Knight,Suns
2018-02-08,Justin Patton,Timberwolves
2018-02-08,Cameron Payne,Bulls
2018-02-08,K.J. McDaniels,Raptors
2018-02-08,Milos Tedosic,Clippers
2018-02-08,Mike Young,Wizards
2018-02-08,Markelle Fultz,76ers
2018-02-08,Luol Deng,Lakers
2018-02-08,Mirza Teletovic,Bucks
2018-02-08,Mindaugas Kuzminskas,Knicks
2018-02-08,Elfrid Payton,Magic
2018-02-08,Dorian Finney-Smith,Mavericks
2018-02-08,Mike Conley Jr.,Grizzlies
2018-02-08,Jon Leuer,Pistons
2018-02-08,Paul Millsap,Nuggets
2018-02-08,Patrick Beverley,Clippers
2018-02-08,Nerlens Noel,Mavericks
2018-02-08,Jahlil Okafor,76ers
2018-02-08,Terrence Ross,Magic
2018-02-08,Anthony Brown,Timberwolves
2018-02-08,Tyler Lydon,Nuggets
2018-02-08,John Holland,Cavaliers
2018-02-08,Monte Morris,Nuggets
2018-02-08,Furkan Korkmaz,76ers
2018-02-08,Joel Bolomboy,Bucks
2018-02-08,London Perrantes,Cavaliers
2018-02-08,Mangok Mathiang,Hornets
2018-02-08,Dion Waiters,Heat
2018-02-08,Nikola Vucevic,Magic
2018-02-08,Jamel Artis,Magic
2018-02-08,Reggie Jackson ,Pistons
2018-02-08,Jonathan Isaac,Magic
2018-02-08,Demetrius Jackson,Rockets
2018-02-08,Chandler Parsons,Grizzlies
2018-02-08,Rudy Gay,Spurs
2018-02-08,Austin Rivers,Clippers
2018-02-08,Vince Hunter,Grizzlies
2018-02-08,Jabari Bird,Celtics
2018-02-08,Frank Mason,Kings
2018-02-08,Bruno Caboclo,Raptors
2018-02-08,Noah Vonleh,Blazers
2018-02-08,Isaiah Thomas,Cavaliers
2018-02-08,Jamil Wilson,Clippers
2018-02-08,Jack Cooley,Kings
2018-02-08,Jake Wiley,Nets
2018-02-08,Dwyane Wade,Cavaliers
2018-02-08,Ramon Sessions,Knicks
2018-02-08,C.J. Williams,Clippers
2018-02-08,Thabo Sefolosha,Jazz
2018-02-08,Lonzo Ball,Lakers
2018-02-08,Kawhi Leonard,Spurs
2018-02-08,Matt Costello,Spurs
2018-02-08,Andrew White III,Hawks
2018-02-08,Kris Dunn,Bulls
2018-02-08,Tony Bradley,Jazz
2018-02-08,Malcolm Miller,Raptors
2018-02-08,Jordan Bell,Warriors
2018-02-08,Tyler Cavanaugh,Hawks
2018-02-08,Jawun Evans,Clippers
2018-02-08,Josh Magette,Hawks
2018-02-08,Marcus Smart,Celtics
2018-02-08,Tim Hardaway Jr.,Knicks
2018-02-08,Iman Shumpert,Cavaliers
2018-02-08,DeMarcus Cousins,Pelicans
2018-02-08,Kobi Simmons,Grizzlies
2018-02-08,Rondae Hollis-Jefferson,Nets
2018-02-08,Andre Roberson,Thunder
2018-02-08,John Wall ,Wizards
2018-02-08,Malachi Richardson,Kings
2018-02-08,Skal Labissiere,Kings
2018-02-08,Shane Larkin,Celtics
2018-02-08,Trevor Ariza,Rockets
2018-02-08,Kevin Love,Cavaliers
2018-02-08,Aaron Gordon,Magic
2018-02-08,Mason Plumlee,Nuggets
2018-02-08,R.J. Hunter,Rockets
2018-02-08,Larry Drew II,76ers
2018-02-08,Nikola Mirotic,Bulls
2018-02-08,Tyreke Evans,Grizzlies
2018-02-08,Ron Baker,Knicks
2018-02-08,Greg Monroe,Suns
2018-02-08,James Young,76ers
2018-02-08,Malcolm Brogdon,Bucks
2018-02-08,Lorenzo Brown,Raptors
2018-02-08,Joe Johnson,Jazz
2018-02-08,Quinn Cook,Warriors
2018-02-08,D.J. Wilson,Bucks
2018-02-08,Myke Henry,Grizzlies
2018-02-08,Matthew Dellavedova,Bucks
2018-02-08,Georges Niang,Jazz
2018-02-08,Harrison Barnes,Mavericks
2018-02-08,Brice Johnson,Pistons
2018-02-08,Devin Booker,Suns
2018-02-08,Darren Collison,Pacers
2018-02-08,John Henson,Bucks
2018-02-08,Deyonta Davis,Grizzlies
2018-02-08,DeAndre Bembry,Hawks
2018-02-08,Kristaps Porzingis,Knicks
2018-02-08,Quincy Acy,Nets
2018-02-08,Troy Williams,Rockets
2018-02-08,Damian Jones,Warriors
2018-02-08,Derrick Rose,Cavaliers
2018-02-08,Kelly Olynyk,Heat
2018-02-08,Wayne Ellington,Heat
2018-02-08,Caris LeVert,Nets
2018-02-08,T.J. Leaf,Pacers
2018-02-08,Eric Gordon,Rockets
2018-02-08,Ryan Anderson,Rockets
2018-02-08,Darrun Hilliard,Spurs
2018-02-08,Tyson Chandler,Suns
2018-02-08,Amile Jefferson,Timberwolves
2018-02-08,Marcus Georges-Hunt,Timberwolves
2018-02-08,Enes Kanter,Knicks
2018-02-08,Johnathan Motley,Mavericks
2018-02-08,Carmelo Anthony,Thunder
2018-02-08,Russell Westbrook,Thunder
2018-02-08,Wade Baldwin IV,Blazers
2018-02-09,Dante Exum,Jazz
2018-02-09,Seth Curry,Mavericks
2018-02-09,Rodney McGruder,Heat
2018-02-09,Glenn Robinson III,Pacers
2018-02-09,Gordon Hayward,Celtics
2018-02-09,Alex Ajinca,Pelicans
2018-02-09,Frank Jackson,Pelicans
2018-02-09,Solomon Hill,Pelicans
2018-02-09,Chris Boucher,Warriors
2018-02-09,C.J. Wilcox,Blazers
2018-02-09,Marcus Paige,Hornets
2018-02-09,Eric Griffin,Jazz
2018-02-09,Harry Giles,Kings
2018-02-09,Jeremy Lin,Nets
2018-02-09,Billy Ouattara,Nets
2018-02-09,Edmond Sumner,Pacers
2018-02-09,Alan Williams,Suns
2018-02-09,Brandon Knight,Suns
2018-02-09,Justin Patton,Timberwolves
2018-02-09,Cameron Payne,Bulls
2018-02-09,K.J. McDaniels,Raptors
2018-02-09,Milos Tedosic,Clippers
2018-02-09,Mike Young,Wizards
2018-02-09,Markelle Fultz,76ers
2018-02-09,Luol Deng,Lakers
2018-02-09,Mirza Teletovic,Bucks
2018-02-09,Mindaugas Kuzminskas,Knicks
2018-02-09,Elfrid Payton,Magic
2018-02-09,Dorian Finney-Smith,Mavericks
2018-02-09,Mike Conley Jr.,Grizzlies
2018-02-09,Jon Leuer,Pistons
2018-02-09,Paul Millsap,Nuggets
2018-02-09,Patrick Beverley,Clippers
2018-02-09,Nerlens Noel,Mavericks
2018-02-09,Jahlil Okafor,76ers
2018-02-09,Terrence Ross,Magic
2018-02-09,Anthony Brown,Timberwolves
2018-02-09,Tyler Lydon,Nuggets
2018-02-09,Furkan Korkmaz,76ers
2018-02-09,Joel Bolomboy,Bucks
2018-02-09,Mangok Mathiang,Hornets
2018-02-09,Dion Waiters,Heat
2018-02-09,Nikola Vucevic,Magic
2018-02-09,Jamel Artis,Magic
2018-02-09,Reggie Jackson ,Pistons
2018-02-09,Jonathan Isaac,Magic
2018-02-09,Demetrius Jackson,Rockets
2018-02-09,Chandler Parsons,Grizzlies
2018-02-09,Rudy Gay,Spurs
2018-02-09,Vince Hunter,Grizzlies
2018-02-09,Jabari Bird,Celtics
2018-02-09,Frank Mason,Kings
2018-02-09,Bruno Caboclo,Raptors
2018-02-09,Noah Vonleh,Blazers
2018-02-09,Isaiah Thomas,Cavaliers
2018-02-09,Jamil Wilson,Clippers
2018-02-09,Jack Cooley,Kings
2018-02-09,Jake Wiley,Nets
2018-02-09,Dwyane Wade,Cavaliers
2018-02-09,Ramon Sessions,Knicks
2018-02-09,C.J. Williams,Clippers
2018-02-09,Thabo Sefolosha,Jazz
2018-02-09,Lonzo Ball,Lakers
2018-02-09,Kawhi Leonard,Spurs
2018-02-09,Matt Costello,Spurs
2018-02-09,Andrew White III,Hawks
2018-02-09,Kris Dunn,Bulls
2018-02-09,Tony Bradley,Jazz
2018-02-09,Malcolm Miller,Raptors
