Date,Name,Team
2020-01-01,Frank Mason,Bucks
2020-01-01,Mario Hezonja,Blazers
2020-01-01,Dennis Smith Jr.,Knicks
2020-01-01,Jabari Parker,Hawks
2020-01-01,Marvin Bagley III,Kings
2020-01-01,Markieff Morris,Pistons
2020-01-01,Jordan Poole,Warriors
2020-01-01,Cristiano Felicio,Bulls
2020-01-01,Trae Young,Hawks
2020-01-01,Andrew Wiggins,Timberwolves
2020-01-01,Skal Labissiere,Blazers
2020-01-01,Jae Crowder,Grizzlies
2020-01-01,Gary Harris,Nuggets
2020-01-01,Wes Matthews Jr.,Bucks
2020-01-01,Jaylen Brown,Celtics
2020-01-01,Patrick Beverley,Clippers
2020-01-01,Chandler Parsons,Hawks
2020-01-01,Aaron Gordon,Magic
2020-01-01,Blake Griffin,Pistons
2020-01-01,Frank Kaminsky,Suns
2020-01-01,Noah Vonleh,Timberwolves
2020-01-01,Treveon Graham,Timberwolves
2020-01-01,Joel Embiid,76ers
2020-01-01,Kristaps Porzingis,Mavericks
2020-01-01,Ryan Broekhoff,Mavericks
2020-01-01,Tim Hardaway Jr.,Mavericks
2020-01-01,,Thunder
2020-01-01,D'Angelo Russell,Warriors
2020-01-01,Willie Cauley-Stein,Warriors
2020-01-01,Jeff Teague,Timberwolves
2020-01-02,John Wall ,Wizards
2020-01-02,Gerald Green ,Rockets
2020-01-02,Zion Williamson,Pelicans
2020-01-02,Darius Miller,Pelicans
2020-01-02,DeMarcus Cousins,Lakers
2020-01-02,Andre Roberson,Thunder
2020-01-02,Jusuf Nurkic,Blazers
2020-01-02,Andre Iguodala,Grizzlies
2020-01-02,Michael Frazier II,Rockets
2020-01-02,Nene Hilario ,Rockets
2020-01-02,Isaiah Roby,Mavericks
2020-01-02,Reggie Jackson ,Pistons
2020-01-02,Zach Collins,Blazers
2020-01-02,Jared Harper,Suns
2020-01-02,Stephen Curry,Warriors
2020-01-02,Otto Porter Jr.,Bulls
2020-01-02,Caris LeVert,Nets
2020-01-02,Khyri Thomas,Pistons
2020-01-02,Caleb Swanigan,Kings
2020-01-02,Kyrie Irving,Nets
2020-01-02,Jake Layman,Timberwolves
2020-01-02,Nikola Vucevic,Magic
2020-01-02,Robert Covington,Timberwolves
2020-01-02,Hamidou Diallo,Thunder
2020-01-02,Naz Mitrou-Long ,Pacers
2020-01-02,Matt Thomas,Raptors
2020-01-02,C.J. Miles,Wizards
2020-01-02,Chandler Hutchison,Bulls
2020-01-02,Al-Farouq Aminu,Magic
2020-01-02,Thomas Bryant,Wizards
2020-01-02,Justise Winslow,Heat
2020-01-02,Ian Mahinmi,Wizards
2020-01-02,Rodney Hood,Blazers
2020-01-02,Jonah Bolden,76ers
2020-01-02,Robert Williams III,Celtics
2020-01-02,Nicolas Claxton,Nets
2020-01-02,Max Strus,Bulls
2020-01-02,Moe Wagner,Wizards
2020-01-02,Vincent Poirier,Celtics
2020-01-02,Terance Mann,Clippers
2020-01-02,Rui Hachimura,Wizards
2020-01-02,Mike Conley Jr.,Jazz
2020-01-02,Karl-Anthony Towns,Timberwolves
2020-01-02,Marc Gasol,Raptors
2020-01-02,Norman Powell,Raptors
2020-01-02,Pascal Siakam,Raptors
2020-01-02,David Nwaba,Nets
2020-01-02,Matisse Thybulle,76ers
2020-01-02,Michael Carter-Williams,Magic
2020-01-02,Dewan Hernandez,Raptors
2020-01-02,Davis Bertans,Wizards
2020-01-02,Luke Kennard,Pistons
2020-01-02,Jalen Lecque,Suns
2020-01-02,Kevon Looney,Warriors
2020-01-02,Frank Mason,Bucks
2020-01-02,Mario Hezonja,Blazers
2020-01-02,Dennis Smith Jr.,Knicks
2020-01-02,Jabari Parker,Hawks
2020-01-02,Marvin Bagley III,Kings
2020-01-02,Markieff Morris,Pistons
2020-01-02,Jordan Poole,Warriors
2020-01-02,Cristiano Felicio,Bulls
2020-01-02,Andrew Wiggins,Timberwolves
2020-01-02,Skal Labissiere,Blazers
2020-01-02,Wes Matthews Jr.,Bucks
2020-01-02,Jaylen Brown,Celtics
2020-01-02,Patrick Beverley,Clippers
2020-01-02,Chandler Parsons,Hawks
2020-01-02,Aaron Gordon,Magic
2020-01-02,Blake Griffin,Pistons
2020-01-02,Frank Kaminsky,Suns
2020-01-02,Noah Vonleh,Timberwolves
2020-01-02,Treveon Graham,Timberwolves
2020-01-02,Kristaps Porzingis,Mavericks
2020-01-02,Ryan Broekhoff,Mavericks
2020-01-02,Tim Hardaway Jr.,Mavericks
2020-01-02,,Thunder
2020-01-02,D'Angelo Russell,Warriors
2020-01-02,Willie Cauley-Stein,Warriors
2020-01-02,Jeff Teague,Timberwolves
2020-01-02,Nigel Williams-Goss,Jazz
2020-01-02,Jonathan Isaac,Magic
2020-01-02,Garrett Temple,Nets
2020-01-02,Vlatko Cancar,Nuggets
2020-01-02,Edmond Sumner,Pacers
2020-01-02,Malcolm Brogdon,Pacers
2020-01-03,John Wall ,Wizards
2020-01-03,Gerald Green ,Rockets
2020-01-03,Zion Williamson,Pelicans
2020-01-03,Darius Miller,Pelicans
2020-01-03,DeMarcus Cousins,Lakers
2020-01-03,Andre Roberson,Thunder
2020-01-03,Jusuf Nurkic,Blazers
2020-01-03,Andre Iguodala,Grizzlies
2020-01-03,Michael Frazier II,Rockets
2020-01-03,Nene Hilario ,Rockets
2020-01-03,Isaiah Roby,Mavericks
2020-01-03,Reggie Jackson ,Pistons
2020-01-03,Zach Collins,Blazers
2020-01-03,Jared Harper,Suns
2020-01-03,Stephen Curry,Warriors
2020-01-03,Otto Porter Jr.,Bulls
2020-01-03,Caris LeVert,Nets
2020-01-03,Khyri Thomas,Pistons
2020-01-03,Caleb Swanigan,Kings
2020-01-03,Kyrie Irving,Nets
2020-01-03,Jake Layman,Timberwolves
2020-01-03,Nikola Vucevic,Magic
2020-01-03,Robert Covington,Timberwolves
2020-01-03,Hamidou Diallo,Thunder
2020-01-03,Naz Mitrou-Long ,Pacers
2020-01-03,Matt Thomas,Raptors
2020-01-03,C.J. Miles,Wizards
2020-01-03,Al-Farouq Aminu,Magic
2020-01-03,Justise Winslow,Heat
2020-01-03,Ian Mahinmi,Wizards
2020-01-03,Rodney Hood,Blazers
2020-01-03,Jonah Bolden,76ers
2020-01-03,Robert Williams III,Celtics
2020-01-03,Nicolas Claxton,Nets
2020-01-03,Max Strus,Bulls
2020-01-03,Moe Wagner,Wizards
2020-01-03,Vincent Poirier,Celtics
2020-01-03,Terance Mann,Clippers
2020-01-03,Rui Hachimura,Wizards
2020-01-03,Mike Conley Jr.,Jazz
2020-01-03,Karl-Anthony Towns,Timberwolves
2020-01-03,Marc Gasol,Raptors
2020-01-03,Norman Powell,Raptors
2020-01-03,Pascal Siakam,Raptors
2020-01-03,Matisse Thybulle,76ers
2020-01-03,Michael Carter-Williams,Magic
2020-01-03,Dewan Hernandez,Raptors
2020-01-03,Davis Bertans,Wizards
2020-01-03,Luke Kennard,Pistons
2020-01-03,Jalen Lecque,Suns
2020-01-03,Kevon Looney,Warriors
2020-01-03,Frank Mason,Bucks
2020-01-03,Dennis Smith Jr.,Knicks
2020-01-03,Marvin Bagley III,Kings
2020-01-03,Markieff Morris,Pistons
2020-01-03,Jordan Poole,Warriors
2020-01-03,Andrew Wiggins,Timberwolves
2020-01-03,Skal Labissiere,Blazers
2020-01-03,Wes Matthews Jr.,Bucks
2020-01-03,Patrick Beverley,Clippers
2020-01-03,Chandler Parsons,Hawks
2020-01-03,Blake Griffin,Pistons
2020-01-03,Frank Kaminsky,Suns
2020-01-03,Noah Vonleh,Timberwolves
2020-01-03,Treveon Graham,Timberwolves
2020-01-03,Kristaps Porzingis,Mavericks
2020-01-03,Ryan Broekhoff,Mavericks
2020-01-03,Tim Hardaway Jr.,Mavericks
2020-01-03,,Thunder
2020-01-03,D'Angelo Russell,Warriors
2020-01-03,Willie Cauley-Stein,Warriors
2020-01-03,Jeff Teague,Timberwolves
2020-01-03,Nigel Williams-Goss,Jazz
2020-01-03,Jonathan Isaac,Magic
2020-01-03,Garrett Temple,Nets
2020-01-03,Vlatko Cancar,Nuggets
2020-01-03,Edmond Sumner,Pacers
2020-01-03,Malcolm Brogdon,Pacers
2020-01-03,James Ennis,76ers
2020-01-03,Larry Nance Jr.,Cavaliers
2020-01-03,Kemba Walker,Celtics
2020-01-03,Evan Turner,Hawks
2020-01-03,Dion Waiters,Heat
2020-01-03,Alex Caruso,Lakers
2020-01-03,Bradley Beal,Wizards
2020-01-04,John Wall ,Wizards
2020-01-04,Gerald Green ,Rockets
2020-01-04,Zion Williamson,Pelicans
2020-01-04,Darius Miller,Pelicans
2020-01-04,DeMarcus Cousins,Lakers
2020-01-04,Andre Roberson,Thunder
2020-01-04,Jusuf Nurkic,Blazers
2020-01-04,Andre Iguodala,Grizzlies
2020-01-04,Michael Frazier II,Rockets
2020-01-04,Nene Hilario ,Rockets
2020-01-04,Isaiah Roby,Mavericks
2020-01-04,Reggie Jackson ,Pistons
2020-01-04,Zach Collins,Blazers
2020-01-04,Jared Harper,Suns
2020-01-04,Stephen Curry,Warriors
2020-01-04,Otto Porter Jr.,Bulls
2020-01-04,Khyri Thomas,Pistons
2020-01-04,Caleb Swanigan,Kings
2020-01-04,Kyrie Irving,Nets
2020-01-04,Jake Layman,Timberwolves
2020-01-04,Nikola Vucevic,Magic
2020-01-04,Robert Covington,Timberwolves
2020-01-04,Hamidou Diallo,Thunder
2020-01-04,Naz Mitrou-Long ,Pacers
2020-01-04,Matt Thomas,Raptors
2020-01-04,C.J. Miles,Wizards
2020-01-04,Al-Farouq Aminu,Magic
2020-01-04,Justise Winslow,Heat
2020-01-04,Ian Mahinmi,Wizards
2020-01-04,Rodney Hood,Blazers
2020-01-04,Jonah Bolden,76ers
2020-01-04,Robert Williams III,Celtics
2020-01-04,Nicolas Claxton,Nets
2020-01-04,Max Strus,Bulls
2020-01-04,Moe Wagner,Wizards
2020-01-04,Vincent Poirier,Celtics
2020-01-04,Terance Mann,Clippers
2020-01-04,Rui Hachimura,Wizards
2020-01-04,Mike Conley Jr.,Jazz
2020-01-04,Karl-Anthony Towns,Timberwolves
2020-01-04,Marc Gasol,Raptors
2020-01-04,Norman Powell,Raptors
2020-01-04,Pascal Siakam,Raptors
2020-01-04,Matisse Thybulle,76ers
2020-01-04,Michael Carter-Williams,Magic
2020-01-04,Dewan Hernandez,Raptors
2020-01-04,Davis Bertans,Wizards
2020-01-04,Luke Kennard,Pistons
2020-01-04,Jalen Lecque,Suns
2020-01-04,Kevon Looney,Warriors
2020-01-04,Frank Mason,Bucks
2020-01-04,Dennis Smith Jr.,Knicks
2020-01-04,Marvin Bagley III,Kings
2020-01-04,Markieff Morris,Pistons
2020-01-04,Andrew Wiggins,Timberwolves
2020-01-04,Skal Labissiere,Blazers
2020-01-04,Patrick Beverley,Clippers
2020-01-04,Blake Griffin,Pistons
2020-01-04,Frank Kaminsky,Suns
2020-01-04,Noah Vonleh,Timberwolves
2020-01-04,Treveon Graham,Timberwolves
2020-01-04,Kristaps Porzingis,Mavericks
2020-01-04,Ryan Broekhoff,Mavericks
2020-01-04,Tim Hardaway Jr.,Mavericks
2020-01-04,,Thunder
2020-01-04,D'Angelo Russell,Warriors
2020-01-04,Jeff Teague,Timberwolves
2020-01-04,Nigel Williams-Goss,Jazz
2020-01-04,Jonathan Isaac,Magic
2020-01-04,Malcolm Brogdon,Pacers
2020-01-04,James Ennis,76ers
2020-01-04,Larry Nance Jr.,Cavaliers
2020-01-04,Kemba Walker,Celtics
2020-01-04,Dion Waiters,Heat
2020-01-04,Alex Caruso,Lakers
2020-01-04,Bradley Beal,Wizards
2020-01-04,Adam Mokoka,Bulls
2020-01-04,Paul George,Clippers
2020-01-04,Cam Reddish,Hawks
2020-01-04,Jabari Parker,Hawks
2020-01-04,John Collins ,Hawks
2020-01-04,Bogdan Bogdanovic,Kings
2020-01-04,Dejounte Murray,Spurs
2020-01-04,Thomas Bryant,Wizards
2020-01-05,John Wall ,Wizards
2020-01-05,Gerald Green ,Rockets
2020-01-05,Zion Williamson,Pelicans
2020-01-05,Darius Miller,Pelicans
2020-01-05,DeMarcus Cousins,Lakers
2020-01-05,Andre Roberson,Thunder
2020-01-05,Jusuf Nurkic,Blazers
2020-01-05,Andre Iguodala,Grizzlies
2020-01-05,Michael Frazier II,Rockets
2020-01-05,Nene Hilario ,Rockets
2020-01-05,Isaiah Roby,Mavericks
2020-01-05,Reggie Jackson ,Pistons
2020-01-05,Zach Collins,Blazers
2020-01-05,Jared Harper,Suns
2020-01-05,Stephen Curry,Warriors
2020-01-05,Otto Porter Jr.,Bulls
2020-01-05,Khyri Thomas,Pistons
2020-01-05,Caleb Swanigan,Kings
2020-01-05,Kyrie Irving,Nets
2020-01-05,Jake Layman,Timberwolves
2020-01-05,Nikola Vucevic,Magic
2020-01-05,Robert Covington,Timberwolves
2020-01-05,Hamidou Diallo,Thunder
2020-01-05,Naz Mitrou-Long ,Pacers
2020-01-05,Matt Thomas,Raptors
2020-01-05,C.J. Miles,Wizards
2020-01-05,Al-Farouq Aminu,Magic
2020-01-05,Justise Winslow,Heat
2020-01-05,Ian Mahinmi,Wizards
2020-01-05,Rodney Hood,Blazers
2020-01-05,Jonah Bolden,76ers
2020-01-05,Robert Williams III,Celtics
2020-01-05,Nicolas Claxton,Nets
2020-01-05,Max Strus,Bulls
2020-01-05,Moe Wagner,Wizards
2020-01-05,Vincent Poirier,Celtics
2020-01-05,Rui Hachimura,Wizards
2020-01-05,Mike Conley Jr.,Jazz
2020-01-05,Karl-Anthony Towns,Timberwolves
2020-01-05,Marc Gasol,Raptors
2020-01-05,Norman Powell,Raptors
2020-01-05,Pascal Siakam,Raptors
2020-01-05,Matisse Thybulle,76ers
2020-01-05,Michael Carter-Williams,Magic
2020-01-05,Dewan Hernandez,Raptors
2020-01-05,Davis Bertans,Wizards
2020-01-05,Luke Kennard,Pistons
2020-01-05,Jalen Lecque,Suns
2020-01-05,Kevon Looney,Warriors
2020-01-05,Frank Mason,Bucks
2020-01-05,Dennis Smith Jr.,Knicks
2020-01-05,Marvin Bagley III,Kings
2020-01-05,Markieff Morris,Pistons
2020-01-05,Skal Labissiere,Blazers
2020-01-05,Blake Griffin,Pistons
2020-01-05,Frank Kaminsky,Suns
2020-01-05,Kristaps Porzingis,Mavericks
2020-01-05,Ryan Broekhoff,Mavericks
2020-01-05,Tim Hardaway Jr.,Mavericks
2020-01-05,,Thunder
2020-01-05,D'Angelo Russell,Warriors
2020-01-05,Nigel Williams-Goss,Jazz
2020-01-05,Jonathan Isaac,Magic
2020-01-05,Malcolm Brogdon,Pacers
2020-01-05,James Ennis,76ers
2020-01-05,Larry Nance Jr.,Cavaliers
2020-01-05,Kemba Walker,Celtics
2020-01-05,Bradley Beal,Wizards
2020-01-05,Adam Mokoka,Bulls
2020-01-05,Cam Reddish,Hawks
2020-01-05,Jabari Parker,Hawks
2020-01-05,John Collins ,Hawks
2020-01-05,Bogdan Bogdanovic,Kings
2020-01-05,Dejounte Murray,Spurs
2020-01-05,Thomas Bryant,Wizards
2020-01-05,C.J. McCollum,Blazers
2020-01-05,Pat Connaughton,Bucks
2020-01-05,Tristan Thompson,Cavaliers
2020-01-05,Kawhi Leonard,Clippers
2020-01-05,Jimmy Butler,Heat
2020-01-05,Nerlens Noel,Thunder
2020-01-05,Draymond Green,Warriors
2020-01-06,John Wall ,Wizards
2020-01-06,Gerald Green ,Rockets
2020-01-06,Zion Williamson,Pelicans
2020-01-06,Darius Miller,Pelicans
2020-01-06,DeMarcus Cousins,Lakers
2020-01-06,Andre Roberson,Thunder
2020-01-06,Jusuf Nurkic,Blazers
2020-01-06,Andre Iguodala,Grizzlies
2020-01-06,Michael Frazier II,Rockets
2020-01-06,Nene Hilario ,Rockets
2020-01-06,Reggie Jackson ,Pistons
2020-01-06,Zach Collins,Blazers
2020-01-06,Jared Harper,Suns
2020-01-06,Stephen Curry,Warriors
2020-01-06,Otto Porter Jr.,Bulls
2020-01-06,Khyri Thomas,Pistons
2020-01-06,Caleb Swanigan,Kings
2020-01-06,Kyrie Irving,Nets
2020-01-06,Jake Layman,Timberwolves
2020-01-06,Nikola Vucevic,Magic
2020-01-06,Robert Covington,Timberwolves
2020-01-06,Hamidou Diallo,Thunder
2020-01-06,Naz Mitrou-Long ,Pacers
2020-01-06,Matt Thomas,Raptors
2020-01-06,C.J. Miles,Wizards
2020-01-06,Al-Farouq Aminu,Magic
2020-01-06,Justise Winslow,Heat
2020-01-06,Ian Mahinmi,Wizards
2020-01-06,Rodney Hood,Blazers
2020-01-06,Jonah Bolden,76ers
2020-01-06,Robert Williams III,Celtics
2020-01-06,Max Strus,Bulls
2020-01-06,Moe Wagner,Wizards
2020-01-06,Vincent Poirier,Celtics
2020-01-06,Rui Hachimura,Wizards
2020-01-06,Mike Conley Jr.,Jazz
2020-01-06,Karl-Anthony Towns,Timberwolves
2020-01-06,Marc Gasol,Raptors
2020-01-06,Norman Powell,Raptors
2020-01-06,Pascal Siakam,Raptors
2020-01-06,Matisse Thybulle,76ers
2020-01-06,Michael Carter-Williams,Magic
2020-01-06,Dewan Hernandez,Raptors
2020-01-06,Davis Bertans,Wizards
2020-01-06,Luke Kennard,Pistons
2020-01-06,Jalen Lecque,Suns
2020-01-06,Kevon Looney,Warriors
2020-01-06,Frank Mason,Bucks
2020-01-06,Dennis Smith Jr.,Knicks
2020-01-06,Marvin Bagley III,Kings
2020-01-06,Markieff Morris,Pistons
2020-01-06,Skal Labissiere,Blazers
2020-01-06,Blake Griffin,Pistons
2020-01-06,Frank Kaminsky,Suns
2020-01-06,Kristaps Porzingis,Mavericks
2020-01-06,Ryan Broekhoff,Mavericks
2020-01-06,,Thunder
2020-01-06,D'Angelo Russell,Warriors
2020-01-06,Nigel Williams-Goss,Jazz
2020-01-06,Jonathan Isaac,Magic
2020-01-06,Malcolm Brogdon,Pacers
2020-01-06,Larry Nance Jr.,Cavaliers
2020-01-06,Kemba Walker,Celtics
2020-01-06,Bradley Beal,Wizards
2020-01-06,Adam Mokoka,Bulls
2020-01-06,Jabari Parker,Hawks
2020-01-06,Bogdan Bogdanovic,Kings
2020-01-06,Dejounte Murray,Spurs
2020-01-06,Thomas Bryant,Wizards
2020-01-06,Pat Connaughton,Bucks
2020-01-06,Tristan Thompson,Cavaliers
2020-01-06,Kawhi Leonard,Clippers
2020-01-06,Jimmy Butler,Heat
2020-01-06,Nerlens Noel,Thunder
2020-01-06,Draymond Green,Warriors
2020-01-06,Kevin Porter Jr.,Cavaliers
2020-01-06,Romeo Langford,Celtics
2020-01-06,Chandler Parsons,Hawks
2020-01-06,Evan Turner,Hawks
2020-01-06,Marvin Williams,Hornets
2020-01-06,Michael Kidd-Gilchrist,Hornets
2020-01-06,Vlatko Cancar,Nuggets
2020-01-06,Jrue Holiday,Pelicans
2020-01-07,John Wall ,Wizards
2020-01-07,Gerald Green ,Rockets
2020-01-07,Zion Williamson,Pelicans
2020-01-07,Darius Miller,Pelicans
2020-01-07,DeMarcus Cousins,Lakers
2020-01-07,Andre Roberson,Thunder
2020-01-07,Jusuf Nurkic,Blazers
2020-01-07,Andre Iguodala,Grizzlies
2020-01-07,Michael Frazier II,Rockets
2020-01-07,Nene Hilario ,Rockets
2020-01-07,Reggie Jackson ,Pistons
2020-01-07,Zach Collins,Blazers
2020-01-07,Jared Harper,Suns
2020-01-07,Stephen Curry,Warriors
2020-01-07,Otto Porter Jr.,Bulls
2020-01-07,Khyri Thomas,Pistons
2020-01-07,Caleb Swanigan,Kings
2020-01-07,Kyrie Irving,Nets
2020-01-07,Jake Layman,Timberwolves
2020-01-07,Nikola Vucevic,Magic
2020-01-07,Robert Covington,Timberwolves
2020-01-07,Hamidou Diallo,Thunder
2020-01-07,Naz Mitrou-Long ,Pacers
2020-01-07,C.J. Miles,Wizards
2020-01-07,Al-Farouq Aminu,Magic
2020-01-07,Justise Winslow,Heat
2020-01-07,Ian Mahinmi,Wizards
2020-01-07,Rodney Hood,Blazers
2020-01-07,Jonah Bolden,76ers
2020-01-07,Robert Williams III,Celtics
2020-01-07,Max Strus,Bulls
2020-01-07,Moe Wagner,Wizards
2020-01-07,Vincent Poirier,Celtics
2020-01-07,Rui Hachimura,Wizards
2020-01-07,Mike Conley Jr.,Jazz
2020-01-07,Karl-Anthony Towns,Timberwolves
2020-01-07,Marc Gasol,Raptors
2020-01-07,Norman Powell,Raptors
2020-01-07,Pascal Siakam,Raptors
2020-01-07,Matisse Thybulle,76ers
2020-01-07,Michael Carter-Williams,Magic
2020-01-07,Dewan Hernandez,Raptors
2020-01-07,Davis Bertans,Wizards
2020-01-07,Luke Kennard,Pistons
2020-01-07,Jalen Lecque,Suns
2020-01-07,Kevon Looney,Warriors
2020-01-07,Frank Mason,Bucks
2020-01-07,Dennis Smith Jr.,Knicks
2020-01-07,Marvin Bagley III,Kings
2020-01-07,Markieff Morris,Pistons
2020-01-07,Skal Labissiere,Blazers
2020-01-07,Blake Griffin,Pistons
2020-01-07,Frank Kaminsky,Suns
2020-01-07,Kristaps Porzingis,Mavericks
2020-01-07,Ryan Broekhoff,Mavericks
2020-01-07,,Thunder
2020-01-07,D'Angelo Russell,Warriors
2020-01-07,Nigel Williams-Goss,Jazz
2020-01-07,Jonathan Isaac,Magic
2020-01-07,Malcolm Brogdon,Pacers
2020-01-07,Larry Nance Jr.,Cavaliers
2020-01-07,Kemba Walker,Celtics
2020-01-07,Bradley Beal,Wizards
2020-01-07,Adam Mokoka,Bulls
2020-01-07,Jabari Parker,Hawks
2020-01-07,Bogdan Bogdanovic,Kings
2020-01-07,Dejounte Murray,Spurs
2020-01-07,Thomas Bryant,Wizards
2020-01-07,Pat Connaughton,Bucks
2020-01-07,Kawhi Leonard,Clippers
2020-01-07,Jimmy Butler,Heat
2020-01-07,Nerlens Noel,Thunder
2020-01-07,Kevin Porter Jr.,Cavaliers
2020-01-07,Romeo Langford,Celtics
2020-01-07,Chandler Parsons,Hawks
2020-01-07,Evan Turner,Hawks
2020-01-07,Marvin Williams,Hornets
2020-01-07,Michael Kidd-Gilchrist,Hornets
2020-01-07,Vlatko Cancar,Nuggets
2020-01-07,Jrue Holiday,Pelicans
2020-01-07,George Hill,Bucks
2020-01-07,Wendell Carter Jr.,Bulls
2020-01-07,Dante Exum,Cavaliers
2020-01-07,Richaun Holmes,Kings
2020-01-07,Marcus Morris,Knicks
2020-01-07,Fred VanVleet,Raptors
2020-01-07,Danilo Gallinari,Thunder
2020-01-08,John Wall ,Wizards
2020-01-08,Gerald Green ,Rockets
2020-01-08,Zion Williamson,Pelicans
2020-01-08,Darius Miller,Pelicans
2020-01-08,DeMarcus Cousins,Lakers
2020-01-08,Andre Roberson,Thunder
2020-01-08,Jusuf Nurkic,Blazers
2020-01-08,Andre Iguodala,Grizzlies
2020-01-08,Michael Frazier II,Rockets
2020-01-08,Nene Hilario ,Rockets
2020-01-08,Reggie Jackson ,Pistons
2020-01-08,Zach Collins,Blazers
2020-01-08,Jared Harper,Suns
2020-01-08,Stephen Curry,Warriors
2020-01-08,Otto Porter Jr.,Bulls
2020-01-08,Khyri Thomas,Pistons
2020-01-08,Caleb Swanigan,Kings
2020-01-08,Kyrie Irving,Nets
2020-01-08,Jake Layman,Timberwolves
2020-01-08,Nikola Vucevic,Magic
2020-01-08,Robert Covington,Timberwolves
2020-01-08,Hamidou Diallo,Thunder
2020-01-08,Naz Mitrou-Long ,Pacers
2020-01-08,C.J. Miles,Wizards
2020-01-08,Al-Farouq Aminu,Magic
2020-01-08,Ian Mahinmi,Wizards
2020-01-08,Rodney Hood,Blazers
2020-01-08,Jonah Bolden,76ers
2020-01-08,Robert Williams III,Celtics
2020-01-08,Max Strus,Bulls
2020-01-08,Moe Wagner,Wizards
2020-01-08,Vincent Poirier,Celtics
2020-01-08,Rui Hachimura,Wizards
2020-01-08,Mike Conley Jr.,Jazz
2020-01-08,Karl-Anthony Towns,Timberwolves
2020-01-08,Marc Gasol,Raptors
2020-01-08,Norman Powell,Raptors
2020-01-08,Pascal Siakam,Raptors
2020-01-08,Matisse Thybulle,76ers
2020-01-08,Michael Carter-Williams,Magic
2020-01-08,Dewan Hernandez,Raptors
2020-01-08,Davis Bertans,Wizards
2020-01-08,Luke Kennard,Pistons
2020-01-08,Jalen Lecque,Suns
2020-01-08,Kevon Looney,Warriors
2020-01-08,Frank Mason,Bucks
2020-01-08,Dennis Smith Jr.,Knicks
2020-01-08,Marvin Bagley III,Kings
2020-01-08,Markieff Morris,Pistons
2020-01-08,Skal Labissiere,Blazers
2020-01-08,Blake Griffin,Pistons
2020-01-08,Frank Kaminsky,Suns
2020-01-08,Kristaps Porzingis,Mavericks
2020-01-08,Ryan Broekhoff,Mavericks
2020-01-08,,Thunder
2020-01-08,D'Angelo Russell,Warriors
2020-01-08,Jonathan Isaac,Magic
2020-01-08,Malcolm Brogdon,Pacers
2020-01-08,Larry Nance Jr.,Cavaliers
2020-01-08,Bradley Beal,Wizards
2020-01-08,Adam Mokoka,Bulls
2020-01-08,Jabari Parker,Hawks
2020-01-08,Bogdan Bogdanovic,Kings
2020-01-08,Dejounte Murray,Spurs
2020-01-08,Thomas Bryant,Wizards
2020-01-08,Kawhi Leonard,Clippers
2020-01-08,Nerlens Noel,Thunder
2020-01-08,Kevin Porter Jr.,Cavaliers
2020-01-08,Romeo Langford,Celtics
2020-01-08,Chandler Parsons,Hawks
2020-01-08,Evan Turner,Hawks
2020-01-08,Marvin Williams,Hornets
2020-01-08,Jrue Holiday,Pelicans
2020-01-08,George Hill,Bucks
2020-01-08,Wendell Carter Jr.,Bulls
2020-01-08,Dante Exum,Cavaliers
2020-01-08,Richaun Holmes,Kings
2020-01-08,Marcus Morris,Knicks
2020-01-08,Fred VanVleet,Raptors
2020-01-08,Danilo Gallinari,Thunder
2020-01-08,Bruno Fernando,Hawks
2020-01-08,Paul Millsap,Nuggets
2020-01-08,Kenrich Williams,Pelicans
2020-01-08,Russell Westbrook,Rockets
2020-01-08,Garrison Mathews,Wizards
2020-01-08,Gabe Vincent,Heat
2020-01-09,John Wall ,Wizards
2020-01-09,Gerald Green ,Rockets
2020-01-09,Zion Williamson,Pelicans
2020-01-09,Darius Miller,Pelicans
2020-01-09,DeMarcus Cousins,Lakers
2020-01-09,Andre Roberson,Thunder
2020-01-09,Jusuf Nurkic,Blazers
2020-01-09,Andre Iguodala,Grizzlies
2020-01-09,Nene Hilario ,Rockets
2020-01-09,Reggie Jackson ,Pistons
2020-01-09,Zach Collins,Blazers
2020-01-09,Jared Harper,Suns
2020-01-09,Stephen Curry,Warriors
2020-01-09,Otto Porter Jr.,Bulls
2020-01-09,Khyri Thomas,Pistons
2020-01-09,Caleb Swanigan,Kings
2020-01-09,Kyrie Irving,Nets
2020-01-09,Jake Layman,Timberwolves
2020-01-09,Nikola Vucevic,Magic
2020-01-09,Robert Covington,Timberwolves
2020-01-09,Hamidou Diallo,Thunder
2020-01-09,Naz Mitrou-Long ,Pacers
2020-01-09,C.J. Miles,Wizards
2020-01-09,Al-Farouq Aminu,Magic
2020-01-09,Ian Mahinmi,Wizards
2020-01-09,Rodney Hood,Blazers
2020-01-09,Jonah Bolden,76ers
2020-01-09,Robert Williams III,Celtics
2020-01-09,Max Strus,Bulls
2020-01-09,Moe Wagner,Wizards
2020-01-09,Vincent Poirier,Celtics
2020-01-09,Rui Hachimura,Wizards
2020-01-09,Mike Conley Jr.,Jazz
2020-01-09,Karl-Anthony Towns,Timberwolves
2020-01-09,Marc Gasol,Raptors
2020-01-09,Norman Powell,Raptors
2020-01-09,Pascal Siakam,Raptors
2020-01-09,Michael Carter-Williams,Magic
2020-01-09,Dewan Hernandez,Raptors
2020-01-09,Luke Kennard,Pistons
