Date,VH,Team,Final,ML
1022,V,NOP,122,230
1022,H,TOR,130,-280
1022,V,LAL,102,-180
1022,H,LAC,112,150
1023,V,DET,119,240
1023,H,IND,110,-300
1023,V,CLE,85,400
1023,H,ORL,94,-550
1023,V,CHI,125,-170
1023,H,CHO,126,145
1023,V,BOS,93,190
1023,H,PHI,107,-240
1023,V,MEM,101,240
1023,H,MIA,120,-300
1023,V,MIN,127,142
1023,H,BRK,126,-165
1023,V,NYK,111,525
1023,H,SAS,120,-750
1023,V,WAS,100,350
1023,H,DAL,108,-450
1023,V,OKC,95,375
1023,H,UTA,100,-500
1023,V,SAC,95,-115
1023,H,PHO,124,-105
1023,V,DEN,108,-120
1023,H,POR,100,100
1024,V,ATL,117,105
1024,H,DET,100,-125
1024,V,MIL,117,100
1024,H,HOU,111,-120
1024,V,LAC,141,-110
1024,H,GSW,122,-110
1025,V,TOR,106,120
1025,H,BOS,112,-140
1025,V,MIN,121,-220
1025,H,CHO,99,180
1025,V,NYK,109,280
1025,H,BRK,113,-360
1025,V,WAS,97,300
1025,H,OKC,85,-400
1025,V,DAL,123,110
1025,H,NOP,116,-130
1025,V,CHI,110,-125
1025,H,MEM,102,105
1025,V,PHO,107,650
1025,H,DEN,108,-1000
1025,V,POR,122,-120
1025,H,SAC,112,100
1025,V,UTA,86,140
1025,H,LAL,95,-160
1026,V,MIA,131,550
1026,H,MIL,126,-800
1026,V,PHI,117,-190
1026,H,DET,111,160
1026,V,BOS,118,-240
1026,H,NYK,95,190
1026,V,ORL,99,-135
1026,H,ATL,103,115
1026,V,IND,99,-190
1026,H,CLE,110,160
1026,V,TOR,108,-155
1026,H,CHI,84,135
1026,V,NOP,123,650
1026,H,HOU,126,-1000
1026,V,WAS,122,650
1026,H,SAS,124,-1000
1026,V,SAC,81,350
1026,H,UTA,113,-450
1026,V,LAC,122,-550
1026,H,PHO,130,400
1027,V,GSW,92,100
1027,H,OKC,120,-120
1027,V,BRK,133,-180
1027,H,MEM,134,150
1027,V,MIA,109,240
1027,H,MIN,116,-300
1027,V,POR,121,125
1027,H,DAL,119,-145
1027,V,CHO,101,800
1027,H,LAL,120,-1400
1028,V,IND,94,-130
1028,H,DET,96,110
1028,V,CHI,98,-135
1028,H,NYK,105,115
1028,V,PHI,105,-280
1028,H,ATL,103,230
1028,V,ORL,95,175
1028,H,TOR,104,-210
1028,V,GSW,134,120
1028,H,NOP,123,-140
1028,V,CLE,112,1200
1028,H,MIL,129,-3000
1028,V,OKC,112,425
1028,H,HOU,116,-600
1028,V,POR,110,200
1028,H,SAS,113,-250
1028,V,UTA,96,-190
1028,H,PHO,95,160
1028,V,DEN,101,-220
1028,H,SAC,94,180
1028,V,CHO,96,1200
1028,H,LAC,111,-3000
1029,V,ATL,97,300
1029,H,MIA,112,-400
1029,V,DAL,109,185
1029,H,DEN,106,-230
1029,V,MEM,91,575
1029,H,LAL,120,-850
1030,V,NYK,83,375
1030,H,ORL,95,-500
1030,V,MIN,95,250
1030,H,PHI,117,-310
1030,V,CHI,111,-130
1030,H,CLE,117,110
1030,V,DET,113,375
1030,H,TOR,125,-500
1030,V,IND,118,130
1030,H,BRK,108,-150
1030,V,MIL,105,-165
1030,H,BOS,116,142
1030,V,HOU,159,-350
1030,H,WAS,158,275
1030,V,POR,102,-120
1030,H,OKC,99,100
1030,V,CHO,118,275
1030,H,SAC,111,-350
1030,V,LAC,96,230
1030,H,UTA,110,-280
1030,V,PHO,121,185
1030,H,GSW,110,-230
1031,V,MIA,106,-270
1031,H,ATL,97,220
1031,V,DEN,107,-180
1031,H,NOP,122,150
1031,V,SAS,97,170
1031,H,LAC,103,-200
1101,V,HOU,116,-190
1101,H,BRK,123,160
1101,V,MIL,123,-190
1101,H,ORL,91,160
1101,V,CLE,95,260
1101,H,IND,102,-330
1101,V,NYK,102,500
1101,H,BOS,104,-700
1101,V,DET,106,142
1101,H,CHI,112,-165
1101,V,LAL,119,-125
1101,H,DAL,110,105
1101,V,UTA,101,-210
1101,H,SAC,102,175
1101,V,SAS,127,-300
1101,H,GSW,110,240
1102,V,NOP,104,110
1102,H,OKC,115,-130
1102,V,BRK,109,-180
1102,H,DET,113,150
1102,V,DEN,91,-180
1102,H,ORL,87,150
1102,V,PHO,114,-150
1102,H,MEM,105,130
1102,V,MIN,131,130
1102,H,WAS,109,-150
1102,V,TOR,105,210
1102,H,MIL,115,-260
1102,V,CHO,93,-255
1102,H,GSW,87,205
1102,V,PHI,129,-105
1102,H,POR,128,-115
1103,V,CHI,95,110
1103,H,IND,108,-130
1103,V,HOU,100,-155
1103,H,MIA,129,135
1103,V,SAC,113,-115
1103,H,NYK,92,-105
1103,V,LAL,103,-120
1103,H,SAS,96,100
1103,V,DAL,131,-220
1103,H,CLE,111,180
1103,V,UTA,94,170
1103,H,LAC,105,-200
1104,V,DET,99,150
1104,H,WAS,115,-180
1104,V,NOP,125,145
1104,H,BRK,135,-170
1104,V,MIL,134,-330
1104,H,MIN,106,260
1104,V,HOU,107,-240
1104,H,MEM,100,190
1104,V,PHI,109,-110
1104,H,PHO,114,-110
1104,V,POR,118,-900
1104,H,GSW,127,600
1105,V,BOS,119,-260
1105,H,CLE,113,210
1105,V,IND,120,-135
1105,H,CHO,122,115
1105,V,SAS,100,-240
1105,H,ATL,108,190
1105,V,ORL,94,125
1105,H,OKC,102,-145
1105,V,LAL,118,-310
1105,H,CHI,112,250
1105,V,MIA,89,180
1105,H,DEN,109,-220
1106,V,NYK,102,142
1106,H,DET,122,-165
1106,V,WAS,106,130
1106,H,IND,121,-150
1106,V,SAC,120,275
1106,H,TOR,124,-350
1106,V,GSW,112,1100
1106,H,HOU,129,-2500
1106,V,CHI,113,-110
1106,H,ATL,93,-110
1106,V,MIN,121,-170
1106,H,MEM,137,145
1106,V,ORL,106,250
1106,H,DAL,107,-310
1106,V,PHI,104,130
1106,H,UTA,106,-150
1106,V,MIL,129,-270
1106,H,LAC,124,220
1107,V,BOS,108,-310
1107,H,CHO,87,250
1107,V,OKC,112,170
1107,H,SAS,121,-200
1107,V,MIA,124,110
1107,H,PHO,108,-130
1107,V,POR,101,190
1107,H,LAC,107,-240
1108,V,DET,106,210
1108,H,IND,112,-260
1108,V,CLE,113,160
1108,H,WAS,100,-190
1108,V,MEM,86,260
1108,H,ORL,118,-330
1108,V,SAC,121,-150
1108,H,ATL,109,130
1108,V,GSW,119,525
1108,H,MIN,125,-750
1108,V,TOR,122,-135
1108,H,NOP,104,115
1108,V,NYK,106,500
1108,H,DAL,102,-700
1108,V,MIL,100,-135
1108,H,UTA,103,115
1108,V,PHI,97,180
1108,H,DEN,100,-220
1108,V,BRK,119,145
1108,H,POR,115,-170
1108,V,MIA,80,325
1108,H,LAL,95,-425
1109,V,BOS,135,105
1109,H,SAS,115,-125
1109,V,NOP,115,-125
1109,H,CHO,110,105
1109,V,GSW,108,600
1109,H,OKC,114,-900
1109,V,DAL,138,-240
1109,H,MEM,122,190
1109,V,HOU,117,-275
1109,H,CHI,94,225
1110,V,DEN,100,-180
1110,H,MIN,98,150
1110,V,IND,109,170
1110,H,ORL,102,-200
1110,V,CHO,106,750
1110,H,PHI,114,-1200
1110,V,MIL,121,-425
1110,H,OKC,119,325
1110,V,CLE,108,110
1110,H,NYK,87,-130
1110,V,BRK,112,130
1110,H,PHO,138,-150
1110,V,ATL,113,325
1110,H,POR,124,-425
1110,V,TOR,113,450
1110,H,LAL,104,-650
1111,V,MIN,120,155
1111,H,DET,114,-185
1111,V,DAL,106,125
1111,H,BOS,116,-145
1111,V,MEM,113,450
1111,H,SAS,109,-650
1111,V,HOU,122,-350
1111,H,NOP,116,275
1111,V,UTA,122,-400
1111,H,GSW,108,300
1111,V,TOR,88,375
1111,H,LAC,98,-500
1112,V,CLE,97,525
1112,H,PHI,98,-750
1112,V,OKC,85,100
1112,H,IND,111,-120
1112,V,DET,108,300
1112,H,MIA,117,-400
1112,V,NYK,102,225
1112,H,CHI,120,-275
1112,V,LAL,123,-165
1112,H,PHO,115,142
1112,V,ATL,125,450
1112,H,DEN,121,-650
1112,V,BRK,114,240
1112,H,UTA,119,-300
1112,V,POR,99,-125
1112,H,SAC,107,105
1113,V,PHI,97,110
1113,H,ORL,112,-130
1113,V,MEM,119,120
1113,H,CHO,117,-140
1113,V,LAC,93,115
1113,H,HOU,102,-135
1113,V,WAS,133,250
1113,H,BOS,140,-310
1113,V,SAS,114,100
1113,H,MIN,129,-120
1113,V,TOR,114,140
1113,H,POR,106,-160
1113,V,GSW,94,350
1113,H,LAL,120,-450
1114,V,MIA,108,-200
1114,H,CLE,97,170
1114,V,CHI,115,550
1114,H,MIL,124,-800
1114,V,DAL,103,-340
1114,H,NYK,106,270
1114,V,LAC,127,-190
1114,H,NOP,132,160
1114,V,ATL,112,270
1114,H,PHO,128,-340
1114,V,BRK,93,275
1114,H,DEN,101,-350
1115,V,DET,106,-180
1115,H,CHO,109,150
1115,V,SAS,109,125
1115,H,ORL,111,-145
1115,V,WAS,137,200
1115,H,MIN,116,-250
1115,V,IND,102,210
1115,H,HOU,111,-260
1115,V,PHI,119,-160
1115,H,OKC,127,140
1115,V,UTA,106,-350
1115,H,MEM,107,275
1115,V,BOS,105,-310
1115,H,GSW,100,250
1115,V,SAC,97,425
1115,H,LAL,99,-600
1116,V,BRK,117,150
1116,H,CHI,111,-180
1116,V,MIL,102,-330
1116,H,IND,83,260
1116,V,CHO,103,150
1116,H,NYK,102,-180
1116,V,HOU,125,115
1116,H,MIN,105,-135
1116,V,NOP,94,260
1116,H,MIA,109,-330
1116,V,TOR,102,155
1116,H,DAL,110,-185
1116,V,POR,121,110
1116,H,SAS,116,-130
1116,V,ATL,101,375
1116,H,LAC,150,-500
1117,V,PHI,114,-310
1117,H,CLE,95,250
1117,V,BOS,99,-145
1117,H,SAC,100,125
1117,V,DEN,131,-275
1117,H,MEM,114,225
1117,V,WAS,121,190
1117,H,ORL,125,-240
1117,V,GSW,100,140
1117,H,NOP,108,-160
1117,V,ATL,101,900
1117,H,LAL,122,-1600
1118,V,CLE,105,190
1118,H,NYK,123,-240
1118,V,IND,115,120
1118,H,BRK,86,-140
1118,V,CHO,96,300
1118,H,TOR,132,-400
1118,V,MIL,115,-400
1118,H,CHI,101,300
1118,V,POR,108,250
1118,H,HOU,132,-310
1118,V,SAS,110,170
1118,H,DAL,117,-200
1118,V,MIN,112,375
1118,H,UTA,102,-500
1118,V,BOS,99,115
1118,H,PHO,85,-135
1118,V,OKC,88,300
1118,H,LAC,90,-400
1119,V,POR,104,140
1119,H,NOP,115,-160
1119,V,GSW,114,210
1119,H,MEM,95,-260
1119,V,PHO,116,135
1119,H,SAC,120,-155
1119,V,OKC,107,500
1119,H,LAL,112,-700
1120,V,NYK,104,600
1120,H,PHI,109,-900
1120,V,SAS,132,-130
1120,H,WAS,138,110
1120,V,CLE,100,375
1120,H,MIA,124,-500
1120,V,MIL,135,-700
1120,H,ATL,127,500
1120,V,GSW,94,900
1120,H,DAL,142,-1600
1120,V,CHO,91,160
1120,H,BRK,101,-190
1120,V,ORL,97,130
1120,H,TOR,113,-150
1120,V,DET,89,-115
1120,H,CHI,109,-105
1120,V,UTA,103,-150
1120,H,MIN,95,130
1120,V,HOU,95,105
1120,H,DEN,105,-125
1120,V,BOS,104,240
1120,H,LAC,107,-300
1121,V,POR,129,750
1121,H,MIL,137,-1200
1121,V,NOP,124,135
1121,H,PHO,121,-155
1122,V,ATL,103,215
1122,H,DET,128,-265
1122,V,CHO,118,200
1122,H,WAS,125,-250
1122,V,SAC,97,115
1122,H,BRK,116,-135
1122,V,SAS,104,240
1122,H,PHI,115,-300
1122,V,MIA,116,-190
1122,H,CHI,108,160
1122,V,LAL,130,-200
1122,H,OKC,127,170
1122,V,CLE,101,450
1122,H,DAL,143,-650
1122,V,BOS,92,175
1122,H,DEN,96,-210
1122,V,GSW,109,1300
1122,H,UTA,113,-3500
1122,V,HOU,119,175
1122,H,LAC,122,-210
1123,V,PHO,100,170
1123,H,MIN,98,-200
1123,V,CHI,116,-130
1123,H,CHO,115,110
1123,V,ORL,106,225
1123,H,IND,111,-275
1123,V,MIA,86,200
1123,H,PHI,113,-250
1123,V,SAS,111,-155
1123,H,NYK,104,135
1123,V,TOR,119,-330
1123,H,ATL,116,260
1123,V,LAL,109,-360
1123,H,MEM,108,280
1123,V,POR,104,-275
1123,H,CLE,110,225
1123,V,DET,90,750
1123,H,MIL,104,-1200
1123,V,NOP,120,190
1123,H,UTA,128,-240
1124,V,DAL,137,190
1124,H,HOU,123,-240
1124,V,SAC,113,115
1124,H,WAS,106,-135
1124,V,BRK,103,-135
1124,H,NYK,101,115
1124,V,PHO,104,500
1124,H,DEN,116,-700
1124,V,NOP,109,750
1124,H,LAC,134,-1200
1125,V,ORL,88,160
1125,H,DET,103,-190
1125,V,MEM,114,375
1125,H,IND,126,-500
1125,V,BRK,108,100
1125,H,CLE,106,-120
1125,V,PHI,96,-125
1125,H,TOR,101,105
1125,V,SAC,102,235
1125,H,BOS,103,-290
1125,V,CHO,100,500
1125,H,MIA,117,-700
1125,V,MIN,125,-190
1125,H,ATL,113,160
1125,V,UTA,118,325
1125,H,MIL,122,-425
1125,V,POR,117,-120
1125,H,CHI,94,100
1125,V,LAL,114,-200
1125,H,SAS,104,170
1125,V,OKC,100,-330
1125,H,GSW,97,260
1126,V,LAC,114,-125
1126,H,DAL,99,105
1126,V,WAS,104,450
1126,H,DEN,117,-650
1127,V,UTA,102,-110
1127,H,IND,121,-110
1127,V,BRK,110,300
1127,H,BOS,121,-400
1127,V,SAC,91,375
1127,H,PHI,97,-500
1127,V,ORL,116,-110
1127,H,CLE,104,-110
1127,V,DET,101,-180
1127,H,CHO,102,150
1127,V,NYK,98,425
1127,H,TOR,126,-600
1127,V,ATL,102,900
1127,H,MIL,111,-1600
1127,V,LAC,121,-275
1127,H,MEM,119,225
1127,V,MIA,108,250
1127,H,HOU,117,-310
1127,V,MIN,113,130
1127,H,SAS,101,-150
1127,V,WAS,140,235
1127,H,PHO,132,-290
1127,V,LAL,114,-330
1127,H,NOP,110,260
1127,V,OKC,119,125
1127,H,POR,136,-145
1127,V,CHI,90,-130
1127,H,GSW,104,110
1129,V,BOS,107,-180
1129,H,BRK,112,150
1129,V,CHO,110,260
1129,H,DET,107,-330
1129,V,TOR,90,-150
1129,H,ORL,83,130
1129,V,PHI,101,-280
1129,H,NYK,95,230
1129,V,MIL,119,-700
1129,H,CLE,110,500
1129,V,ATL,104,500
1129,H,IND,105,-700
1129,V,GSW,105,525
1129,H,MIA,122,-750
1129,V,NOP,104,165
1129,H,OKC,109,-195
1129,V,UTA,103,-330
1129,H,MEM,94,260
1129,V,LAC,97,-220
1129,H,SAS,107,180
1129,V,DAL,120,-135
1129,H,PHO,113,115
1129,V,CHI,103,240
1129,H,POR,107,-300
1129,V,WAS,103,525
1129,H,LAL,125,-750
1130,V,DEN,97,-185
1130,H,SAC,100,155
1130,V,IND,116,210
1130,H,PHI,119,-260
1130,V,CHO,96,850
1130,H,MIL,137,-1500
1130,V,ATL,111,850
1130,H,HOU,158,-1500
1201,V,MIA,109,-185
1201,H,BRK,106,155
1201,V,BOS,113,-400
1201,H,NYK,104,300
1201,V,MEM,115,650
1201,H,MIN,107,-1000
1201,V,DAL,114,225
1201,H,LAL,100,-275
1201,V,SAS,98,120
1201,H,DET,132,-140
1201,V,OKC,107,120
1201,H,NOP,104,-140
1201,V,GSW,96,275
1201,H,ORL,100,-350
1201,V,UTA,110,110
1201,H,TOR,130,-130
1201,V,WAS,125,650
1201,H,LAC,150,-1000
1202,V,UTA,94,180
1202,H,PHI,103,-220
1202,V,PHO,109,-170
1202,H,CHO,104,145
1202,V,GSW,79,210
1202,H,ATL,104,-260
1202,V,IND,117,-450
1202,H,MEM,104,350
1202,V,NYK,88,1200
1202,H,MIL,132,-3000
1202,V,CHI,113,180
1202,H,SAC,106,-220
1203,V,DET,127,-165
1203,H,CLE,94,142
1203,V,ORL,127,-110
1203,H,WAS,120,-110
1203,V,DAL,118,-200
1203,H,NOP,97,170
1203,V,MIA,121,190
1203,H,TOR,110,-240
1203,V,HOU,133,-330
1203,H,SAS,135,260
1203,V,LAL,105,115
1203,H,DEN,96,-135
1203,V,POR,97,350
1203,H,LAC,117,-450
1204,V,MIL,127,-500
1204,H,DET,103,375
1204,V,PHO,114,-125
1204,H,ORL,128,105
1204,V,GSW,91,120
1204,H,CHO,106,-140
1204,V,BRK,130,-150
1204,H,ATL,118,130
1204,V,MIA,93,185
1204,H,BOS,112,-230
1204,V,MEM,99,240
1204,H,CHI,106,-300
1204,V,IND,107,-125
1204,H,OKC,100,105
1204,V,MIN,114,190
1204,H,DAL,121,-240
1204,V,LAL,121,105
1204,H,UTA,96,-125
1204,V,SAC,116,180
1204,H,POR,127,-220
1205,V,PHI,113,-380
1205,H,WAS,119,290
1205,V,HOU,119,110
1205,H,TOR,109,-130
1205,V,DEN,129,-420
1205,H,NYK,92,320
1205,V,PHO,139,155
1205,H,NOP,132,-185
1206,V,IND,101,-125
1206,H,DET,108,105
1206,V,ORL,93,-190
1206,H,CLE,87,160
1206,V,BRK,111,-150
1206,H,CHO,104,130
1206,V,MIN,127,145
1206,H,OKC,139,-170
1206,V,WAS,103,400
1206,H,MIA,112,-550
1206,V,GSW,100,160
1206,H,CHI,98,-190
1206,V,DEN,95,140
1206,H,BOS,108,-160
1206,V,LAC,91,160
1206,H,MIL,119,-190
1206,V,SAC,104,155
1206,H,SAS,105,-185
1206,V,LAL,136,-200
1206,H,POR,113,170
1207,V,NOP,84,350
1207,H,DAL,130,-450
1207,V,CLE,94,500
1207,H,PHI,141,-700
1207,V,IND,104,-220
1207,H,NYK,103,180
1207,V,PHO,109,525
1207,H,HOU,115,-750
1207,V,MEM,112,550
1207,H,UTA,126,-800
1208,V,DEN,102,-185
1208,H,BRK,105,155
1208,V,ATL,122,105
1208,H,CHO,107,-125
1208,V,TOR,104,130
1208,H,PHI,110,-150
1208,V,CHI,105,250
1208,H,MIA,110,-310
1208,V,LAC,135,-450
