Date,Name,Team
2017-01-25,Derrick Favors,Jazz
2017-01-25,J.R. Smith,Cavaliers
2017-01-25,Nicolas Laprovittola,Spurs
2017-01-25,Reggie Williams,Pelicans
2017-01-25,Josh McRoberts,Heat
2017-01-25,Jeremy Lin,Nets
2017-01-25,Rodney Stuckey,Pacers
2017-01-25,Josh Huestis,Thunder
2017-01-25,Justise Winslow,Heat
2017-01-25,Stephen Zimmerman Jr.,Magic
2017-01-25,JaVale McGee,Warriors
2017-01-25,Joel Bolomboy,Jazz
2017-01-25,A.J. Hammons,Mavericks
2017-01-25,Tim Quarterman,Blazers
2017-01-25,Juan Hernangomez,Nuggets
2017-01-25,Jordan Mickey,Celtics
2017-01-25,Josh Richardson,Heat
2017-01-25,Kyle Wiltjer,Rockets
2017-01-25,Steve Novak,Bucks
2017-01-25,Semaj Christon,Thunder
2017-01-25,Wade Baldwin IV,Grizzlies
2017-01-25,Evan Fournier,Magic
2017-01-25,Mike Muscala,Hawks
2017-01-25,Chinanu Onuaku,Rockets
2017-01-25,Dwight Howard,Hawks
2017-01-25,Lance Thomas,Knicks
2017-01-25,Omri Casspi,Kings
2017-01-25,Chris Paul,Clippers
2017-01-25,Avery Bradley,Celtics
2017-01-25,Jodie Meeks,Magic
2017-01-25,David West,Warriors
2017-01-25,Rudy Gay,Kings
2017-01-25, Tony Parker,Spurs
2017-01-25,Pau Gasol,Spurs
2017-01-25,Isaiah Canaan,Bulls
2017-01-25,C.J. Wilcox,Magic
2017-01-25,Jose Barea ,Mavericks
2017-01-25,Ed Davis ,Blazers
2017-01-25,Demetrius Jackson,Celtics
2017-01-25,Troy Daniels,Grizzlies
2017-01-25,Tyler Johnson,Heat
2017-01-25,Marshall Plumlee,Knicks
2017-01-25,D'Angelo Russell,Lakers
2017-01-25,Joe Harris,Nets
2017-01-25,Michael Gbinije,Pistons
2017-01-25,Ron Artest,Lakers
2017-01-25,Emmanuel Mudiay,Nuggets
2017-01-25,Delon Wright,Raptors
2017-01-25,DeMar DeRozan,Raptors
2017-01-25,Dragan Bender,Suns
2017-01-25,Wes Matthews Jr.,Mavericks
2017-01-25,Aaron Brooks,Pacers
2017-01-25,Henry Ellenson,Pistons
2017-01-25,Kawhi Leonard,Spurs
2017-01-25,Jahlil Okafor,76ers
2017-01-25,D.J. Augustine,Magic
2017-01-25,Jonathon Simmons,Spurs
2017-01-25,Jared Dudley,Suns
2017-01-25,Moe Harkless,Blazers
2017-01-25,Chandler Parsons,Grizzlies
2017-01-25,JaMychal Green,Grizzlies
2017-01-25,Cody Zeller,Hornets
2017-01-25,Deron Williams,Mavericks
2017-01-25,Cheick Diallo,Pelicans
2017-01-25,Eric Gordon,Rockets
2017-01-25,Damian Jones,Warriors
2017-01-26,Festus Ezeli,Blazers
2017-01-26,Shabazz Napier,Blazers
2017-01-26,Cristiano Felicio,Bulls
2017-01-26,Chris Bosh,Heat
2017-01-26,Quincy Pondexter,Pelicans
2017-01-26,Ben Simmons,76ers
2017-01-26,Khris Middleton,Bucks
2017-01-26,Nikola Pekovic,Timberwolves
2017-01-26,Meyers Leonard,Blazers
2017-01-26,Brice Johnson,Clippers
2017-01-26,Tiago Splitter,Hawks
2017-01-26,Jarell Martin,Grizzlies
2017-01-26,Lance Stephenson,Pelicans
2017-01-26,Quincy Acy,Mavericks
2017-01-26,Danuel House,Wizards
2017-01-26,Jerryd Bayless,76ers
2017-01-26,Ian Mahinmi,Wizards
2017-01-26,Brandan Wright,Grizzlies
2017-01-26,Jamal Murray,Nuggets
2017-01-26,Bruno Caboclo,Raptors
2017-01-26,DeMarcus Cousins,Kings
2017-01-26,R.J. Hunter,Bulls
2017-01-26,Chris Andersen,Cavaliers
2017-01-26,Solomon Hill,Pelicans
2017-01-26,John Jenkins,Suns
2017-01-26,Derrick Favors,Jazz
2017-01-26,J.R. Smith,Cavaliers
2017-01-26,Nicolas Laprovittola,Spurs
2017-01-26,Reggie Williams,Pelicans
2017-01-26,Josh McRoberts,Heat
2017-01-26,Jeremy Lin,Nets
2017-01-26,Rodney Stuckey,Pacers
2017-01-26,Josh Huestis,Thunder
2017-01-26,Justise Winslow,Heat
2017-01-26,Stephen Zimmerman Jr.,Magic
2017-01-26,JaVale McGee,Warriors
2017-01-26,Joel Bolomboy,Jazz
2017-01-26,Tim Quarterman,Blazers
2017-01-26,Juan Hernangomez,Nuggets
2017-01-26,Jordan Mickey,Celtics
2017-01-26,Josh Richardson,Heat
2017-01-26,Kyle Wiltjer,Rockets
2017-01-26,Steve Novak,Bucks
2017-01-26,Semaj Christon,Thunder
2017-01-26,Wade Baldwin IV,Grizzlies
2017-01-26,Evan Fournier,Magic
2017-01-26,Mike Muscala,Hawks
2017-01-26,Chinanu Onuaku,Rockets
2017-01-26,Dwight Howard,Hawks
2017-01-26,Lance Thomas,Knicks
2017-01-26,Omri Casspi,Kings
2017-01-26,Chris Paul,Clippers
2017-01-26,Avery Bradley,Celtics
2017-01-26,Jodie Meeks,Magic
2017-01-26,David West,Warriors
2017-01-26,Rudy Gay,Kings
2017-01-26, Tony Parker,Spurs
2017-01-26,Pau Gasol,Spurs
2017-01-26,Isaiah Canaan,Bulls
2017-01-26,C.J. Wilcox,Magic
2017-01-26,Jose Barea ,Mavericks
2017-01-26,Ed Davis ,Blazers
2017-01-26,Demetrius Jackson,Celtics
2017-01-26,Troy Daniels,Grizzlies
2017-01-26,Tyler Johnson,Heat
2017-01-26,Marshall Plumlee,Knicks
2017-01-26,D'Angelo Russell,Lakers
2017-01-26,Joe Harris,Nets
2017-01-26,Michael Gbinije,Pistons
2017-01-26,Ron Artest,Lakers
2017-01-26,Emmanuel Mudiay,Nuggets
2017-01-26,Delon Wright,Raptors
2017-01-26,DeMar DeRozan,Raptors
2017-01-26,Dragan Bender,Suns
2017-01-26,Wes Matthews Jr.,Mavericks
2017-01-26,Henry Ellenson,Pistons
2017-01-26,Kawhi Leonard,Spurs
2017-01-26,Jahlil Okafor,76ers
2017-01-26,D.J. Augustine,Magic
2017-01-26,Jonathon Simmons,Spurs
2017-01-26,Moe Harkless,Blazers
2017-01-26,Chandler Parsons,Grizzlies
2017-01-26,JaMychal Green,Grizzlies
2017-01-26,Cody Zeller,Hornets
2017-01-26,Deron Williams,Mavericks
2017-01-26,Cheick Diallo,Pelicans
2017-01-26,Eric Gordon,Rockets
2017-01-26,Damian Jones,Warriors
2017-01-26,Raul Neto,Jazz
2017-01-26,Julius Randle,Lakers
2017-01-26,Dirk Nowitzki,Mavericks
2017-01-26,Kevin Seraphin,Pacers
2017-01-26,Enes Kanter,Thunder
2017-01-27,Festus Ezeli,Blazers
2017-01-27,Shabazz Napier,Blazers
2017-01-27,Cristiano Felicio,Bulls
2017-01-27,Chris Bosh,Heat
2017-01-27,Quincy Pondexter,Pelicans
2017-01-27,Ben Simmons,76ers
2017-01-27,Khris Middleton,Bucks
2017-01-27,Nikola Pekovic,Timberwolves
2017-01-27,Meyers Leonard,Blazers
2017-01-27,Brice Johnson,Clippers
2017-01-27,Tiago Splitter,Hawks
2017-01-27,Jarell Martin,Grizzlies
2017-01-27,Lance Stephenson,Pelicans
2017-01-27,Quincy Acy,Mavericks
2017-01-27,Danuel House,Wizards
2017-01-27,Jerryd Bayless,76ers
2017-01-27,Ian Mahinmi,Wizards
2017-01-27,Jamal Murray,Nuggets
2017-01-27,Bruno Caboclo,Raptors
2017-01-27,DeMarcus Cousins,Kings
2017-01-27,R.J. Hunter,Bulls
2017-01-27,Chris Andersen,Cavaliers
2017-01-27,Solomon Hill,Pelicans
2017-01-27,John Jenkins,Suns
2017-01-27,Derrick Favors,Jazz
2017-01-27,J.R. Smith,Cavaliers
2017-01-27,Nicolas Laprovittola,Spurs
2017-01-27,Reggie Williams,Pelicans
2017-01-27,Josh McRoberts,Heat
2017-01-27,Jeremy Lin,Nets
2017-01-27,Rodney Stuckey,Pacers
2017-01-27,Josh Huestis,Thunder
2017-01-27,Justise Winslow,Heat
2017-01-27,Stephen Zimmerman Jr.,Magic
2017-01-27,JaVale McGee,Warriors
2017-01-27,Joel Bolomboy,Jazz
2017-01-27,Juan Hernangomez,Nuggets
2017-01-27,Jordan Mickey,Celtics
2017-01-27,Josh Richardson,Heat
2017-01-27,Kyle Wiltjer,Rockets
2017-01-27,Steve Novak,Bucks
2017-01-27,Semaj Christon,Thunder
2017-01-27,Wade Baldwin IV,Grizzlies
2017-01-27,Evan Fournier,Magic
2017-01-27,Chinanu Onuaku,Rockets
2017-01-27,Dwight Howard,Hawks
2017-01-27,Lance Thomas,Knicks
2017-01-27,Omri Casspi,Kings
2017-01-27,Chris Paul,Clippers
2017-01-27,Avery Bradley,Celtics
2017-01-27,Jodie Meeks,Magic
2017-01-27,David West,Warriors
2017-01-27,Rudy Gay,Kings
2017-01-27,Pau Gasol,Spurs
2017-01-27,Isaiah Canaan,Bulls
2017-01-27,C.J. Wilcox,Magic
2017-01-27,Jose Barea ,Mavericks
2017-01-27,Ed Davis ,Blazers
2017-01-27,Troy Daniels,Grizzlies
2017-01-27,Tyler Johnson,Heat
2017-01-27,Marshall Plumlee,Knicks
2017-01-27,D'Angelo Russell,Lakers
2017-01-27,Joe Harris,Nets
2017-01-27,Ron Artest,Lakers
2017-01-27,Emmanuel Mudiay,Nuggets
2017-01-27,Delon Wright,Raptors
2017-01-27,DeMar DeRozan,Raptors
2017-01-27,Dragan Bender,Suns
2017-01-27,Wes Matthews Jr.,Mavericks
2017-01-27,Henry Ellenson,Pistons
2017-01-27,Jahlil Okafor,76ers
2017-01-27,Jonathon Simmons,Spurs
2017-01-27,Moe Harkless,Blazers
2017-01-27,Cody Zeller,Hornets
2017-01-27,Deron Williams,Mavericks
2017-01-27,Cheick Diallo,Pelicans
2017-01-27,Eric Gordon,Rockets
2017-01-27,Damian Jones,Warriors
2017-01-27,Raul Neto,Jazz
2017-01-27,Julius Randle,Lakers
2017-01-27,Dirk Nowitzki,Mavericks
2017-01-27,Kevin Seraphin,Pacers
2017-01-27,Enes Kanter,Thunder
2017-01-27,Al Horford,Celtics
2017-01-27,Hassan Whiteside,Heat
2017-01-27,Brook Lopez,Nets
2017-01-27,Caris LeVert,Nets
2017-01-27,Trevor Booker,Nets
2017-01-27,Nikola Jokic,Nuggets
2017-01-28,Festus Ezeli,Blazers
2017-01-28,Shabazz Napier,Blazers
2017-01-28,Cristiano Felicio,Bulls
2017-01-28,Chris Bosh,Heat
2017-01-28,Quincy Pondexter,Pelicans
2017-01-28,Ben Simmons,76ers
2017-01-28,Khris Middleton,Bucks
2017-01-28,Nikola Pekovic,Timberwolves
2017-01-28,Meyers Leonard,Blazers
2017-01-28,Brice Johnson,Clippers
2017-01-28,Tiago Splitter,Hawks
2017-01-28,Jarell Martin,Grizzlies
2017-01-28,Lance Stephenson,Pelicans
2017-01-28,Quincy Acy,Mavericks
2017-01-28,Danuel House,Wizards
2017-01-28,Jerryd Bayless,76ers
2017-01-28,Ian Mahinmi,Wizards
2017-01-28,Jamal Murray,Nuggets
2017-01-28,Bruno Caboclo,Raptors
2017-01-28,DeMarcus Cousins,Kings
2017-01-28,R.J. Hunter,Bulls
2017-01-28,Chris Andersen,Cavaliers
2017-01-28,Solomon Hill,Pelicans
2017-01-28,John Jenkins,Suns
2017-01-28,Derrick Favors,Jazz
2017-01-28,J.R. Smith,Cavaliers
2017-01-28,Nicolas Laprovittola,Spurs
2017-01-28,Reggie Williams,Pelicans
2017-01-28,Josh McRoberts,Heat
2017-01-28,Jeremy Lin,Nets
2017-01-28,Rodney Stuckey,Pacers
2017-01-28,Josh Huestis,Thunder
2017-01-28,Justise Winslow,Heat
2017-01-28,Stephen Zimmerman Jr.,Magic
2017-01-28,JaVale McGee,Warriors
2017-01-28,Joel Bolomboy,Jazz
2017-01-28,Juan Hernangomez,Nuggets
2017-01-28,Jordan Mickey,Celtics
2017-01-28,Josh Richardson,Heat
2017-01-28,Kyle Wiltjer,Rockets
2017-01-28,Steve Novak,Bucks
2017-01-28,Semaj Christon,Thunder
2017-01-28,Wade Baldwin IV,Grizzlies
2017-01-28,Evan Fournier,Magic
2017-01-28,Chinanu Onuaku,Rockets
2017-01-28,Dwight Howard,Hawks
2017-01-28,Lance Thomas,Knicks
2017-01-28,Omri Casspi,Kings
2017-01-28,Chris Paul,Clippers
2017-01-28,Avery Bradley,Celtics
2017-01-28,Jodie Meeks,Magic
2017-01-28,David West,Warriors
2017-01-28,Rudy Gay,Kings
2017-01-28,Pau Gasol,Spurs
2017-01-28,Isaiah Canaan,Bulls
2017-01-28,C.J. Wilcox,Magic
2017-01-28,Jose Barea ,Mavericks
2017-01-28,Ed Davis ,Blazers
2017-01-28,Tyler Johnson,Heat
2017-01-28,Marshall Plumlee,Knicks
2017-01-28,D'Angelo Russell,Lakers
2017-01-28,Joe Harris,Nets
2017-01-28,Ron Artest,Lakers
2017-01-28,Emmanuel Mudiay,Nuggets
2017-01-28,Delon Wright,Raptors
2017-01-28,DeMar DeRozan,Raptors
2017-01-28,Dragan Bender,Suns
2017-01-28,Wes Matthews Jr.,Mavericks
2017-01-28,Henry Ellenson,Pistons
2017-01-28,Jahlil Okafor,76ers
2017-01-28,Jonathon Simmons,Spurs
2017-01-28,Moe Harkless,Blazers
2017-01-28,Cody Zeller,Hornets
2017-01-28,Deron Williams,Mavericks
2017-01-28,Cheick Diallo,Pelicans
2017-01-28,Eric Gordon,Rockets
2017-01-28,Damian Jones,Warriors
2017-01-28,Raul Neto,Jazz
2017-01-28,Julius Randle,Lakers
2017-01-28,Dirk Nowitzki,Mavericks
2017-01-28,Kevin Seraphin,Pacers
2017-01-28,Enes Kanter,Thunder
2017-01-28,Al Horford,Celtics
2017-01-28,Nikola Jokic,Nuggets
2017-01-28,Deyonta Davis,Grizzlies
2017-01-28,Thabo Sefolosha,Hawks
2017-01-28,Jeremy Lamb,Hornets
2017-01-28,Derrick Rose,Knicks
2017-01-29,Festus Ezeli,Blazers
2017-01-29,Shabazz Napier,Blazers
2017-01-29,Cristiano Felicio,Bulls
2017-01-29,Chris Bosh,Heat
2017-01-29,Quincy Pondexter,Pelicans
2017-01-29,Ben Simmons,76ers
2017-01-29,Khris Middleton,Bucks
2017-01-29,Nikola Pekovic,Timberwolves
2017-01-29,Meyers Leonard,Blazers
2017-01-29,Brice Johnson,Clippers
2017-01-29,Tiago Splitter,Hawks
2017-01-29,Jarell Martin,Grizzlies
2017-01-29,Lance Stephenson,Pelicans
2017-01-29,Quincy Acy,Mavericks
2017-01-29,Danuel House,Wizards
2017-01-29,Jerryd Bayless,76ers
2017-01-29,Ian Mahinmi,Wizards
2017-01-29,Jamal Murray,Nuggets
2017-01-29,Bruno Caboclo,Raptors
2017-01-29,DeMarcus Cousins,Kings
2017-01-29,R.J. Hunter,Bulls
2017-01-29,Chris Andersen,Cavaliers
2017-01-29,Solomon Hill,Pelicans
2017-01-29,John Jenkins,Suns
2017-01-29,Derrick Favors,Jazz
2017-01-29,J.R. Smith,Cavaliers
2017-01-29,Nicolas Laprovittola,Spurs
2017-01-29,Reggie Williams,Pelicans
2017-01-29,Josh McRoberts,Heat
2017-01-29,Jeremy Lin,Nets
2017-01-29,Rodney Stuckey,Pacers
2017-01-29,Josh Huestis,Thunder
2017-01-29,Justise Winslow,Heat
2017-01-29,Stephen Zimmerman Jr.,Magic
2017-01-29,JaVale McGee,Warriors
2017-01-29,Joel Bolomboy,Jazz
2017-01-29,Juan Hernangomez,Nuggets
2017-01-29,Jordan Mickey,Celtics
2017-01-29,Josh Richardson,Heat
2017-01-29,Kyle Wiltjer,Rockets
2017-01-29,Steve Novak,Bucks
2017-01-29,Wade Baldwin IV,Grizzlies
2017-01-29,Evan Fournier,Magic
2017-01-29,Chinanu Onuaku,Rockets
2017-01-29,Dwight Howard,Hawks
2017-01-29,Lance Thomas,Knicks
2017-01-29,Omri Casspi,Kings
2017-01-29,Chris Paul,Clippers
2017-01-29,Avery Bradley,Celtics
2017-01-29,Jodie Meeks,Magic
2017-01-29,David West,Warriors
2017-01-29,Rudy Gay,Kings
2017-01-29,Pau Gasol,Spurs
2017-01-29,C.J. Wilcox,Magic
2017-01-29,Jose Barea ,Mavericks
2017-01-29,Tyler Johnson,Heat
2017-01-29,D'Angelo Russell,Lakers
2017-01-29,Joe Harris,Nets
2017-01-29,Ron Artest,Lakers
2017-01-29,Emmanuel Mudiay,Nuggets
2017-01-29,Delon Wright,Raptors
2017-01-29,Dragan Bender,Suns
2017-01-29,Henry Ellenson,Pistons
2017-01-29,Jahlil Okafor,76ers
2017-01-29,Jonathon Simmons,Spurs
2017-01-29,Cody Zeller,Hornets
2017-01-29,Deron Williams,Mavericks
2017-01-29,Cheick Diallo,Pelicans
2017-01-29,Raul Neto,Jazz
2017-01-29,Julius Randle,Lakers
2017-01-29,Kevin Seraphin,Pacers
2017-01-29,Enes Kanter,Thunder
2017-01-29,Al Horford,Celtics
2017-01-29,Nikola Jokic,Nuggets
2017-01-29,Deyonta Davis,Grizzlies
2017-01-29,Thabo Sefolosha,Hawks
2017-01-29,Jeremy Lamb,Hornets
2017-01-29,Derrick Rose,Knicks
2017-01-29,Joel Embiid,76ers
2017-01-29,Tim Quarterman,Blazers
2017-01-29,Taj Gibson,Bulls
2017-01-29,Stephen Curry,Warriors
2017-01-30,Festus Ezeli,Blazers
2017-01-30,Shabazz Napier,Blazers
2017-01-30,Cristiano Felicio,Bulls
2017-01-30,Chris Bosh,Heat
2017-01-30,Quincy Pondexter,Pelicans
2017-01-30,Ben Simmons,76ers
2017-01-30,Khris Middleton,Bucks
2017-01-30,Nikola Pekovic,Timberwolves
2017-01-30,Meyers Leonard,Blazers
2017-01-30,Brice Johnson,Clippers
2017-01-30,Tiago Splitter,Hawks
2017-01-30,Jarell Martin,Grizzlies
2017-01-30,Lance Stephenson,Pelicans
2017-01-30,Quincy Acy,Mavericks
2017-01-30,Danuel House,Wizards
2017-01-30,Jerryd Bayless,76ers
2017-01-30,Ian Mahinmi,Wizards
2017-01-30,Jamal Murray,Nuggets
2017-01-30,Bruno Caboclo,Raptors
2017-01-30,DeMarcus Cousins,Kings
2017-01-30,R.J. Hunter,Bulls
2017-01-30,Chris Andersen,Cavaliers
2017-01-30,Solomon Hill,Pelicans
2017-01-30,John Jenkins,Suns
2017-01-30,Derrick Favors,Jazz
2017-01-30,J.R. Smith,Cavaliers
2017-01-30,Nicolas Laprovittola,Spurs
2017-01-30,Reggie Williams,Pelicans
2017-01-30,Josh McRoberts,Heat
2017-01-30,Jeremy Lin,Nets
2017-01-30,Rodney Stuckey,Pacers
2017-01-30,Josh Huestis,Thunder
2017-01-30,Justise Winslow,Heat
2017-01-30,Stephen Zimmerman Jr.,Magic
2017-01-30,JaVale McGee,Warriors
2017-01-30,Joel Bolomboy,Jazz
2017-01-30,Juan Hernangomez,Nuggets
2017-01-30,Jordan Mickey,Celtics
2017-01-30,Josh Richardson,Heat
2017-01-30,Kyle Wiltjer,Rockets
2017-01-30,Steve Novak,Bucks
2017-01-30,Chinanu Onuaku,Rockets
2017-01-30,Dwight Howard,Hawks
2017-01-30,Lance Thomas,Knicks
2017-01-30,Omri Casspi,Kings
2017-01-30,Chris Paul,Clippers
2017-01-30,Avery Bradley,Celtics
2017-01-30,Jodie Meeks,Magic
2017-01-30,David West,Warriors
2017-01-30,Rudy Gay,Kings
2017-01-30,Pau Gasol,Spurs
2017-01-30,C.J. Wilcox,Magic
2017-01-30,Jose Barea ,Mavericks
2017-01-30,D'Angelo Russell,Lakers
2017-01-30,Joe Harris,Nets
2017-01-30,Ron Artest,Lakers
2017-01-30,Emmanuel Mudiay,Nuggets
2017-01-30,Delon Wright,Raptors
2017-01-30,Dragan Bender,Suns
2017-01-30,Henry Ellenson,Pistons
2017-01-30,Jonathon Simmons,Spurs
2017-01-30,Cody Zeller,Hornets
2017-01-30,Deron Williams,Mavericks
2017-01-30,Cheick Diallo,Pelicans
2017-01-30,Raul Neto,Jazz
2017-01-30,Julius Randle,Lakers
2017-01-30,Kevin Seraphin,Pacers
2017-01-30,Enes Kanter,Thunder
2017-01-30,Nikola Jokic,Nuggets
2017-01-30,Deyonta Davis,Grizzlies
2017-01-30,Thabo Sefolosha,Hawks
2017-01-30,Jeremy Lamb,Hornets
2017-01-30,Derrick Rose,Knicks
2017-01-30,Joel Embiid,76ers
2017-01-30,Tim Quarterman,Blazers
2017-01-30,Taj Gibson,Bulls
2017-01-30,Stephen Curry,Warriors
2017-01-30,Kevin Love,Cavaliers
2017-01-30,Andrew Bogut,Mavericks
2017-01-31,Festus Ezeli,Blazers
2017-01-31,Shabazz Napier,Blazers
2017-01-31,Cristiano Felicio,Bulls
2017-01-31,Chris Bosh,Heat
2017-01-31,Quincy Pondexter,Pelicans
2017-01-31,Ben Simmons,76ers
2017-01-31,Khris Middleton,Bucks
2017-01-31,Nikola Pekovic,Timberwolves
2017-01-31,Meyers Leonard,Blazers
2017-01-31,Brice Johnson,Clippers
2017-01-31,Tiago Splitter,Hawks
2017-01-31,Jarell Martin,Grizzlies
2017-01-31,Lance Stephenson,Pelicans
2017-01-31,Quincy Acy,Mavericks
2017-01-31,Danuel House,Wizards
2017-01-31,Jerryd Bayless,76ers
2017-01-31,Ian Mahinmi,Wizards
2017-01-31,Jamal Murray,Nuggets
2017-01-31,Bruno Caboclo,Raptors
2017-01-31,DeMarcus Cousins,Kings
2017-01-31,R.J. Hunter,Bulls
2017-01-31,Chris Andersen,Cavaliers
2017-01-31,Solomon Hill,Pelicans
2017-01-31,John Jenkins,Suns
2017-01-31,Derrick Favors,Jazz
2017-01-31,J.R. Smith,Cavaliers
2017-01-31,Nicolas Laprovittola,Spurs
2017-01-31,Reggie Williams,Pelicans
2017-01-31,Josh McRoberts,Heat
2017-01-31,Jeremy Lin,Nets
2017-01-31,Rodney Stuckey,Pacers
2017-01-31,Josh Huestis,Thunder
2017-01-31,Justise Winslow,Heat
2017-01-31,Stephen Zimmerman Jr.,Magic
2017-01-31,JaVale McGee,Warriors
2017-01-31,Joel Bolomboy,Jazz
2017-01-31,Juan Hernangomez,Nuggets
2017-01-31,Jordan Mickey,Celtics
2017-01-31,Josh Richardson,Heat
2017-01-31,Kyle Wiltjer,Rockets
2017-01-31,Steve Novak,Bucks
2017-01-31,Chinanu Onuaku,Rockets
2017-01-31,Dwight Howard,Hawks
2017-01-31,Lance Thomas,Knicks
2017-01-31,Omri Casspi,Kings
2017-01-31,Chris Paul,Clippers
2017-01-31,Avery Bradley,Celtics
2017-01-31,Jodie Meeks,Magic
2017-01-31,David West,Warriors
2017-01-31,Rudy Gay,Kings
2017-01-31,Pau Gasol,Spurs
2017-01-31,C.J. Wilcox,Magic
2017-01-31,Jose Barea ,Mavericks
2017-01-31,Joe Harris,Nets
2017-01-31,Ron Artest,Lakers
2017-01-31,Emmanuel Mudiay,Nuggets
2017-01-31,Dragan Bender,Suns
2017-01-31,Henry Ellenson,Pistons
2017-01-31,Cody Zeller,Hornets
2017-01-31,Deron Williams,Mavericks
2017-01-31,Cheick Diallo,Pelicans
2017-01-31,Raul Neto,Jazz
2017-01-31,Julius Randle,Lakers
2017-01-31,Kevin Seraphin,Pacers
2017-01-31,Enes Kanter,Thunder
2017-01-31,Nikola Jokic,Nuggets
2017-01-31,Deyonta Davis,Grizzlies
2017-01-31,Thabo Sefolosha,Hawks
2017-01-31,Derrick Rose,Knicks
2017-01-31,Joel Embiid,76ers
2017-01-31,Tim Quarterman,Blazers
2017-01-31,Taj Gibson,Bulls
2017-01-31,Stephen Curry,Warriors
2017-01-31,Kevin Love,Cavaliers
2017-01-31,Andrew Bogut,Mavericks
2017-01-31,Kristaps Porzingis,Knicks
2017-01-31,Will Barton,Nuggets
2017-01-31,Tyreke Evans,Pelicans
2017-01-31,DeMar DeRozan,Raptors
2017-01-31,Bryn Forbes,Spurs
2017-02-01,Festus Ezeli,Blazers
2017-02-01,Shabazz Napier,Blazers
2017-02-01,Cristiano Felicio,Bulls
2017-02-01,Chris Bosh,Heat
2017-02-01,Quincy Pondexter,Pelicans
2017-02-01,Ben Simmons,76ers
2017-02-01,Khris Middleton,Bucks
2017-02-01,Nikola Pekovic,Timberwolves
2017-02-01,Meyers Leonard,Blazers
2017-02-01,Brice Johnson,Clippers
2017-02-01,Tiago Splitter,Hawks
2017-02-01,Jarell Martin,Grizzlies
2017-02-01,Lance Stephenson,Pelicans
2017-02-01,Quincy Acy,Mavericks
2017-02-01,Danuel House,Wizards
2017-02-01,Jerryd Bayless,76ers
2017-02-01,Ian Mahinmi,Wizards
2017-02-01,Jamal Murray,Nuggets
2017-02-01,Bruno Caboclo,Raptors
2017-02-01,DeMarcus Cousins,Kings
2017-02-01,R.J. Hunter,Bulls
2017-02-01,Chris Andersen,Cavaliers
2017-02-01,Solomon Hill,Pelicans
2017-02-01,John Jenkins,Suns
2017-02-01,Derrick Favors,Jazz
2017-02-01,J.R. Smith,Cavaliers
2017-02-01,Nicolas Laprovittola,Spurs
2017-02-01,Reggie Williams,Pelicans
2017-02-01,Josh McRoberts,Heat
2017-02-01,Jeremy Lin,Nets
2017-02-01,Justise Winslow,Heat
2017-02-01,Stephen Zimmerman Jr.,Magic
2017-02-01,JaVale McGee,Warriors
2017-02-01,Joel Bolomboy,Jazz
2017-02-01,Juan Hernangomez,Nuggets
2017-02-01,Jordan Mickey,Celtics
2017-02-01,Josh Richardson,Heat
2017-02-01,Kyle Wiltjer,Rockets
2017-02-01,Chinanu Onuaku,Rockets
2017-02-01,Dwight Howard,Hawks
2017-02-01,Lance Thomas,Knicks
2017-02-01,Omri Casspi,Kings
2017-02-01,Chris Paul,Clippers
2017-02-01,Avery Bradley,Celtics
2017-02-01,Jodie Meeks,Magic
2017-02-01,David West,Warriors
2017-02-01,Rudy Gay,Kings
2017-02-01,Pau Gasol,Spurs
2017-02-01,C.J. Wilcox,Magic
2017-02-01,Jose Barea ,Mavericks
2017-02-01,Ron Artest,Lakers
2017-02-01,Henry Ellenson,Pistons
2017-02-01,Cody Zeller,Hornets
2017-02-01,Deron Williams,Mavericks
2017-02-01,Cheick Diallo,Pelicans
2017-02-01,Julius Randle,Lakers
2017-02-01,Enes Kanter,Thunder
2017-02-01,Nikola Jokic,Nuggets
2017-02-01,Thabo Sefolosha,Hawks
2017-02-01,Derrick Rose,Knicks
2017-02-01,Joel Embiid,76ers
2017-02-01,Tim Quarterman,Blazers
2017-02-01,Kevin Love,Cavaliers
2017-02-01,Andrew Bogut,Mavericks
2017-02-01,Will Barton,Nuggets
2017-02-01,DeMar DeRozan,Raptors
2017-02-01,Bryn Forbes,Spurs
2017-02-01,Robert Covington,76ers
2017-02-01,Rashad Vaughn,Bucks
2017-02-01,Denzel Valentine,Bulls
2017-02-01,Kelly Olynyk,Celtics
2017-02-01,Wade Baldwin IV,Grizzlies
2017-02-01,Rodney Hood,Jazz
2017-02-01,Chris McCullough,Nets
2017-02-01,Georges Niang,Pacers
2017-02-01,Rakeem Christmas,Pacers
2017-02-01,Jared Dudley,Suns
2017-02-01,Ronnie Price,Suns
2017-02-01,Alex Abrines,Thunder
2017-02-01,Shaun Livingston,Warriors
2017-02-01,Zaza Pachulia,Warriors
2017-02-02,Festus Ezeli,Blazers
2017-02-02,Shabazz Napier,Blazers
2017-02-02,Cristiano Felicio,Bulls
2017-02-02,Chris Bosh,Heat
2017-02-02,Quincy Pondexter,Pelicans
2017-02-02,Ben Simmons,76ers
2017-02-02,Khris Middleton,Bucks
2017-02-02,Nikola Pekovic,Timberwolves
2017-02-02,Meyers Leonard,Blazers
2017-02-02,Brice Johnson,Clippers
2017-02-02,Tiago Splitter,Hawks
2017-02-02,Jarell Martin,Grizzlies
2017-02-02,Lance Stephenson,Pelicans
2017-02-02,Quincy Acy,Mavericks
