Date,VH,Team,Final,ML
1228,H,ORL,116,170
1228,V,CHI,101,170
1228,H,WAS,92,-200
1228,V,CLE,94,450
1228,H,MIA,118,-650
1228,V,DAL,112,148
1228,H,NOP,114,-175
1228,V,ATL,123,375
1228,H,MIN,120,-500
1228,V,SAS,99,160
1228,H,DEN,102,-190
1228,V,OKC,118,-190
1228,H,PHO,102,160
1228,V,LAC,118,-310
1228,H,LAL,107,250
1229,V,BRK,115,500
1229,H,MIL,129,-700
1229,V,HOU,108,-160
1229,H,NOP,104,140
1229,V,CHO,126,-170
1229,H,WAS,130,145
1229,V,CLE,108,150
1229,H,ATL,111,-180
1229,V,BOS,112,-170
1229,H,MEM,103,145
1229,V,NYK,97,700
1229,H,UTA,129,-1100
1229,V,DEN,122,-210
1229,H,PHO,118,175
1229,V,GSW,115,-230
1229,H,POR,105,185
1229,V,SAS,122,120
1229,H,LAC,111,-140
1230,V,DET,107,105
1230,H,ORL,109,-125
1230,V,MIN,113,142
1230,H,MIA,104,-165
1230,V,CHI,89,550
1230,H,TOR,95,-800
1230,V,OKC,103,-140
1230,H,DAL,105,120
1230,V,PHI,95,135
1230,H,POR,129,-155
1230,V,SAC,114,110
1230,H,LAL,121,-130
1231,V,ATL,108,800
1231,H,IND,116,-1400
1231,V,ORL,100,290
1231,H,CHO,125,-380
1231,V,BOS,111,-115
1231,H,SAS,120,-105
1231,V,MEM,101,160
1231,H,HOU,113,-190
1231,V,DAL,102,270
1231,H,OKC,122,-340
1231,V,MIN,114,100
1231,H,NOP,123,-120
1231,V,GSW,132,-650
1231,H,PHO,109,450
101,V,UTA,116,-105
101,H,TOR,122,-115
101,V,DET,98,425
101,H,MIL,121,-600
101,V,NYK,108,800
101,H,DEN,115,-1400
101,V,POR,113,-120
101,H,SAC,108,100
101,V,PHI,119,-125
101,H,LAC,113,105
102,V,MIA,117,-230
102,H,CLE,92,185
102,V,ATL,98,210
102,H,WAS,114,-260
102,V,DAL,122,105
102,H,CHO,84,-125
102,V,NOP,121,-125
102,H,BRK,126,105
102,V,MIN,102,230
102,H,BOS,115,-280
102,V,DET,101,210
102,H,MEM,94,-260
102,V,ORL,112,-120
102,H,CHI,84,100
102,V,PHI,132,-170
102,H,PHO,127,145
102,V,OKC,107,-240
102,H,LAL,100,190
103,V,TOR,107,140
103,H,SAS,125,-160
103,V,DEN,117,-170
103,H,SAC,113,145
103,V,HOU,135,320
103,H,GSW,134,-420
104,V,DAL,93,150
104,H,BOS,114,-180
104,V,UTA,117,-550
104,H,CLE,91,400
104,V,BRK,109,150
104,H,MEM,100,-180
104,V,WAS,109,235
104,H,MIA,115,-290
104,V,ORL,103,150
104,H,MIN,120,-180
104,V,IND,119,-300
104,H,CHI,116,240
104,V,ATL,112,900
104,H,MIL,144,-1600
104,V,LAC,121,-210
104,H,PHO,111,175
104,V,NYK,119,200
104,H,LAL,112,-250
104,V,OKC,111,-110
104,H,POR,109,-110
105,V,CHO,110,375
105,H,DEN,123,-500
105,V,UTA,110,-180
105,H,DET,105,150
105,V,DAL,100,225
105,H,PHI,106,-275
105,V,NOP,133,-550
105,H,CLE,98,400
105,V,TOR,123,190
105,H,MIL,116,-240
105,V,MEM,88,320
105,H,SAS,108,-420
105,V,HOU,101,115
105,H,POR,110,-135
105,V,GSW,127,-380
105,H,SAC,123,290
106,V,BRK,117,-130
106,H,CHI,100,110
106,V,ORL,96,240
106,H,LAC,106,-300
106,V,LAL,86,300
106,H,MIN,108,-400
106,V,MIA,82,-300
106,H,ATL,106,240
106,V,WAS,116,500
106,H,OKC,98,-700
106,V,IND,105,-110
106,H,TOR,121,-110
106,V,CHO,119,100
106,H,PHO,113,-120
107,V,SAS,119,-150
107,H,DET,107,130
107,V,BRK,95,500
107,H,BOS,116,-700
107,V,MEM,95,170
107,H,NOP,114,-200
107,V,UTA,102,185
107,H,MIL,114,-230
107,V,DEN,113,100
107,H,HOU,125,-120
107,V,LAL,107,250
107,H,DAL,97,-310
107,V,ORL,95,160
107,H,SAC,111,-190
107,V,NYK,101,550
107,H,POR,111,-800
108,V,WAS,115,300
108,H,PHI,132,-400
108,V,IND,123,-600
108,H,CLE,115,425
108,V,ATL,101,800
108,H,TOR,104,-1400
108,V,DEN,103,110
108,H,MIA,99,-130
108,V,MIN,119,300
108,H,OKC,117,-400
108,V,SAC,111,-180
108,H,PHO,115,150
108,V,NYK,95,1600
108,H,GSW,122,-6000
108,V,CHO,109,225
108,H,LAC,128,-275
109,V,PHI,106,-170
109,H,WAS,123,145
109,V,IND,108,250
109,H,BOS,135,-310
109,V,ATL,100,300
109,H,BRK,116,-400
109,V,MIL,116,-125
109,H,HOU,109,105
109,V,SAS,86,-150
109,H,MEM,96,130
109,V,CLE,124,950
109,H,NOP,140,-1800
109,V,PHO,94,550
109,H,DAL,104,-800
109,V,ORL,93,400
109,H,UTA,106,-550
109,V,CHI,112,425
109,H,POR,124,-600
109,V,DET,100,105
109,H,LAL,113,-125
110,V,BOS,99,-155
110,H,MIA,115,135
110,V,LAC,100,185
110,H,DEN,121,-230
110,V,OKC,147,-125
110,H,SAS,154,105
110,V,DET,102,280
110,H,SAC,112,-360
111,V,MIL,106,-135
111,H,WAS,113,115
111,V,ATL,123,450
111,H,PHI,121,-650
111,V,IND,121,-400
111,H,NYK,106,300
111,V,BRK,105,450
111,H,TOR,122,-650
111,V,CLE,113,900
111,H,HOU,141,-1600
111,V,DAL,119,160
111,H,MIN,115,-190
111,V,LAL,95,300
111,H,UTA,113,-400
111,V,CHO,96,220
111,H,POR,127,-270
111,V,CHI,109,1100
111,H,GSW,146,-2500
112,V,DET,109,260
112,H,LAC,104,-330
112,V,MEM,108,145
112,H,MIA,112,-170
112,V,BOS,103,-350
112,H,ORL,105,275
112,V,SAS,112,210
112,H,OKC,122,-260
112,V,NOP,106,-125
112,H,MIN,110,105
112,V,DEN,93,-500
112,H,PHO,102,375
112,V,CHI,102,600
112,H,UTA,110,-900
112,V,CHO,97,200
112,H,SAC,104,-250
113,V,PHI,108,-500
113,H,NYK,105,375
113,V,TOR,140,-220
113,H,WAS,138,180
113,V,MIL,133,-550
113,H,ATL,114,400
113,V,HOU,109,-220
113,H,ORL,116,180
113,V,GSW,119,-260
113,H,DAL,114,210
113,V,POR,113,160
113,H,DEN,116,-190
113,V,CLE,101,450
113,H,LAL,95,-650
114,V,BOS,102,-140
114,H,BRK,109,120
114,V,MEM,94,145
114,H,HOU,112,-170
114,V,CHO,108,280
114,H,SAS,93,-360
114,V,DET,94,280
114,H,UTA,100,-360
114,V,POR,107,110
114,H,SAC,115,-130
114,V,NOP,121,-120
114,H,LAC,117,100
115,V,MIN,107,210
115,H,PHI,149,-260
115,V,PHO,97,450
115,H,IND,131,-650
115,V,OKC,126,-550
115,H,ATL,142,400
115,V,MIA,86,350
115,H,MIL,124,-450
115,V,GSW,142,-135
115,H,DEN,111,115
115,V,CHI,100,240
115,H,LAL,107,-300
116,V,ORL,115,145
116,H,DET,120,-170
116,V,MIL,111,-275
116,H,MEM,101,225
116,V,TOR,108,125
116,H,BOS,117,-145
116,V,BRK,145,200
116,H,HOU,142,-250
116,V,SAS,105,100
116,H,DAL,101,-120
116,V,CLE,112,950
116,H,POR,129,-1800
116,V,NOP,140,260
116,H,GSW,147,-330
116,V,UTA,129,100
116,H,LAC,109,-120
117,N,NYK,100,260
117,N,WAS,101,-330
117,V,PHI,120,130
117,H,IND,96,-150
117,V,SAC,95,125
117,H,CHO,114,-145
117,V,PHO,109,350
117,H,TOR,111,-450
117,V,CHI,105,900
117,H,DEN,135,-1600
117,V,LAL,138,425
117,H,OKC,128,-600
118,V,BRK,117,125
118,H,ORL,115,-145
118,V,MEM,116,450
118,H,BOS,122,-650
118,V,MIA,93,125
118,H,DET,98,-145
118,V,SAS,116,110
118,H,MIN,113,-130
118,V,CLE,99,1200
118,H,UTA,115,-3000
118,V,NOP,112,130
118,H,POR,128,-150
118,V,GSW,112,-300
118,H,LAC,94,240
119,V,OKC,117,145
119,H,PHI,115,-170
119,V,PHO,115,250
119,H,CHO,135,-310
119,V,SAC,103,-125
119,H,DET,101,105
119,V,DAL,99,275
119,H,IND,111,-350
119,V,MIL,118,-700
119,H,ORL,108,500
119,V,BOS,113,-330
119,H,ATL,105,260
119,V,MEM,90,500
119,H,TOR,119,-700
119,V,MIA,117,-180
119,H,CHI,103,150
119,V,LAL,134,260
119,H,HOU,138,-330
119,V,CLE,102,1500
119,H,DEN,124,-5000
120,V,CHO,95,280
120,H,IND,120,-360
120,V,PHO,114,750
120,H,MIN,116,-1200
120,V,LAC,103,400
120,H,SAS,95,-550
121,V,OKC,127,-500
121,H,NYK,109,375
121,V,CHI,104,-150
121,H,CLE,88,130
121,V,DET,87,190
121,H,WAS,101,-240
121,V,DAL,106,600
121,H,MIL,116,-900
121,V,ORL,122,-105
121,H,ATL,103,-115
121,V,SAC,94,140
121,H,BRK,123,-160
121,V,NOP,105,125
121,H,MEM,85,-145
121,V,MIA,99,350
121,H,BOS,107,-450
121,V,HOU,93,170
121,H,PHI,121,-200
121,V,POR,109,175
121,H,UTA,104,-210
121,V,GSW,130,-1500
121,H,LAL,111,850
122,V,SAC,105,500
122,H,TOR,120,-700
122,V,POR,114,145
122,H,OKC,123,-170
122,V,LAC,98,130
122,H,DAL,106,-150
122,V,MIN,118,-190
122,H,PHO,91,160
123,V,TOR,106,230
123,H,IND,110,-280
123,V,CLE,103,1100
123,H,BOS,123,-2500
123,V,ORL,110,180
123,H,BRK,114,-220
123,V,HOU,114,-400
123,H,NYK,110,300
123,V,LAC,111,200
123,H,MIA,99,-250
123,V,SAS,120,140
123,H,PHI,122,-160
123,V,DET,98,170
123,H,NOP,94,-200
123,V,ATL,121,105
123,H,CHI,101,-125
123,V,CHO,118,115
123,H,MEM,107,-135
123,V,DEN,108,150
123,H,UTA,114,-180
124,V,GSW,126,-500
124,H,WAS,118,375
124,V,NOP,116,850
124,H,OKC,122,-1500
124,V,POR,120,-400
124,H,PHO,106,300
124,V,MIN,120,115
124,H,LAL,105,-135
125,V,WAS,95,140
125,H,ORL,91,-160
125,V,MIA,100,-400
125,H,CLE,94,317
125,V,NYK,99,330
125,H,BRK,109,-420
125,V,TOR,119,-165
125,H,HOU,121,144
125,V,SAC,99,115
125,H,MEM,96,-135
125,V,LAC,106,-210
125,H,CHI,101,176
125,V,DET,101,176
125,H,DAL,106,-210
125,V,CHO,99,614
125,H,MIL,108,-900
125,V,PHO,95,1098
125,H,DEN,132,-2200
125,V,MIN,102,459
125,H,UTA,106,-620
126,V,SAS,126,-200
126,H,NOP,114,170
126,V,IND,103,-210
126,H,MEM,106,175
126,V,GSW,115,-170
126,H,BOS,111,145
126,V,PHI,110,450
126,H,DEN,126,-650
126,V,ATL,111,325
126,H,POR,120,-425
127,V,CLE,104,180
127,H,CHI,101,-220
127,V,SAC,108,140
127,H,LAC,122,-160
127,V,MIL,112,-110
127,H,OKC,118,-110
127,V,TOR,123,-180
127,H,DAL,120,150
127,V,ORL,98,350
127,H,HOU,103,-450
127,V,WAS,119,160
127,H,SAS,132,-190
127,V,UTA,125,-240
127,H,MIN,111,190
127,V,MIA,106,-210
127,H,NYK,97,175
127,V,PHO,102,260
127,H,LAL,116,-330
128,V,GSW,132,-350
128,H,IND,100,275
128,V,NYK,92,650
128,H,CHO,101,-1000
128,V,BRK,104,350
128,H,BOS,112,-450
128,V,DEN,95,-240
128,H,MEM,92,190
128,V,ATL,123,210
128,H,LAC,118,-260
129,V,WAS,113,-350
129,H,CLE,116,275
129,V,MIL,115,-300
129,H,DET,105,240
129,V,OKC,126,-155
129,H,ORL,117,135
129,V,CHI,117,240
129,H,BRK,122,-300
129,V,NOP,121,900
129,H,HOU,116,-1600
129,V,PHO,124,900
129,H,SAS,126,-1600
129,V,PHI,121,-340
129,H,LAL,105,270
130,V,CHI,105,525
130,H,MIA,89,-750
130,V,DAL,114,-300
130,H,NYK,90,240
130,V,CHO,94,260
130,H,BOS,126,-330
130,V,MEM,97,135
130,H,MIN,99,-155
130,V,DEN,105,-500
130,H,NOP,99,375
130,V,IND,89,-115
130,H,WAS,107,-105
130,V,ATL,113,180
130,H,SAC,135,-220
130,V,UTA,105,-145
130,H,POR,132,125
131,V,IND,100,145
131,H,ORL,107,-170
131,V,DAL,89,270
131,H,DET,93,-340
131,V,MIL,105,120
131,H,TOR,92,-140
131,V,BRK,114,290
131,H,SAS,117,-380
131,V,PHI,113,300
131,H,GSW,104,-400
131,V,LAL,123,-130
131,H,LAC,120,110
201,V,MEM,92,290
201,H,CHO,100,-380
201,V,BOS,113,-1600
201,H,NYK,99,900
201,V,OKC,118,-170
201,H,MIA,102,145
201,V,ATL,112,650
201,H,UTA,128,-1000
201,V,HOU,122,145
201,H,DEN,136,-170
202,V,LAC,111,120
202,H,DET,101,-140
202,V,BRK,89,135
202,H,ORL,102,-155
202,V,CHI,118,250
202,H,CHO,125,-310
202,V,MIL,131,-265
202,H,WAS,115,215
202,V,IND,95,105
202,H,MIA,88,-125
202,V,DAL,111,-240
202,H,CLE,98,190
202,V,NOP,108,500
202,H,SAS,113,-700
202,V,LAL,101,1100
202,H,GSW,115,-2500
202,V,DEN,107,105
202,H,MIN,106,-125
202,V,HOU,125,240
202,H,UTA,98,-300
202,V,ATL,118,115
202,H,PHO,112,-135
202,V,PHI,108,-160
202,H,SAC,115,140
203,V,MEM,96,-140
203,H,NYK,84,120
203,V,OKC,129,150
203,H,BOS,134,-180
203,V,LAC,103,400
203,H,TOR,121,-550
204,V,DEN,103,-125
204,H,DET,129,105
204,V,ATL,137,250
204,H,WAS,129,-310
204,V,MIL,113,-330
204,H,BRK,94,260
204,V,IND,109,-165
204,H,NOP,107,142
204,V,HOU,118,-400
204,H,PHO,110,300
204,V,SAS,112,-135
204,H,SAC,127,115
205,V,LAL,94,-145
205,H,IND,136,125
205,V,BOS,103,-800
205,H,CLE,96,550
205,V,LAC,117,140
205,H,CHO,115,-160
205,V,DET,105,-170
205,H,NYK,92,145
205,V,ORL,122,375
205,H,OKC,132,-500
205,V,TOR,119,105
205,H,PHI,107,-125
205,V,MIN,106,-180
205,H,MEM,108,150
205,V,MIA,118,260
205,H,POR,108,-330
206,V,DEN,130,-165
206,H,BRK,135,142
206,V,NOP,125,-125
206,H,CHI,120,105
206,V,WAS,129,600
206,H,MIL,148,-900
206,V,CHO,93,190
206,H,DAL,99,-240
206,V,PHO,88,1100
206,H,UTA,116,-2500
206,V,HOU,127,-190
206,H,SAC,101,160
206,V,SAS,102,1100
206,H,GSW,141,-2500
207,V,MIN,112,145
207,H,ORL,122,-170
207,V,LAC,92,215
207,H,IND,116,-265
207,V,TOR,119,-270
207,H,ATL,101,220
207,V,MEM,95,850
207,H,OKC,117,-1500
207,V,LAL,129,350
207,H,BOS,128,-450
207,V,SAS,118,200
207,H,POR,127,-250
208,V,DEN,110,240
208,H,PHI,117,-300
208,V,CLE,106,400
208,H,WAS,119,-550
208,V,NYK,103,290
208,H,DET,120,-380
208,V,CHI,125,300
208,H,BRK,106,-400
208,V,MIL,122,-250
208,H,DAL,107,200
208,V,GSW,117,-2500
208,H,PHO,107,1100
208,V,MIN,117,190
208,H,NOP,122,-240
208,V,MIA,96,140
208,H,SAC,102,-160
209,V,SAS,105,275
209,H,UTA,125,-350
209,V,CLE,90,950
209,H,IND,105,-1800
209,V,TOR,104,-2000
209,H,NYK,99,1000
209,V,CHO,129,-135
209,H,ATL,120,115
209,V,NOP,90,-115
209,H,MEM,99,-105
209,V,WAS,134,-135
209,H,CHI,125,115
209,V,LAC,123,700
209,H,BOS,112,-1100
209,V,OKC,117,125
209,H,HOU,112,-145
209,V,ORL,103,220
209,H,MIL,83,-270
210,V,POR,101,-155
210,H,DAL,102,135
210,V,LAL,120,260
210,H,PHI,143,-330
210,V,PHO,104,350
210,H,SAC,117,-450
210,V,ORL,124,-120
210,H,ATL,108,100
210,V,MIA,118,900
210,H,GSW,120,-1600
211,V,WAS,112,200
211,H,DET,121,-250
211,V,NYK,104,100
211,H,CLE,107,-120
211,V,CHO,90,190
211,H,IND,99,-240
211,V,BRK,125,450
211,H,TOR,127,-650
211,V,POR,111,170
211,H,OKC,120,-200
211,V,DAL,104,550
211,H,HOU,120,-800
211,V,MIL,112,-800
211,H,CHI,99,550
211,V,LAC,120,145
211,H,MIN,130,-170
211,V,MIA,87,425
211,H,DEN,103,-600
212,V,LAL,113,-250
212,H,ATL,117,200
212,V,ORL,118,160
212,H,NOP,88,-190
212,V,BOS,112,240
212,H,PHI,109,-300
212,V,SAS,108,-320
212,H,MEM,107,255
212,V,UTA,108,350
212,H,GSW,115,-450
213,V,BRK,148,-350
213,H,CLE,139,275
213,V,MIL,106,-190
213,H,IND,97,160
213,V,DET,110,145
213,H,BOS,118,-170
213,V,WAS,120,400
213,H,TOR,129,-550
213,V,PHI,126,-650
213,H,NYK,111,450
213,V,MEM,110,100
213,H,CHI,122,-120
213,V,MIA,112,135
213,H,DAL,101,-155
213,V,SAC,118,275
213,H,DEN,120,-350
213,V,HOU,111,-180
213,H,MIN,121,150
213,V,GSW,107,-130
213,H,POR,129,110
213,V,PHO,107,300
213,H,LAC,134,-400
214,V,CHO,89,155
214,H,ORL,127,-180
214,V,NYK,106,267
214,H,ATL,91,-330
214,V,OKC,122,-200
214,H,NOP,131,170
221,V,MIA,102,190
221,H,PHI,106,-240
221,V,PHO,98,100
221,H,CLE,111,-120
221,V,POR,113,-160
221,H,BRK,99,140
221,V,BOS,97,210
221,H,MIL,98,-260
221,V,HOU,106,-150
221,H,LAL,111,130
221,V,SAC,123,700
221,H,GSW,125,-1100
222,V,WAS,110,180
222,H,CHO,123,-220
222,V,NOP,111,180
222,H,IND,126,-220
222,V,CHI,110,290
222,H,ORL,109,-380
222,V,SAS,117,300
222,H,TOR,120,-400
222,V,MIN,115,-170
222,H,NYK,104,145
222,V,DET,125,-190
222,H,ATL,122,160
222,V,LAC,112,-155
222,H,MEM,106,135
222,V,DEN,114,-330
222,H,DAL,104,260
222,V,UTA,147,170
222,H,OKC,148,-200
223,V,POR,130,110
223,H,PHI,115,-130
223,V,MEM,107,110
223,H,CLE,112,-130
223,V,IND,119,-110
223,H,WAS,112,-110
223,V,BRK,117,135
223,H,CHO,115,-155
223,V,LAL,115,-270
223,H,NOP,128,220
223,V,PHO,112,130
223,H,ATL,120,-150
223,V,DET,119,140
223,H,MIA,96,-160
223,V,BOS,116,-650
223,H,CHI,126,450
223,V,SAC,119,200
223,H,OKC,116,-250
223,V,HOU,118,575
223,H,GSW,112,-850
223,V,MIN,128,750
223,H,MIL,140,-1200
223,V,DAL,109,575
223,H,UTA,125,-850
224,V,ORL,113,250
224,H,TOR,98,-310
224,V,LAC,96,375
224,H,DEN,123,-500
224,V,SAS,118,-500
224,H,NYK,130,375
225,V,POR,123,-500
225,H,CLE,110,375
225,V,IND,109,115
225,H,DET,113,-135
225,V,GSW,121,-425
225,H,CHO,110,325
225,V,PHO,124,290
225,H,MIA,121,-380
225,V,SAS,85,100
225,H,BRK,101,-120
225,V,MIL,117,-380
225,H,CHI,106,290
225,V,ATL,111,700
225,H,HOU,119,-1100
225,V,PHI,111,-140
225,H,NOP,110,120
225,V,SAC,105,145
225,H,MIN,112,-170
225,V,LAL,105,-220
225,H,MEM,110,180
225,V,DAL,112,145
225,H,LAC,121,-170
226,V,ORL,103,-330
226,H,NYK,108,260
226,V,BOS,95,142
226,H,TOR,118,-165
226,V,OKC,112,142
226,H,DEN,121,-165
227,V,HOU,118,-220
227,H,CHO,113,180
227,V,MIN,123,-210
227,H,ATL,131,175
227,V,POR,97,120
227,H,BOS,92,-140
227,V,WAS,125,180
227,H,BRK,116,-220
227,V,GSW,125,-425
227,H,MIA,126,325
227,V,CHI,109,135
227,H,MEM,107,-155
227,V,DET,93,155
227,H,SAS,105,-185
227,V,IND,101,-115
227,H,DAL,110,-105
227,V,LAC,105,375
227,H,UTA,111,-500
227,V,MIL,141,-280
227,H,SAC,140,230
227,V,NOP,119,230
227,H,LAL,125,-280
228,V,MIN,115,140
228,H,IND,122,-160
228,V,GSW,96,-200
228,H,ORL,103,170
228,V,CLE,125,105
228,H,NYK,118,-125
228,V,MIA,118,375
228,H,HOU,121,-500
228,V,UTA,111,255
228,H,DEN,104,-320
228,V,PHI,108,155
228,H,OKC,104,-185
301,V,POR,117,180
301,H,TOR,119,-220
301,V,CHI,168,-115
301,H,ATL,161,-105
301,V,CHO,123,125
301,H,BRK,112,-145
301,V,WAS,96,425
301,H,BOS,107,-600
301,V,NOP,130,-200
301,H,PHO,116,170
301,V,LAC,116,135
301,H,SAC,109,-155
301,V,MIL,131,-230
301,H,LAL,120,185
302,V,DET,129,-425
302,H,CLE,93,325
302,V,ORL,117,135
302,H,IND,112,-155
302,V,BRK,88,110
302,H,MIA,117,-130
302,V,MEM,111,170
302,H,DAL,81,-200
302,V,GSW,120,-210
302,H,PHI,117,175
302,V,OKC,102,170
302,H,SAS,116,-200
302,V,LAL,109,-310
302,H,PHO,118,250
302,V,MIL,111,170
302,H,UTA,115,-200
302,V,NOP,120,800
302,H,DEN,112,-1400
303,V,POR,118,-135
303,H,CHO,108,115
303,V,HOU,115,110
303,H,BOS,104,-130
303,V,ATL,123,150
303,H,CHI,118,-180
303,V,NYK,107,450
303,H,LAC,128,-650
303,V,ORL,93,-260
303,H,CLE,107,210
303,V,TOR,107,-135
303,H,DET,112,115
303,V,MIN,121,-110
303,H,WAS,135,-110
303,V,MEM,95,425
303,H,OKC,99,-600
304,V,DAL,88,190
304,H,BRK,127,-240
304,V,ATL,113,375
304,H,MIA,114,-500
304,V,DEN,103,105
304,H,SAS,104,-125
304,V,MIL,105,-1400
304,H,PHO,114,800
304,V,NOP,115,400
304,H,UTA,112,-550
304,V,NYK,108,550
304,H,SAC,115,-800
304,V,LAC,113,145
304,H,LAL,105,-170
305,V,ORL,106,160
305,H,PHI,114,-190
305,V,CHI,96,240
305,H,IND,105,-300
305,V,HOU,107,140
305,H,TOR,95,-160
305,V,POR,111,-240
305,H,MEM,120,190
305,V,OKC,120,-130
305,H,MIN,131,110
305,V,BOS,128,240
305,H,GSW,95,-300
306,V,MIA,91,145
306,H,CHO,84,-170
306,V,DAL,123,190
306,H,WAS,132,-240
306,V,MIN,114,170
306,H,DET,131,-200
306,V,SAS,111,-260
306,H,ATL,104,210
306,V,CLE,107,400
306,H,BRK,113,-550
306,V,UTA,114,-210
306,H,NOP,104,175
306,V,PHI,107,-180
306,H,CHI,108,150
306,V,NYK,96,150
306,H,PHO,107,-180
306,V,BOS,111,-130
306,H,SAC,109,110
306,V,DEN,115,-220
306,H,LAL,99,180
307,V,IND,98,450
307,H,MIL,117,-650
307,V,OKC,129,145
307,H,POR,121,-170
308,V,WAS,111,150
308,H,CHO,112,-180
308,V,DAL,106,240
308,H,ORL,111,-300
308,V,UTA,104,-200
308,H,MEM,114,170
308,V,CLE,110,340
308,H,MIA,126,-440
308,V,TOR,127,-450
308,H,NOP,104,350
308,V,PHI,91,300
308,H,HOU,107,-400
308,V,DET,112,-170
308,H,CHI,104,145
308,V,DEN,105,230
308,H,GSW,122,-280
308,V,OKC,110,110
308,H,LAC,118,-130
309,V,SAC,102,-250
309,H,NYK,94,200
309,V,BRK,114,-200
309,H,ATL,112,170
309,V,WAS,130,240
309,H,MIN,135,-300
309,V,BOS,120,-320
309,H,LAL,107,255
309,V,CHO,114,650
309,H,MIL,131,-1000
309,V,PHO,120,650
309,H,POR,127,-1000
310,V,CHI,108,350
310,H,DET,131,-450
310,V,TOR,125,105
310,H,MIA,104,-125
310,V,IND,89,225
310,H,PHI,106,-275
310,V,NOP,116,100
310,H,ATL,128,-120
310,V,ORL,97,-110
310,H,MEM,105,-110
310,V,HOU,94,-450
310,H,DAL,93,350
310,V,MIL,114,-140
310,H,SAS,121,120
310,V,NYK,92,225
310,H,MIN,103,-275
310,V,PHO,115,1500
310,H,GSW,111,-5000
311,V,TOR,101,-450
311,H,CLE,126,350
311,V,SAC,115,110
311,H,WAS,121,-130
311,V,DET,75,110
311,H,BRK,103,-130
311,V,CHO,106,425
311,H,HOU,118,-600
311,V,OKC,98,145
311,H,UTA,89,-170
311,V,BOS,115,-130
311,H,LAC,140,110
312,V,NYK,98,600
312,H,IND,103,-900
312,V,CLE,99,1100
312,H,PHI,106,-2500
312,V,MIL,130,-650
312,H,NOP,113,450
312,V,LAL,123,-130
312,H,CHI,107,110
312,V,SAS,112,-160
312,H,DAL,105,140
312,V,MIN,107,400
312,H,DEN,133,-550
312,V,POR,125,-180
312,H,LAC,104,150
313,V,DET,74,110
313,H,MIA,108,-130
313,V,ORL,90,110
313,H,WAS,100,-130
313,V,MEM,111,-115
313,H,ATL,132,-105
313,V,BRK,96,230
313,H,OKC,108,-280
313,V,GSW,106,150
313,H,HOU,104,-180
313,V,UTA,114,-400
313,H,PHO,97,300
314,V,CLE,91,300
314,H,ORL,120,-400
314,V,OKC,106,-110
314,H,IND,108,-110
314,V,SAC,120,290
314,H,BOS,126,-380
314,V,LAL,98,250
314,H,TOR,111,-310
314,V,MIN,100,320
314,H,UTA,120,-420
314,V,DAL,99,575
314,H,DEN,100,-850
315,V,LAL,97,750
315,H,DET,111,-1200
315,V,SAC,114,500
315,H,PHI,123,-700
315,V,CHO,116,135
315,H,WAS,110,-155
315,V,PHO,102,700
315,H,HOU,108,-1100
315,V,POR,122,-440
315,H,NOP,110,340
315,V,MIL,113,-240
315,H,MIA,98,190
315,V,NYK,83,800
315,H,SAS,109,-1400
315,V,CHI,121,325
315,H,LAC,128,-425
316,V,ATL,120,500
316,H,BOS,129,-700
316,V,MEM,128,105
316,H,WAS,135,-125
316,V,PHO,138,160
316,H,NOP,136,-190
316,V,GSW,110,105
316,H,OKC,88,-125
316,V,POR,103,125
316,H,SAS,108,-145
316,V,CLE,116,180
316,H,DAL,121,-220
316,V,IND,100,250
316,H,DEN,102,-310
316,V,BRK,98,340
316,H,UTA,114,-440
317,V,LAL,123,-210
317,H,NYK,124,175
317,V,CHO,75,135
317,H,MIA,93,-155
317,V,PHI,130,210
317,H,MIL,125,-260
317,V,TOR,107,-110
317,H,DET,110,-110
317,V,ATL,91,325
317,H,ORL,101,-425
317,V,CHI,102,230
317,H,SAC,129,-280
317,V,MIN,102,425
317,H,HOU,117,-600
317,V,BRK,116,210
317,H,LAC,119,-260
318,V,DET,119,-260
318,H,CLE,126,210
318,V,UTA,116,-240
318,H,WAS,95,190
318,V,DEN,114,170
318,H,BOS,105,-200
318,V,NYK,92,750
318,H,TOR,128,-1200
318,V,MIA,116,190
318,H,OKC,107,-240
318,V,GSW,105,-150
318,H,SAS,111,130
318,V,NOP,129,175
318,H,DAL,125,-210
318,V,CHI,116,120
318,H,PHO,101,-140
318,V,IND,98,175
318,H,POR,106,-210
319,V,PHI,118,100
319,H,CHO,114,-120
319,V,HOU,121,-425
319,H,ATL,105,325
319,V,GSW,117,-300
319,H,MIN,107,240
319,V,LAL,101,550
319,H,MIL,115,-800
319,V,BRK,123,135
319,H,SAC,121,-155
319,V,IND,109,185
319,H,LAC,115,-230
320,V,MIL,102,-260
320,H,CLE,107,210
320,V,NOP,96,400
320,H,ORL,119,-550
320,V,BOS,115,145
320,H,PHI,118,-170
320,V,UTA,137,-1400
320,H,NYK,116,800
320,V,WAS,120,-180
320,H,CHI,126,150
320,V,HOU,125,-260
320,H,MEM,126,210
320,V,MIA,110,210
320,H,SAS,105,-260
320,V,TOR,123,180
320,H,OKC,114,-220
320,V,DAL,118,425
320,H,POR,126,-600
321,V,MIN,106,210
321,H,CHO,113,-260
321,V,DEN,113,-400
321,H,WAS,108,300
321,V,UTA,114,-330
321,H,ATL,117,260
321,V,DAL,100,350
