Profit,Params
225.9851352569679,"[100, 0.1, 3, 10, 10, 3, 0]"
39.355670507856914,"[100, 0.1, 3, 10, 10, 5, 0]"
91.10717155494902,"[100, 0.1, 3, 10, 10, 8, 0]"
210.2708495426822,"[100, 0.1, 3, 100, 1, 3, 0]"
73.61757526976169,"[100, 0.1, 3, 100, 1, 5, 0]"
91.10717155494902,"[100, 0.1, 3, 100, 1, 8, 0]"
225.9851352569679,"[100, 0.1, 3, 100, 3, 3, 0]"
85.52233717452356,"[100, 0.1, 3, 100, 3, 5, 0]"
45.91486386264134,"[100, 0.1, 3, 100, 3, 8, 0]"
225.9851352569679,"[100, 0.1, 3, 100, 5, 3, 0]"
27.450908603094987,"[100, 0.1, 3, 100, 5, 5, 0]"
29.71828266606012,"[100, 0.1, 3, 100, 5, 8, 0]"
223.4966559942951,"[100, 0.1, 3, 100, 10, 3, 0]"
59.45090860309503,"[100, 0.1, 3, 100, 10, 5, 0]"
-69.28171733393987,"[100, 0.1, 3, 100, 10, 8, 0]"
225.9851352569679,"[100, 0.1, 3, 500, 1, 3, 0]"
53.52233717452357,"[100, 0.1, 3, 500, 1, 5, 0]"
23.21828266606012,"[100, 0.1, 3, 500, 1, 8, 0]"
225.9851352569679,"[100, 0.1, 3, 500, 3, 3, 0]"
85.52233717452356,"[100, 0.1, 3, 500, 3, 5, 0]"
-16.948384000606566,"[100, 0.1, 3, 500, 3, 8, 0]"
223.4966559942951,"[100, 0.1, 3, 500, 5, 3, 0]"
53.52233717452357,"[100, 0.1, 3, 500, 5, 5, 0]"
72.77383822161565,"[100, 0.1, 3, 500, 5, 8, 0]"
225.9851352569679,"[100, 0.1, 3, 500, 10, 3, 0]"
53.52233717452357,"[100, 0.1, 3, 500, 10, 5, 0]"
-7.78171733393987,"[100, 0.1, 3, 500, 10, 8, 0]"
225.9851352569679,"[100, 0.1, 3, 1000, 1, 3, 0]"
45.52233717452356,"[100, 0.1, 3, 1000, 1, 5, 0]"
-23.448384000606573,"[100, 0.1, 3, 1000, 1, 8, 0]"
223.4966559942951,"[100, 0.1, 3, 1000, 3, 3, 0]"
39.355670507856914,"[100, 0.1, 3, 1000, 3, 5, 0]"
-7.892828445050984,"[100, 0.1, 3, 1000, 3, 8, 0]"
225.9851352569679,"[100, 0.1, 3, 1000, 5, 3, 0]"
39.355670507856914,"[100, 0.1, 3, 1000, 5, 5, 0]"
-86.97402502624756,"[100, 0.1, 3, 1000, 5, 8, 0]"
239.21094170858083,"[100, 0.1, 3, 1000, 10, 3, 0]"
53.52233717452357,"[100, 0.1, 3, 1000, 10, 5, 0]"
48.05161599939346,"[100, 0.1, 3, 1000, 10, 8, 0]"
28.14622413743551,"[100, 0.1, 5, 10, 1, 3, 0]"
-7.419222592245916,"[100, 0.1, 5, 10, 1, 5, 0]"
-176.97543001732325,"[100, 0.1, 5, 10, 1, 8, 0]"
339.46028592773905,"[100, 0.1, 5, 10, 3, 3, 0]"
-17.355501256110863,"[100, 0.1, 5, 10, 3, 5, 0]"
-342.26495993185324,"[100, 0.1, 5, 10, 3, 8, 0]"
390.046488139225,"[100, 0.1, 5, 10, 5, 3, 0]"
-46.76407666290654,"[100, 0.1, 5, 10, 5, 5, 0]"
-319.40598557287893,"[100, 0.1, 5, 10, 5, 8, 0]"
48.81685905807046,"[100, 0.1, 5, 10, 10, 3, 0]"
-8.264076662906419,"[100, 0.1, 5, 10, 10, 5, 0]"
-313.2094043762977,"[100, 0.1, 5, 10, 10, 8, 0]"
497.32300329074025,"[100, 0.1, 5, 100, 1, 3, 0]"
-160.4589495319731,"[100, 0.1, 5, 100, 1, 5, 0]"
-253.07265223954548,"[100, 0.1, 5, 100, 1, 8, 0]"
82.14622413743555,"[100, 0.1, 5, 100, 3, 3, 0]"
-156.75215677450572,"[100, 0.1, 5, 100, 3, 5, 0]"
-303.0726522395455,"[100, 0.1, 5, 100, 3, 8, 0]"
-36.108118900324484,"[100, 0.1, 5, 100, 5, 3, 0]"
-159.45560505036775,"[100, 0.1, 5, 100, 5, 5, 0]"
-243.07265223954548,"[100, 0.1, 5, 100, 5, 8, 0]"
22.066859058070463,"[100, 0.1, 5, 100, 10, 3, 0]"
-159.81792389094744,"[100, 0.1, 5, 100, 10, 5, 0]"
-242.04273770963098,"[100, 0.1, 5, 100, 10, 8, 0]"
126.59066858187995,"[100, 0.1, 5, 500, 1, 3, 0]"
-0.4589495319729693,"[100, 0.1, 5, 500, 1, 5, 0]"
-355.3504300173232,"[100, 0.1, 5, 500, 1, 8, 0]"
26.24967241329759,"[100, 0.1, 5, 500, 3, 3, 0]"
12.766617171854705,"[100, 0.1, 5, 500, 3, 5, 0]"
-289.4059855728789,"[100, 0.1, 5, 500, 3, 8, 0]"
33.86289838648224,"[100, 0.1, 5, 500, 5, 3, 0]"
-161.4000494948122,"[100, 0.1, 5, 500, 5, 5, 0]"
-329.53098557287893,"[100, 0.1, 5, 500, 5, 8, 0]"
73.84066858187995,"[100, 0.1, 5, 500, 10, 3, 0]"
66.5700359752735,"[100, 0.1, 5, 500, 10, 5, 0]"
-293.47543001732333,"[100, 0.1, 5, 500, 10, 8, 0]"
75.64622413743555,"[100, 0.1, 5, 1000, 1, 3, 0]"
30.45892486416237,"[100, 0.1, 5, 1000, 1, 5, 0]"
-182.07265223954545,"[100, 0.1, 5, 1000, 1, 8, 0]"
74.872414613626,"[100, 0.1, 5, 1000, 3, 3, 0]"
-44.26329735805988,"[100, 0.1, 5, 1000, 3, 5, 0]"
-319.98945055363095,"[100, 0.1, 5, 1000, 3, 8, 0]"
114.14622413743552,"[100, 0.1, 5, 1000, 5, 3, 0]"
-159.45560505036775,"[100, 0.1, 5, 1000, 5, 5, 0]"
-230.5170966839899,"[100, 0.1, 5, 1000, 5, 8, 0]"
367.36466995740676,"[100, 0.1, 5, 1000, 10, 3, 0]"
0.5443949496324834,"[100, 0.1, 5, 1000, 10, 5, 0]"
-223.57265223954545,"[100, 0.1, 5, 1000, 10, 8, 0]"
376.60349297976563,"[100, 0.1, 10, 10, 1, 3, 0]"
4.41949424647084,"[100, 0.1, 10, 10, 1, 5, 0]"
-317.5213044818418,"[100, 0.1, 10, 10, 1, 8, 0]"
441.942081394445,"[100, 0.1, 10, 10, 3, 3, 0]"
-183.46750878317943,"[100, 0.1, 10, 10, 3, 5, 0]"
-304.17899526927556,"[100, 0.1, 10, 10, 3, 8, 0]"
268.996686030287,"[100, 0.1, 10, 10, 5, 3, 0]"
-55.497582046411964,"[100, 0.1, 10, 10, 5, 5, 0]"
-350.8494203065168,"[100, 0.1, 10, 10, 5, 8, 0]"
356.7049646347825,"[100, 0.1, 10, 10, 10, 3, 0]"
-296.2072843173921,"[100, 0.1, 10, 10, 10, 5, 0]"
-443.05344342648226,"[100, 0.1, 10, 10, 10, 8, 0]"
339.2335934577001,"[100, 0.1, 10, 100, 1, 3, 0]"
-23.088524695371632,"[100, 0.1, 10, 100, 1, 5, 0]"
-206.42625356653394,"[100, 0.1, 10, 100, 1, 8, 0]"
539.9576043106429,"[100, 0.1, 10, 100, 3, 3, 0]"
87.41961972485717,"[100, 0.1, 10, 100, 3, 5, 0]"
-251.2683152929673,"[100, 0.1, 10, 100, 3, 8, 0]"
163.21553539118017,"[100, 0.1, 10, 100, 5, 3, 0]"
-267.896981548266,"[100, 0.1, 10, 100, 5, 5, 0]"
-385.2657732396324,"[100, 0.1, 10, 100, 5, 8, 0]"
333.72837730297744,"[100, 0.1, 10, 100, 10, 3, 0]"
-15.341968355127193,"[100, 0.1, 10, 100, 10, 5, 0]"
-267.68030942956875,"[100, 0.1, 10, 100, 10, 8, 0]"
477.6309605534934,"[100, 0.1, 10, 500, 1, 3, 0]"
-109.20674062976406,"[100, 0.1, 10, 500, 1, 5, 0]"
-288.9417885094881,"[100, 0.1, 10, 500, 1, 8, 0]"
354.58373080783355,"[100, 0.1, 10, 500, 3, 3, 0]"
0.19058669031869613,"[100, 0.1, 10, 500, 3, 5, 0]"
-180.5216822649782,"[100, 0.1, 10, 500, 3, 8, 0]"
14.832274272454057,"[100, 0.1, 10, 500, 5, 3, 0]"
-62.754870817280505,"[100, 0.1, 10, 500, 5, 5, 0]"
-52.882129238163884,"[100, 0.1, 10, 500, 5, 8, 0]"
193.08137597246554,"[100, 0.1, 10, 500, 10, 3, 0]"
-61.33880497065192,"[100, 0.1, 10, 500, 10, 5, 0]"
-357.09893136663095,"[100, 0.1, 10, 500, 10, 8, 0]"
588.4448912067535,"[100, 0.1, 10, 1000, 1, 3, 0]"
110.39809670910671,"[100, 0.1, 10, 1000, 1, 5, 0]"
-225.57298562263745,"[100, 0.1, 10, 1000, 1, 8, 0]"
296.26069861061177,"[100, 0.1, 10, 1000, 3, 3, 0]"
197.2441249346916,"[100, 0.1, 10, 1000, 3, 5, 0]"
-334.80279739307775,"[100, 0.1, 10, 1000, 3, 8, 0]"
243.7036058930825,"[100, 0.1, 10, 1000, 5, 3, 0]"
-216.9112713931184,"[100, 0.1, 10, 1000, 5, 5, 0]"
-375.0313040283697,"[100, 0.1, 10, 1000, 5, 8, 0]"
330.14222165408347,"[100, 0.1, 10, 1000, 10, 3, 0]"
107.44618781434085,"[100, 0.1, 10, 1000, 10, 5, 0]"
-403.8111276530208,"[100, 0.1, 10, 1000, 10, 8, 0]"
123.3482818459211,"[100, 0.2, 1, 10, 1, 3, 0]"
86.69235821628374,"[100, 0.2, 1, 10, 1, 5, 0]"
-173.10346342410705,"[100, 0.2, 1, 10, 1, 8, 0]"
123.3482818459211,"[100, 0.2, 1, 10, 3, 3, 0]"
86.69235821628374,"[100, 0.2, 1, 10, 3, 5, 0]"
-173.10346342410705,"[100, 0.2, 1, 10, 3, 8, 0]"
123.3482818459211,"[100, 0.2, 1, 10, 5, 3, 0]"
86.69235821628374,"[100, 0.2, 1, 10, 5, 5, 0]"
-173.10346342410705,"[100, 0.2, 1, 10, 5, 8, 0]"
123.3482818459211,"[100, 0.2, 1, 10, 10, 3, 0]"
86.69235821628374,"[100, 0.2, 1, 10, 10, 5, 0]"
-173.10346342410705,"[100, 0.2, 1, 10, 10, 8, 0]"
123.3482818459211,"[100, 0.2, 1, 100, 1, 3, 0]"
86.69235821628374,"[100, 0.2, 1, 100, 1, 5, 0]"
-173.10346342410705,"[100, 0.2, 1, 100, 1, 8, 0]"
123.3482818459211,"[100, 0.2, 1, 100, 3, 3, 0]"
86.69235821628374,"[100, 0.2, 1, 100, 3, 5, 0]"
-173.10346342410705,"[100, 0.2, 1, 100, 3, 8, 0]"
123.3482818459211,"[100, 0.2, 1, 100, 5, 3, 0]"
86.69235821628374,"[100, 0.2, 1, 100, 5, 5, 0]"
-173.10346342410705,"[100, 0.2, 1, 100, 5, 8, 0]"
123.3482818459211,"[100, 0.2, 1, 100, 10, 3, 0]"
86.69235821628374,"[100, 0.2, 1, 100, 10, 5, 0]"
-173.10346342410705,"[100, 0.2, 1, 100, 10, 8, 0]"
123.3482818459211,"[100, 0.2, 1, 500, 1, 3, 0]"
86.69235821628374,"[100, 0.2, 1, 500, 1, 5, 0]"
-173.10346342410705,"[100, 0.2, 1, 500, 1, 8, 0]"
123.3482818459211,"[100, 0.2, 1, 500, 3, 3, 0]"
86.69235821628374,"[100, 0.2, 1, 500, 3, 5, 0]"
-173.10346342410705,"[100, 0.2, 1, 500, 3, 8, 0]"
123.3482818459211,"[100, 0.2, 1, 500, 5, 3, 0]"
86.69235821628374,"[100, 0.2, 1, 500, 5, 5, 0]"
-173.10346342410705,"[100, 0.2, 1, 500, 5, 8, 0]"
123.3482818459211,"[100, 0.2, 1, 500, 10, 3, 0]"
86.69235821628374,"[100, 0.2, 1, 500, 10, 5, 0]"
-173.10346342410705,"[100, 0.2, 1, 500, 10, 8, 0]"
123.3482818459211,"[100, 0.2, 1, 1000, 1, 3, 0]"
86.69235821628374,"[100, 0.2, 1, 1000, 1, 5, 0]"
-173.10346342410705,"[100, 0.2, 1, 1000, 1, 8, 0]"
123.3482818459211,"[100, 0.2, 1, 1000, 3, 3, 0]"
86.69235821628374,"[100, 0.2, 1, 1000, 3, 5, 0]"
-173.10346342410705,"[100, 0.2, 1, 1000, 3, 8, 0]"
123.3482818459211,"[100, 0.2, 1, 1000, 5, 3, 0]"
86.69235821628374,"[100, 0.2, 1, 1000, 5, 5, 0]"
-173.10346342410705,"[100, 0.2, 1, 1000, 5, 8, 0]"
123.3482818459211,"[100, 0.2, 1, 1000, 10, 3, 0]"
86.69235821628374,"[100, 0.2, 1, 1000, 10, 5, 0]"
-173.10346342410705,"[100, 0.2, 1, 1000, 10, 8, 0]"
96.08462334637805,"[100, 0.2, 3, 10, 1, 3, 0]"
72.17171226651327,"[100, 0.2, 3, 10, 1, 5, 0]"
-187.59773858637107,"[100, 0.2, 3, 10, 1, 8, 0]"
148.02906779082247,"[100, 0.2, 3, 10, 3, 3, 0]"
176.45812477873207,"[100, 0.2, 3, 10, 3, 5, 0]"
-60.944874542202456,"[100, 0.2, 3, 10, 3, 8, 0]"
144.58462334637804,"[100, 0.2, 3, 10, 5, 3, 0]"
55.39751871812619,"[100, 0.2, 3, 10, 5, 5, 0]"
-170.45488144351393,"[100, 0.2, 3, 10, 5, 8, 0]"
133.8104297979909,"[100, 0.2, 3, 10, 10, 3, 0]"
115.17171226651314,"[100, 0.2, 3, 10, 10, 5, 0]"
-214.52414551277792,"[100, 0.2, 3, 10, 10, 8, 0]"
104.52906779082251,"[100, 0.2, 3, 100, 1, 3, 0]"
42.171712266513296,"[100, 0.2, 3, 100, 1, 5, 0]"
-55.93107191970419,"[100, 0.2, 3, 100, 1, 8, 0]"
183.584623346378,"[100, 0.2, 3, 100, 3, 3, 0]"
158.397518718126,"[100, 0.2, 3, 100, 3, 5, 0]"
-218.06310114318782,"[100, 0.2, 3, 100, 3, 8, 0]"
55.08462334637801,"[100, 0.2, 3, 100, 5, 3, 0]"
75.1717122665132,"[100, 0.2, 3, 100, 5, 5, 0]"
-172.04218303081552,"[100, 0.2, 3, 100, 5, 8, 0]"
181.52906779082247,"[100, 0.2, 3, 100, 10, 3, 0]"
72.17171226651327,"[100, 0.2, 3, 100, 10, 5, 0]"
-64.52414551277778,"[100, 0.2, 3, 100, 10, 8, 0]"
144.58462334637804,"[100, 0.2, 3, 500, 1, 3, 0]"
40.171712266513296,"[100, 0.2, 3, 500, 1, 5, 0]"
-69.50250049113279,"[100, 0.2, 3, 500, 1, 8, 0]"
198.58462334637804,"[100, 0.2, 3, 500, 3, 3, 0]"
177.1717122665131,"[100, 0.2, 3, 500, 3, 5, 0]"
-65.71462170325395,"[100, 0.2, 3, 500, 3, 8, 0]"
80.52906779082247,"[100, 0.2, 3, 500, 5, 3, 0]"
129.9336170284179,"[100, 0.2, 3, 500, 5, 5, 0]"
-75.49032908765699,"[100, 0.2, 3, 500, 5, 8, 0]"
120.58462334637804,"[100, 0.2, 3, 500, 10, 3, 0]"
206.4581247787321,"[100, 0.2, 3, 500, 10, 5, 0]"
-20.454881443513713,"[100, 0.2, 3, 500, 10, 8, 0]"
170.084623346378,"[100, 0.2, 3, 1000, 1, 3, 0]"
56.933617028418055,"[100, 0.2, 3, 1000, 1, 5, 0]"
-20.454881443513713,"[100, 0.2, 3, 1000, 1, 8, 0]"
109.08462334637801,"[100, 0.2, 3, 1000, 3, 3, 0]"
177.1717122665131,"[100, 0.2, 3, 1000, 3, 5, 0]"
-226.68080527813336,"[100, 0.2, 3, 1000, 3, 8, 0]"
183.02906779082247,"[100, 0.2, 3, 1000, 5, 3, 0]"
145.1717122665131,"[100, 0.2, 3, 1000, 5, 5, 0]"
-93.82366242099033,"[100, 0.2, 3, 1000, 5, 8, 0]"
154.5290677908225,"[100, 0.2, 3, 1000, 10, 3, 0]"
53.39751871812619,"[100, 0.2, 3, 1000, 10, 5, 0]"
-96.42890741753968,"[100, 0.2, 3, 1000, 10, 8, 0]"
173.08056418903317,"[100, 0.2, 5, 10, 1, 3, 0]"
-22.752473867270446,"[100, 0.2, 5, 10, 1, 5, 0]"
-309.4338876999876,"[100, 0.2, 5, 10, 1, 8, 0]"
123.317764430745,"[100, 0.2, 5, 10, 3, 3, 0]"
62.00943089463449,"[100, 0.2, 5, 10, 3, 5, 0]"
-330.13825277935274,"[100, 0.2, 5, 10, 3, 8, 0]"
84.56526245243657,"[100, 0.2, 5, 10, 5, 3, 0]"
-39.895331010127585,"[100, 0.2, 5, 10, 5, 5, 0]"
-288.8632527793527,"[100, 0.2, 5, 10, 5, 8, 0]"
231.01323963691283,"[100, 0.2, 5, 10, 10, 3, 0]"
-167.77768395130414,"[100, 0.2, 5, 10, 10, 5, 0]"
-136.27198293808289,"[100, 0.2, 5, 10, 10, 8, 0]"
318.6321192235991,"[100, 0.2, 5, 100, 1, 3, 0]"
-61.71427677024974,"[100, 0.2, 5, 100, 1, 5, 0]"
-230.97158611268608,"[100, 0.2, 5, 100, 1, 8, 0]"
200.69577931945244,"[100, 0.2, 5, 100, 3, 3, 0]"
157.08690323254297,"[100, 0.2, 5, 100, 3, 5, 0]"
-311.3493638904639,"[100, 0.2, 5, 100, 3, 8, 0]"
353.61735620883616,"[100, 0.2, 5, 100, 5, 3, 0]"
-9.465359021332013,"[100, 0.2, 5, 100, 5, 5, 0]"
-289.62619539229536,"[100, 0.2, 5, 100, 5, 8, 0]"
152.0805641890332,"[100, 0.2, 5, 100, 10, 3, 0]"
-114.77768395130417,"[100, 0.2, 5, 100, 10, 5, 0]"
-349.0666715827715,"[100, 0.2, 5, 100, 10, 8, 0]"
248.6611987741793,"[100, 0.2, 5, 500, 1, 3, 0]"
-161.99056910536572,"[100, 0.2, 5, 500, 1, 5, 0]"
-320.0388938049938,"[100, 0.2, 5, 500, 1, 8, 0]"
267.8395784310582,"[100, 0.2, 5, 500, 3, 3, 0]"
191.92023656587625,"[100, 0.2, 5, 500, 3, 5, 0]"
-369.41550145660136,"[100, 0.2, 5, 500, 3, 8, 0]"
258.3821192235991,"[100, 0.2, 5, 500, 5, 3, 0]"
-144.01297806895113,"[100, 0.2, 5, 500, 5, 5, 0]"
-265.64103055713053,"[100, 0.2, 5, 500, 5, 8, 0]"
94.10545596392502,"[100, 0.2, 5, 500, 10, 3, 0]"
-97.39533101012749,"[100, 0.2, 5, 500, 10, 5, 0]"
-181.85185676795678,"[100, 0.2, 5, 500, 10, 8, 0]"
278.75624509772484,"[100, 0.2, 5, 1000, 1, 3, 0]"
226.92023656587634,"[100, 0.2, 5, 1000, 1, 5, 0]"
-341.20833824943816,"[100, 0.2, 5, 1000, 1, 8, 0]"
326.0041083455882,"[100, 0.2, 5, 1000, 3, 3, 0]"
-261.3939304499036,"[100, 0.2, 5, 1000, 3, 5, 0]"
-321.6129678790678,"[100, 0.2, 5, 1000, 3, 8, 0]"
233.71545255693223,"[100, 0.2, 5, 1000, 5, 3, 0]"
114.6944301142635,"[100, 0.2, 5, 1000, 5, 5, 0]"
-237.68388769998765,"[100, 0.2, 5, 1000, 5, 8, 0]"
323.80966390114367,"[100, 0.2, 5, 1000, 10, 3, 0]"
-109.49056910536557,"[100, 0.2, 5, 1000, 10, 5, 0]"
-272.06087182697183,"[100, 0.2, 5, 1000, 10, 8, 0]"
140.19762256178598,"[100, 0.2, 10, 10, 1, 3, 0]"
163.6160820672522,"[100, 0.2, 10, 10, 1, 5, 0]"
-378.2147855776114,"[100, 0.2, 10, 10, 1, 8, 0]"
401.6317809057518,"[100, 0.2, 10, 10, 3, 3, 0]"
-123.50165539739038,"[100, 0.2, 10, 10, 3, 5, 0]"
-152.13695657168753,"[100, 0.2, 10, 10, 3, 8, 0]"
-38.67409362020494,"[100, 0.2, 10, 10, 5, 3, 0]"
-95.24295220613583,"[100, 0.2, 10, 10, 5, 5, 0]"
-354.4607114026047,"[100, 0.2, 10, 10, 5, 8, 0]"
0.1563091552800131,"[100, 0.2, 10, 10, 10, 3, 0]"
-82.41887685954742,"[100, 0.2, 10, 10, 10, 5, 0]"
-369.48632408301256,"[100, 0.2, 10, 10, 10, 8, 0]"
408.28165570901916,"[100, 0.2, 10, 100, 1, 3, 0]"
-317.2611132437342,"[100, 0.2, 10, 100, 1, 5, 0]"
-175.2770611931611,"[100, 0.2, 10, 100, 1, 8, 0]"
471.7820858344494,"[100, 0.2, 10, 100, 3, 3, 0]"
-175.03996350237333,"[100, 0.2, 10, 100, 3, 5, 0]"
-164.10873520758062,"[100, 0.2, 10, 100, 3, 8, 0]"
180.9192624518734,"[100, 0.2, 10, 100, 5, 3, 0]"
-89.71869704952766,"[100, 0.2, 10, 100, 5, 5, 0]"
-246.55761536064443,"[100, 0.2, 10, 100, 5, 8, 0]"
237.40769633505965,"[100, 0.2, 10, 100, 10, 3, 0]"
215.86771215530237,"[100, 0.2, 10, 100, 10, 5, 0]"
-449.3145699238516,"[100, 0.2, 10, 100, 10, 8, 0]"
305.8877059864218,"[100, 0.2, 10, 500, 1, 3, 0]"
36.47912961009893,"[100, 0.2, 10, 500, 1, 5, 0]"
-393.0723065631349,"[100, 0.2, 10, 500, 1, 8, 0]"
123.16526558445003,"[100, 0.2, 10, 500, 3, 3, 0]"
-115.70274679750952,"[100, 0.2, 10, 500, 3, 5, 0]"
-518.9993714016091,"[100, 0.2, 10, 500, 3, 8, 0]"
283.1404993161443,"[100, 0.2, 10, 500, 5, 3, 0]"
-127.78032305741397,"[100, 0.2, 10, 500, 5, 5, 0]"
-198.0511324757843,"[100, 0.2, 10, 500, 5, 8, 0]"
568.3236870653053,"[100, 0.2, 10, 500, 10, 3, 0]"
-228.90068119212572,"[100, 0.2, 10, 500, 10, 5, 0]"
-194.10907424519505,"[100, 0.2, 10, 500, 10, 8, 0]"
331.29391958448645,"[100, 0.2, 10, 1000, 1, 3, 0]"
41.11276003668556,"[100, 0.2, 10, 1000, 1, 5, 0]"
-339.28823703788873,"[100, 0.2, 10, 1000, 1, 8, 0]"
124.07332818276402,"[100, 0.2, 10, 1000, 3, 3, 0]"
-39.700522991193466,"[100, 0.2, 10, 1000, 3, 5, 0]"
-165.3507035549798,"[100, 0.2, 10, 1000, 3, 8, 0]"
289.3172028674283,"[100, 0.2, 10, 1000, 5, 3, 0]"
83.2806735900031,"[100, 0.2, 10, 1000, 5, 5, 0]"
-271.540319863192,"[100, 0.2, 10, 1000, 5, 8, 0]"
298.2496784713307,"[100, 0.2, 10, 1000, 10, 3, 0]"
-13.380929394088177,"[100, 0.2, 10, 1000, 10, 5, 0]"
-77.25477784341014,"[100, 0.2, 10, 1000, 10, 8, 0]"
90.25119023393921,"[500, 0.01, 1, 10, 1, 3, 0]"
207.54448027722924,"[500, 0.01, 1, 10, 1, 5, 0]"
-142.47434641579105,"[500, 0.01, 1, 10, 1, 8, 0]"
90.25119023393921,"[500, 0.01, 1, 10, 3, 3, 0]"
207.54448027722924,"[500, 0.01, 1, 10, 3, 5, 0]"
-142.47434641579105,"[500, 0.01, 1, 10, 3, 8, 0]"
90.25119023393921,"[500, 0.01, 1, 10, 5, 3, 0]"
207.54448027722924,"[500, 0.01, 1, 10, 5, 5, 0]"
-142.47434641579105,"[500, 0.01, 1, 10, 5, 8, 0]"
90.25119023393921,"[500, 0.01, 1, 10, 10, 3, 0]"
207.54448027722924,"[500, 0.01, 1, 10, 10, 5, 0]"
-142.47434641579105,"[500, 0.01, 1, 10, 10, 8, 0]"
90.25119023393921,"[500, 0.01, 1, 100, 1, 3, 0]"
207.54448027722924,"[500, 0.01, 1, 100, 1, 5, 0]"
-142.47434641579105,"[500, 0.01, 1, 100, 1, 8, 0]"
90.25119023393921,"[500, 0.01, 1, 100, 3, 3, 0]"
207.54448027722924,"[500, 0.01, 1, 100, 3, 5, 0]"
-142.47434641579105,"[500, 0.01, 1, 100, 3, 8, 0]"
90.25119023393921,"[500, 0.01, 1, 100, 5, 3, 0]"
207.54448027722924,"[500, 0.01, 1, 100, 5, 5, 0]"
-142.47434641579105,"[500, 0.01, 1, 100, 5, 8, 0]"
90.25119023393921,"[500, 0.01, 1, 100, 10, 3, 0]"
207.54448027722924,"[500, 0.01, 1, 100, 10, 5, 0]"
-142.47434641579105,"[500, 0.01, 1, 100, 10, 8, 0]"
90.25119023393921,"[500, 0.01, 1, 500, 1, 3, 0]"
207.54448027722924,"[500, 0.01, 1, 500, 1, 5, 0]"
-142.47434641579105,"[500, 0.01, 1, 500, 1, 8, 0]"
90.25119023393921,"[500, 0.01, 1, 500, 3, 3, 0]"
207.54448027722924,"[500, 0.01, 1, 500, 3, 5, 0]"
-142.47434641579105,"[500, 0.01, 1, 500, 3, 8, 0]"
90.25119023393921,"[500, 0.01, 1, 500, 5, 3, 0]"
207.54448027722924,"[500, 0.01, 1, 500, 5, 5, 0]"
-142.47434641579105,"[500, 0.01, 1, 500, 5, 8, 0]"
90.25119023393921,"[500, 0.01, 1, 500, 10, 3, 0]"
207.54448027722924,"[500, 0.01, 1, 500, 10, 5, 0]"
-142.47434641579105,"[500, 0.01, 1, 500, 10, 8, 0]"
90.25119023393921,"[500, 0.01, 1, 1000, 1, 3, 0]"
207.54448027722924,"[500, 0.01, 1, 1000, 1, 5, 0]"
-142.47434641579105,"[500, 0.01, 1, 1000, 1, 8, 0]"
90.25119023393921,"[500, 0.01, 1, 1000, 3, 3, 0]"
207.54448027722924,"[500, 0.01, 1, 1000, 3, 5, 0]"
-142.47434641579105,"[500, 0.01, 1, 1000, 3, 8, 0]"
90.25119023393921,"[500, 0.01, 1, 1000, 5, 3, 0]"
207.54448027722924,"[500, 0.01, 1, 1000, 5, 5, 0]"
-142.47434641579105,"[500, 0.01, 1, 1000, 5, 8, 0]"
90.25119023393921,"[500, 0.01, 1, 1000, 10, 3, 0]"
207.54448027722924,"[500, 0.01, 1, 1000, 10, 5, 0]"
-142.47434641579105,"[500, 0.01, 1, 1000, 10, 8, 0]"
132.5450758114777,"[500, 0.01, 3, 10, 1, 3, 0]"
102.36168867269859,"[500, 0.01, 3, 10, 1, 5, 0]"
-249.5490198284871,"[500, 0.01, 3, 10, 1, 8, 0]"
180.0450758114777,"[500, 0.01, 3, 10, 3, 3, 0]"
142.3616886726986,"[500, 0.01, 3, 10, 3, 5, 0]"
-249.5490198284871,"[500, 0.01, 3, 10, 3, 8, 0]"
132.5450758114777,"[500, 0.01, 3, 10, 5, 3, 0]"
102.36168867269859,"[500, 0.01, 3, 10, 5, 5, 0]"
-249.5490198284871,"[500, 0.01, 3, 10, 5, 8, 0]"
132.5450758114777,"[500, 0.01, 3, 10, 10, 3, 0]"
142.3616886726986,"[500, 0.01, 3, 10, 10, 5, 0]"
-249.5490198284871,"[500, 0.01, 3, 10, 10, 8, 0]"
132.5450758114777,"[500, 0.01, 3, 100, 1, 3, 0]"
142.3616886726986,"[500, 0.01, 3, 100, 1, 5, 0]"
-249.5490198284871,"[500, 0.01, 3, 100, 1, 8, 0]"
180.0450758114777,"[500, 0.01, 3, 100, 3, 3, 0]"
102.36168867269859,"[500, 0.01, 3, 100, 3, 5, 0]"
-249.5490198284871,"[500, 0.01, 3, 100, 3, 8, 0]"
132.5450758114777,"[500, 0.01, 3, 100, 5, 3, 0]"
102.36168867269859,"[500, 0.01, 3, 100, 5, 5, 0]"
-249.5490198284871,"[500, 0.01, 3, 100, 5, 8, 0]"
132.5450758114777,"[500, 0.01, 3, 100, 10, 3, 0]"
102.36168867269859,"[500, 0.01, 3, 100, 10, 5, 0]"
-249.5490198284871,"[500, 0.01, 3, 100, 10, 8, 0]"
132.5450758114777,"[500, 0.01, 3, 500, 1, 3, 0]"
102.36168867269859,"[500, 0.01, 3, 500, 1, 5, 0]"
-249.5490198284871,"[500, 0.01, 3, 500, 1, 8, 0]"
132.5450758114777,"[500, 0.01, 3, 500, 3, 3, 0]"
