Date,Name,Team
2019-01-11,Allen Crabbe,Nets
2019-01-11,Mitchell Robinson,Knicks
2019-01-11,Dzanan Musa,Nets
2019-01-11,,Bucks
2019-01-11,Aron Baynes,Celtics
2019-01-11,Chandler Parsons,Grizzlies
2019-01-11,Chris Paul,Rockets
2019-01-11,Grayson Allen,Jazz
2019-01-11,David Nwaba,Cavaliers
2019-01-11,Alex Abrines,Thunder
2019-01-11,Jaylen Adams,Hawks
2019-01-11,LeBron James,Lakers
2019-01-11,Rajon Rondo,Lakers
2019-01-11,76ers,76ers
2019-01-11,Isaiah Hartenstein,Rockets
2019-01-11,John Wall ,Wizards
2019-01-11,Kent Bazemore,Hawks
2019-01-11,Eric Gordon,Rockets
2019-01-11,Cody Zeller,Hornets
2019-01-11,Zaza Pachulia,Pistons
2019-01-11,Alex Poythress,Hawks
2019-01-11,Rondae Hollis-Jefferson,Nets
2019-01-11,Robert Covington,Timberwolves
2019-01-11,Markieff Morris,Wizards
2019-01-11,Donte DiVincenzo,Bucks
2019-01-11,Milos Teodosic,Clippers
2019-01-11,Miles Plumlee,Hawks
2019-01-11,Thabo Sefolosha,Jazz
2019-01-11,Frank Ntilikina,Knicks
2019-01-11,Myles Turner,Pacers
2019-01-11,Dillon Brooks,Grizzlies
2019-01-11,Dante Exum,Jazz
2019-01-11,E'Twaun Moore,Pelicans
2019-01-11,Moe Harkless,Blazers
2019-01-11,Ricky Rubio,Jazz
2019-01-11,Tony Bradley,Jazz
2019-01-11,Devin Booker,Suns
2019-01-11,Larry Nance Jr.,Cavaliers
2019-01-11,Mo Bamba,Magic
2019-01-11,Dennis Smith Jr.,Mavericks
2019-01-11,Nerlens Noel,Thunder
2019-01-11,Raul Neto,Jazz
2019-01-11,Skal Labissiere,Kings
2019-01-11,Blake Griffin,Pistons
2019-01-11,Amir Johnson,76ers
2019-01-11,Joel Embiid,76ers
2019-01-11,Giannis Antetokounmpo,Bucks
2019-01-11,Enes Kanter,Knicks
2019-01-11,Jared Dudley,Nets
2019-01-11,Patrick McCaw,Raptors
2019-01-11,Jacob Evans,Warriors
2019-01-12,Zhaire Smith,76ers
2019-01-12,Isaiah Thomas,Nuggets
2019-01-12,Jarred Vanderbilt,Nuggets
2019-01-12,DeMarcus Cousins,Warriors
2019-01-12,Trevon Duval,Bucks
2019-01-12,Isaiah Hicks,Knicks
2019-01-12,Kristaps Porzingis,Knicks
2019-01-12,Kostas Antetokounmpo,Mavericks
2019-01-12,Michael Porter Jr.,Nuggets
2019-01-12,Dejounte Murray,Spurs
2019-01-12,Justin Patton,Timberwolves
2019-01-12,Denzel Valentine,Bulls
2019-01-12,Timofey Mozgov,Magic
2019-01-12,Kevin Love,Cavaliers
2019-01-12,Luc Mbah a Moute,Clippers
2019-01-12,Carmelo Anthony,Rockets
2019-01-12,Caris LeVert,Nets
2019-01-12,John Henson,Bucks
2019-01-12,Markelle Fultz,76ers
2019-01-12,Dwight Howard,Wizards
2019-01-12,Demetrius Jackson,76ers
2019-01-12,Damian Jones,Warriors
2019-01-12,Taurean Prince,Hawks
2019-01-12,Ish Smith,Pistons
2019-01-12,Henry Ellenson,Pistons
2019-01-12,Goran Dragic,Heat
2019-01-12,Jonas Valanciunas,Raptors
2019-01-12,Allen Crabbe,Nets
2019-01-12,Mitchell Robinson,Knicks
2019-01-12,Dzanan Musa,Nets
2019-01-12,,Bucks
2019-01-12,Aron Baynes,Celtics
2019-01-12,Chandler Parsons,Grizzlies
2019-01-12,Chris Paul,Rockets
2019-01-12,David Nwaba,Cavaliers
2019-01-12,Alex Abrines,Thunder
2019-01-12,Jaylen Adams,Hawks
2019-01-12,LeBron James,Lakers
2019-01-12,Rajon Rondo,Lakers
2019-01-12,76ers,76ers
2019-01-12,Isaiah Hartenstein,Rockets
2019-01-12,John Wall ,Wizards
2019-01-12,Kent Bazemore,Hawks
2019-01-12,Eric Gordon,Rockets
2019-01-12,Cody Zeller,Hornets
2019-01-12,Alex Poythress,Hawks
2019-01-12,Rondae Hollis-Jefferson,Nets
2019-01-12,Robert Covington,Timberwolves
2019-01-12,Markieff Morris,Wizards
2019-01-12,Donte DiVincenzo,Bucks
2019-01-12,Milos Teodosic,Clippers
2019-01-12,Miles Plumlee,Hawks
2019-01-12,Thabo Sefolosha,Jazz
2019-01-12,Frank Ntilikina,Knicks
2019-01-12,Myles Turner,Pacers
2019-01-12,Dillon Brooks,Grizzlies
2019-01-12,Dante Exum,Jazz
2019-01-12,Moe Harkless,Blazers
2019-01-12,Ricky Rubio,Jazz
2019-01-12,Tony Bradley,Jazz
2019-01-12,Devin Booker,Suns
2019-01-12,Larry Nance Jr.,Cavaliers
2019-01-12,Mo Bamba,Magic
2019-01-12,Dennis Smith Jr.,Mavericks
2019-01-12,Nerlens Noel,Thunder
2019-01-12,Raul Neto,Jazz
2019-01-12,Skal Labissiere,Kings
2019-01-12,Amir Johnson,76ers
2019-01-12,Joel Embiid,76ers
2019-01-12,Giannis Antetokounmpo,Bucks
2019-01-12,Enes Kanter,Knicks
2019-01-12,Jared Dudley,Nets
2019-01-12,Patrick McCaw,Raptors
2019-01-12,Jacob Evans,Warriors
2019-01-12,Bobby Portis,Bulls
2019-01-12,Hassan Whiteside,Heat
2019-01-12, Tony Parker,Hornets
2019-01-12,Jose Barea ,Mavericks
2019-01-12,Gary Harris,Nuggets
2019-01-12,Trey Lyles,Nuggets
2019-01-12,Rudy Gay,Spurs
2019-01-12,Derrick Rose,Timberwolves
2019-01-13,Zhaire Smith,76ers
2019-01-13,Isaiah Thomas,Nuggets
2019-01-13,Jarred Vanderbilt,Nuggets
2019-01-13,DeMarcus Cousins,Warriors
2019-01-13,Trevon Duval,Bucks
2019-01-13,Isaiah Hicks,Knicks
2019-01-13,Kristaps Porzingis,Knicks
2019-01-13,Kostas Antetokounmpo,Mavericks
2019-01-13,Michael Porter Jr.,Nuggets
2019-01-13,Dejounte Murray,Spurs
2019-01-13,Justin Patton,Timberwolves
2019-01-13,Denzel Valentine,Bulls
2019-01-13,Timofey Mozgov,Magic
2019-01-13,Kevin Love,Cavaliers
2019-01-13,Luc Mbah a Moute,Clippers
2019-01-13,Carmelo Anthony,Rockets
2019-01-13,Caris LeVert,Nets
2019-01-13,John Henson,Bucks
2019-01-13,Markelle Fultz,76ers
2019-01-13,Dwight Howard,Wizards
2019-01-13,Demetrius Jackson,76ers
2019-01-13,Damian Jones,Warriors
2019-01-13,Ish Smith,Pistons
2019-01-13,Henry Ellenson,Pistons
2019-01-13,Goran Dragic,Heat
2019-01-13,Jonas Valanciunas,Raptors
2019-01-13,Allen Crabbe,Nets
2019-01-13,Mitchell Robinson,Knicks
2019-01-13,Dzanan Musa,Nets
2019-01-13,,Bucks
2019-01-13,Aron Baynes,Celtics
2019-01-13,Chandler Parsons,Grizzlies
2019-01-13,Chris Paul,Rockets
2019-01-13,David Nwaba,Cavaliers
2019-01-13,Alex Abrines,Thunder
2019-01-13,Jaylen Adams,Hawks
2019-01-13,LeBron James,Lakers
2019-01-13,Rajon Rondo,Lakers
2019-01-13,76ers,76ers
2019-01-13,Isaiah Hartenstein,Rockets
2019-01-13,John Wall ,Wizards
2019-01-13,Kent Bazemore,Hawks
2019-01-13,Eric Gordon,Rockets
2019-01-13,Cody Zeller,Hornets
2019-01-13,Alex Poythress,Hawks
2019-01-13,Rondae Hollis-Jefferson,Nets
2019-01-13,Robert Covington,Timberwolves
2019-01-13,Markieff Morris,Wizards
2019-01-13,Donte DiVincenzo,Bucks
2019-01-13,Milos Teodosic,Clippers
2019-01-13,Miles Plumlee,Hawks
2019-01-13,Thabo Sefolosha,Jazz
2019-01-13,Myles Turner,Pacers
2019-01-13,Dillon Brooks,Grizzlies
2019-01-13,Dante Exum,Jazz
2019-01-13,Moe Harkless,Blazers
2019-01-13,Ricky Rubio,Jazz
2019-01-13,Tony Bradley,Jazz
2019-01-13,Devin Booker,Suns
2019-01-13,Larry Nance Jr.,Cavaliers
2019-01-13,Mo Bamba,Magic
2019-01-13,Dennis Smith Jr.,Mavericks
2019-01-13,Nerlens Noel,Thunder
2019-01-13,Raul Neto,Jazz
2019-01-13,Skal Labissiere,Kings
2019-01-13,Amir Johnson,76ers
2019-01-13,Enes Kanter,Knicks
2019-01-13,Jared Dudley,Nets
2019-01-13,Bobby Portis,Bulls
2019-01-13,Hassan Whiteside,Heat
2019-01-13, Tony Parker,Hornets
2019-01-13,Jose Barea ,Mavericks
2019-01-13,Gary Harris,Nuggets
2019-01-13,Trey Lyles,Nuggets
2019-01-13,Rudy Gay,Spurs
2019-01-13,Derrick Rose,Timberwolves
2019-01-13,Kyle Anderson,Grizzlies
2019-01-13,Dewayne Dedmon,Hawks
2019-01-13,Tim Hardaway Jr.,Knicks
2019-01-13,C.J. Miles,Raptors
2019-01-13,Chris Boucher,Raptors
2019-01-13,Fred VanVleet,Raptors
2019-01-13,Brandon Knight,Rockets
2019-01-14,Zhaire Smith,76ers
2019-01-14,Isaiah Thomas,Nuggets
2019-01-14,Jarred Vanderbilt,Nuggets
2019-01-14,DeMarcus Cousins,Warriors
2019-01-14,Trevon Duval,Bucks
2019-01-14,Isaiah Hicks,Knicks
2019-01-14,Kristaps Porzingis,Knicks
2019-01-14,Kostas Antetokounmpo,Mavericks
2019-01-14,Michael Porter Jr.,Nuggets
2019-01-14,Dejounte Murray,Spurs
2019-01-14,Justin Patton,Timberwolves
2019-01-14,Denzel Valentine,Bulls
2019-01-14,Timofey Mozgov,Magic
2019-01-14,Kevin Love,Cavaliers
2019-01-14,Luc Mbah a Moute,Clippers
2019-01-14,Carmelo Anthony,Rockets
2019-01-14,Caris LeVert,Nets
2019-01-14,John Henson,Bucks
2019-01-14,Markelle Fultz,76ers
2019-01-14,Dwight Howard,Wizards
2019-01-14,Demetrius Jackson,76ers
2019-01-14,Damian Jones,Warriors
2019-01-14,Henry Ellenson,Pistons
2019-01-14,Goran Dragic,Heat
2019-01-14,Jonas Valanciunas,Raptors
2019-01-14,Allen Crabbe,Nets
2019-01-14,Mitchell Robinson,Knicks
2019-01-14,Dzanan Musa,Nets
2019-01-14,,Bucks
2019-01-14,Aron Baynes,Celtics
2019-01-14,Chandler Parsons,Grizzlies
2019-01-14,Chris Paul,Rockets
2019-01-14,David Nwaba,Cavaliers
2019-01-14,Alex Abrines,Thunder
2019-01-14,Jaylen Adams,Hawks
2019-01-14,LeBron James,Lakers
2019-01-14,Rajon Rondo,Lakers
2019-01-14,76ers,76ers
2019-01-14,John Wall ,Wizards
2019-01-14,Kent Bazemore,Hawks
2019-01-14,Eric Gordon,Rockets
2019-01-14,Cody Zeller,Hornets
2019-01-14,Alex Poythress,Hawks
2019-01-14,Rondae Hollis-Jefferson,Nets
2019-01-14,Robert Covington,Timberwolves
2019-01-14,Markieff Morris,Wizards
2019-01-14,Donte DiVincenzo,Bucks
2019-01-14,Milos Teodosic,Clippers
2019-01-14,Miles Plumlee,Hawks
2019-01-14,Thabo Sefolosha,Jazz
2019-01-14,Myles Turner,Pacers
2019-01-14,Dillon Brooks,Grizzlies
2019-01-14,Dante Exum,Jazz
2019-01-14,Moe Harkless,Blazers
2019-01-14,Ricky Rubio,Jazz
2019-01-14,Tony Bradley,Jazz
2019-01-14,Devin Booker,Suns
2019-01-14,Larry Nance Jr.,Cavaliers
2019-01-14,Mo Bamba,Magic
2019-01-14,Dennis Smith Jr.,Mavericks
2019-01-14,Nerlens Noel,Thunder
2019-01-14,Raul Neto,Jazz
2019-01-14,Skal Labissiere,Kings
2019-01-14,Amir Johnson,76ers
2019-01-14,Enes Kanter,Knicks
2019-01-14,Jared Dudley,Nets
2019-01-14,Bobby Portis,Bulls
2019-01-14,Hassan Whiteside,Heat
2019-01-14,Jose Barea ,Mavericks
2019-01-14,Gary Harris,Nuggets
2019-01-14,Trey Lyles,Nuggets
2019-01-14,Derrick Rose,Timberwolves
2019-01-14,Kyle Anderson,Grizzlies
2019-01-14,Dewayne Dedmon,Hawks
2019-01-14,Tim Hardaway Jr.,Knicks
2019-01-14,C.J. Miles,Raptors
2019-01-14,Chris Boucher,Raptors
2019-01-14,Fred VanVleet,Raptors
2019-01-14,Brandon Knight,Rockets
2019-01-14,Kyrie Irving,Celtics
2019-01-14,Marcus Smart,Celtics
2019-01-14,Shabazz Napier,Nets
2019-01-14,Zaza Pachulia,Pistons
2019-01-14,Clint Capela,Rockets
2019-01-14,Marco Belinelli,Spurs
2019-01-15,Zhaire Smith,76ers
2019-01-15,Isaiah Thomas,Nuggets
2019-01-15,Jarred Vanderbilt,Nuggets
2019-01-15,DeMarcus Cousins,Warriors
2019-01-15,Trevon Duval,Bucks
2019-01-15,Isaiah Hicks,Knicks
2019-01-15,Kristaps Porzingis,Knicks
2019-01-15,Kostas Antetokounmpo,Mavericks
2019-01-15,Michael Porter Jr.,Nuggets
2019-01-15,Dejounte Murray,Spurs
2019-01-15,Justin Patton,Timberwolves
2019-01-15,Denzel Valentine,Bulls
2019-01-15,Timofey Mozgov,Magic
2019-01-15,Kevin Love,Cavaliers
2019-01-15,Luc Mbah a Moute,Clippers
2019-01-15,Carmelo Anthony,Rockets
2019-01-15,Caris LeVert,Nets
2019-01-15,John Henson,Bucks
2019-01-15,Markelle Fultz,76ers
2019-01-15,Dwight Howard,Wizards
2019-01-15,Demetrius Jackson,76ers
2019-01-15,Damian Jones,Warriors
2019-01-15,Henry Ellenson,Pistons
2019-01-15,Goran Dragic,Heat
2019-01-15,Jonas Valanciunas,Raptors
2019-01-15,Allen Crabbe,Nets
2019-01-15,Mitchell Robinson,Knicks
2019-01-15,Dzanan Musa,Nets
2019-01-15,,Bucks
2019-01-15,Aron Baynes,Celtics
2019-01-15,Chandler Parsons,Grizzlies
2019-01-15,Chris Paul,Rockets
2019-01-15,David Nwaba,Cavaliers
2019-01-15,Alex Abrines,Thunder
2019-01-15,LeBron James,Lakers
2019-01-15,Rajon Rondo,Lakers
2019-01-15,76ers,76ers
2019-01-15,John Wall ,Wizards
2019-01-15,Kent Bazemore,Hawks
2019-01-15,Eric Gordon,Rockets
2019-01-15,Cody Zeller,Hornets
2019-01-15,Alex Poythress,Hawks
2019-01-15,Rondae Hollis-Jefferson,Nets
2019-01-15,Robert Covington,Timberwolves
2019-01-15,Markieff Morris,Wizards
2019-01-15,Donte DiVincenzo,Bucks
2019-01-15,Milos Teodosic,Clippers
2019-01-15,Miles Plumlee,Hawks
2019-01-15,Thabo Sefolosha,Jazz
2019-01-15,Dillon Brooks,Grizzlies
2019-01-15,Dante Exum,Jazz
2019-01-15,Moe Harkless,Blazers
2019-01-15,Ricky Rubio,Jazz
2019-01-15,Tony Bradley,Jazz
2019-01-15,Larry Nance Jr.,Cavaliers
2019-01-15,Mo Bamba,Magic
2019-01-15,Dennis Smith Jr.,Mavericks
2019-01-15,Nerlens Noel,Thunder
2019-01-15,Raul Neto,Jazz
2019-01-15,Skal Labissiere,Kings
2019-01-15,Enes Kanter,Knicks
2019-01-15,Jared Dudley,Nets
2019-01-15,Jose Barea ,Mavericks
2019-01-15,Gary Harris,Nuggets
2019-01-15,Kyle Anderson,Grizzlies
2019-01-15,Dewayne Dedmon,Hawks
2019-01-15,Tim Hardaway Jr.,Knicks
2019-01-15,C.J. Miles,Raptors
2019-01-15,Chris Boucher,Raptors
2019-01-15,Fred VanVleet,Raptors
2019-01-15,Brandon Knight,Rockets
2019-01-15,Kyrie Irving,Celtics
2019-01-15,Marcus Smart,Celtics
2019-01-15,Shabazz Napier,Nets
2019-01-15,Zaza Pachulia,Pistons
2019-01-15,Clint Capela,Rockets
2019-01-15,Marco Belinelli,Spurs
2019-01-15,Shake Milton,76ers
2019-01-15,Jeremy Lin,Hawks
2019-01-15,Tyler Dorsey,Hawks
2019-01-15,Edmond Sumner,Pacers
2019-01-15,Jamal Crawford,Suns
2019-01-16,Zhaire Smith,76ers
2019-01-16,Isaiah Thomas,Nuggets
2019-01-16,Jarred Vanderbilt,Nuggets
2019-01-16,DeMarcus Cousins,Warriors
2019-01-16,Trevon Duval,Bucks
2019-01-16,Isaiah Hicks,Knicks
2019-01-16,Kristaps Porzingis,Knicks
2019-01-16,Kostas Antetokounmpo,Mavericks
2019-01-16,Michael Porter Jr.,Nuggets
2019-01-16,Dejounte Murray,Spurs
2019-01-16,Justin Patton,Timberwolves
2019-01-16,Denzel Valentine,Bulls
2019-01-16,Timofey Mozgov,Magic
2019-01-16,Kevin Love,Cavaliers
2019-01-16,Luc Mbah a Moute,Clippers
2019-01-16,Carmelo Anthony,Rockets
2019-01-16,Caris LeVert,Nets
2019-01-16,John Henson,Bucks
2019-01-16,Markelle Fultz,76ers
2019-01-16,Dwight Howard,Wizards
2019-01-16,Demetrius Jackson,76ers
2019-01-16,Damian Jones,Warriors
2019-01-16,Henry Ellenson,Pistons
2019-01-16,Goran Dragic,Heat
2019-01-16,Jonas Valanciunas,Raptors
2019-01-16,Allen Crabbe,Nets
2019-01-16,Mitchell Robinson,Knicks
2019-01-16,Dzanan Musa,Nets
2019-01-16,,Bucks
2019-01-16,Chandler Parsons,Grizzlies
2019-01-16,Chris Paul,Rockets
2019-01-16,David Nwaba,Cavaliers
2019-01-16,Alex Abrines,Thunder
2019-01-16,LeBron James,Lakers
2019-01-16,Rajon Rondo,Lakers
2019-01-16,76ers,76ers
2019-01-16,John Wall ,Wizards
2019-01-16,Kent Bazemore,Hawks
2019-01-16,Cody Zeller,Hornets
2019-01-16,Alex Poythress,Hawks
2019-01-16,Robert Covington,Timberwolves
2019-01-16,Markieff Morris,Wizards
2019-01-16,Donte DiVincenzo,Bucks
2019-01-16,Milos Teodosic,Clippers
2019-01-16,Miles Plumlee,Hawks
2019-01-16,Thabo Sefolosha,Jazz
2019-01-16,Dillon Brooks,Grizzlies
2019-01-16,Dante Exum,Jazz
2019-01-16,Moe Harkless,Blazers
2019-01-16,Ricky Rubio,Jazz
2019-01-16,Tony Bradley,Jazz
2019-01-16,Larry Nance Jr.,Cavaliers
2019-01-16,Mo Bamba,Magic
2019-01-16,Dennis Smith Jr.,Mavericks
2019-01-16,Nerlens Noel,Thunder
2019-01-16,Raul Neto,Jazz
2019-01-16,Skal Labissiere,Kings
2019-01-16,Enes Kanter,Knicks
2019-01-16,Jared Dudley,Nets
2019-01-16,Jose Barea ,Mavericks
2019-01-16,Gary Harris,Nuggets
2019-01-16,Kyle Anderson,Grizzlies
2019-01-16,Dewayne Dedmon,Hawks
2019-01-16,Tim Hardaway Jr.,Knicks
2019-01-16,C.J. Miles,Raptors
2019-01-16,Chris Boucher,Raptors
2019-01-16,Brandon Knight,Rockets
2019-01-16,Clint Capela,Rockets
2019-01-16,Shake Milton,76ers
2019-01-16,Jeremy Lin,Hawks
2019-01-16,Tyler Dorsey,Hawks
2019-01-16,Edmond Sumner,Pacers
2019-01-16,Jamal Crawford,Suns
2019-01-16,Wendell Carter Jr.,Bulls
2019-01-16,Robert Williams III,Celtics
2019-01-16,Khyri Thomas,Pistons
2019-01-16,Danuel House,Rockets
2019-01-16,James Ennis,Rockets
2019-01-17,Zhaire Smith,76ers
2019-01-17,Isaiah Thomas,Nuggets
2019-01-17,Jarred Vanderbilt,Nuggets
2019-01-17,DeMarcus Cousins,Warriors
2019-01-17,Trevon Duval,Bucks
2019-01-17,Isaiah Hicks,Knicks
2019-01-17,Kristaps Porzingis,Knicks
2019-01-17,Kostas Antetokounmpo,Mavericks
2019-01-17,Michael Porter Jr.,Nuggets
2019-01-17,Dejounte Murray,Spurs
2019-01-17,Justin Patton,Timberwolves
2019-01-17,Denzel Valentine,Bulls
2019-01-17,Timofey Mozgov,Magic
2019-01-17,Kevin Love,Cavaliers
2019-01-17,Luc Mbah a Moute,Clippers
2019-01-17,Carmelo Anthony,Rockets
2019-01-17,Caris LeVert,Nets
2019-01-17,John Henson,Bucks
2019-01-17,Markelle Fultz,76ers
2019-01-17,Dwight Howard,Wizards
2019-01-17,Demetrius Jackson,76ers
2019-01-17,Damian Jones,Warriors
2019-01-17,Henry Ellenson,Pistons
2019-01-17,Goran Dragic,Heat
2019-01-17,Jonas Valanciunas,Raptors
2019-01-17,Allen Crabbe,Nets
2019-01-17,Dzanan Musa,Nets
2019-01-17,,Bucks
2019-01-17,Chandler Parsons,Grizzlies
2019-01-17,Chris Paul,Rockets
2019-01-17,David Nwaba,Cavaliers
2019-01-17,Alex Abrines,Thunder
2019-01-17,LeBron James,Lakers
2019-01-17,Rajon Rondo,Lakers
2019-01-17,76ers,76ers
2019-01-17,John Wall ,Wizards
2019-01-17,Kent Bazemore,Hawks
2019-01-17,Cody Zeller,Hornets
2019-01-17,Alex Poythress,Hawks
2019-01-17,Robert Covington,Timberwolves
2019-01-17,Markieff Morris,Wizards
2019-01-17,Donte DiVincenzo,Bucks
2019-01-17,Milos Teodosic,Clippers
2019-01-17,Miles Plumlee,Hawks
2019-01-17,Thabo Sefolosha,Jazz
2019-01-17,Dillon Brooks,Grizzlies
2019-01-17,Dante Exum,Jazz
2019-01-17,Moe Harkless,Blazers
2019-01-17,Ricky Rubio,Jazz
2019-01-17,Tony Bradley,Jazz
2019-01-17,Larry Nance Jr.,Cavaliers
2019-01-17,Mo Bamba,Magic
2019-01-17,Dennis Smith Jr.,Mavericks
2019-01-17,Raul Neto,Jazz
2019-01-17,Skal Labissiere,Kings
2019-01-17,Enes Kanter,Knicks
2019-01-17,Jared Dudley,Nets
2019-01-17,Jose Barea ,Mavericks
2019-01-17,Kyle Anderson,Grizzlies
2019-01-17,Dewayne Dedmon,Hawks
2019-01-17,Brandon Knight,Rockets
2019-01-17,Clint Capela,Rockets
2019-01-17,Shake Milton,76ers
2019-01-17,Jeremy Lin,Hawks
2019-01-17,Tyler Dorsey,Hawks
2019-01-17,Edmond Sumner,Pacers
2019-01-17,Jamal Crawford,Suns
2019-01-17,Wendell Carter Jr.,Bulls
2019-01-17,Robert Williams III,Celtics
2019-01-17,Khyri Thomas,Pistons
2019-01-17,Danuel House,Rockets
2019-01-17,James Ennis,Rockets
2019-01-17,Tristan Thompson,Cavaliers
2019-01-17,Kadeem Allen,Knicks
2019-01-17,Malachi Richardson,Raptors
2019-01-17,Jordan McRae,Wizards
2019-01-18,Zhaire Smith,76ers
2019-01-18,Isaiah Thomas,Nuggets
2019-01-18,Jarred Vanderbilt,Nuggets
2019-01-18,Trevon Duval,Bucks
2019-01-18,Isaiah Hicks,Knicks
2019-01-18,Kristaps Porzingis,Knicks
2019-01-18,Kostas Antetokounmpo,Mavericks
2019-01-18,Michael Porter Jr.,Nuggets
2019-01-18,Dejounte Murray,Spurs
2019-01-18,Justin Patton,Timberwolves
2019-01-18,Denzel Valentine,Bulls
2019-01-18,Timofey Mozgov,Magic
2019-01-18,Kevin Love,Cavaliers
2019-01-18,Luc Mbah a Moute,Clippers
2019-01-18,Carmelo Anthony,Rockets
2019-01-18,Caris LeVert,Nets
2019-01-18,John Henson,Bucks
2019-01-18,Markelle Fultz,76ers
2019-01-18,Dwight Howard,Wizards
2019-01-18,Demetrius Jackson,76ers
2019-01-18,Damian Jones,Warriors
2019-01-18,Henry Ellenson,Pistons
2019-01-18,Goran Dragic,Heat
2019-01-18,Jonas Valanciunas,Raptors
2019-01-18,Allen Crabbe,Nets
2019-01-18,Dzanan Musa,Nets
2019-01-18,,Bucks
2019-01-18,Chandler Parsons,Grizzlies
2019-01-18,Chris Paul,Rockets
2019-01-18,David Nwaba,Cavaliers
2019-01-18,Alex Abrines,Thunder
2019-01-18,LeBron James,Lakers
2019-01-18,Rajon Rondo,Lakers
2019-01-18,76ers,76ers
2019-01-18,John Wall ,Wizards
2019-01-18,Kent Bazemore,Hawks
2019-01-18,Cody Zeller,Hornets
2019-01-18,Alex Poythress,Hawks
2019-01-18,Robert Covington,Timberwolves
2019-01-18,Markieff Morris,Wizards
2019-01-18,Donte DiVincenzo,Bucks
2019-01-18,Milos Teodosic,Clippers
2019-01-18,Miles Plumlee,Hawks
2019-01-18,Thabo Sefolosha,Jazz
2019-01-18,Dillon Brooks,Grizzlies
2019-01-18,Dante Exum,Jazz
2019-01-18,Ricky Rubio,Jazz
2019-01-18,Tony Bradley,Jazz
2019-01-18,Larry Nance Jr.,Cavaliers
2019-01-18,Dennis Smith Jr.,Mavericks
2019-01-18,Raul Neto,Jazz
2019-01-18,Skal Labissiere,Kings
2019-01-18,Enes Kanter,Knicks
2019-01-18,Jared Dudley,Nets
2019-01-18,Jose Barea ,Mavericks
2019-01-18,Kyle Anderson,Grizzlies
2019-01-18,Dewayne Dedmon,Hawks
2019-01-18,Brandon Knight,Rockets
2019-01-18,Clint Capela,Rockets
2019-01-18,Shake Milton,76ers
2019-01-18,Jeremy Lin,Hawks
2019-01-18,Tyler Dorsey,Hawks
2019-01-18,Edmond Sumner,Pacers
2019-01-18,Jamal Crawford,Suns
2019-01-18,Wendell Carter Jr.,Bulls
2019-01-18,Robert Williams III,Celtics
2019-01-18,Danuel House,Rockets
2019-01-18,James Ennis,Rockets
2019-01-18,Tristan Thompson,Cavaliers
2019-01-18,Kadeem Allen,Knicks
2019-01-18,Malachi Richardson,Raptors
2019-01-18,Jordan McRae,Wizards
2019-01-18,Lou Williams,Clippers
2019-01-18,Josh Richardson,Heat
2019-01-18,Melvin Frazier Jr.,Magic
2019-01-18,Jon Leuer,Pistons
2019-01-18,DeMar DeRozan,Spurs
2019-01-18,Tyus Jones,Timberwolves
2019-01-18,Jacob Evans,Warriors
2019-01-19,Zhaire Smith,76ers
2019-01-19,Isaiah Thomas,Nuggets
2019-01-19,Jarred Vanderbilt,Nuggets
2019-01-19,Trevon Duval,Bucks
2019-01-19,Isaiah Hicks,Knicks
2019-01-19,Kristaps Porzingis,Knicks
2019-01-19,Kostas Antetokounmpo,Mavericks
2019-01-19,Michael Porter Jr.,Nuggets
2019-01-19,Dejounte Murray,Spurs
2019-01-19,Justin Patton,Timberwolves
2019-01-19,Denzel Valentine,Bulls
2019-01-19,Timofey Mozgov,Magic
2019-01-19,Kevin Love,Cavaliers
2019-01-19,Luc Mbah a Moute,Clippers
2019-01-19,Carmelo Anthony,Rockets
2019-01-19,Caris LeVert,Nets
2019-01-19,John Henson,Bucks
2019-01-19,Markelle Fultz,76ers
2019-01-19,Dwight Howard,Wizards
2019-01-19,Demetrius Jackson,76ers
2019-01-19,Damian Jones,Warriors
2019-01-19,Goran Dragic,Heat
2019-01-19,Jonas Valanciunas,Raptors
2019-01-19,Allen Crabbe,Nets
2019-01-19,Dzanan Musa,Nets
2019-01-19,,Bucks
2019-01-19,Chandler Parsons,Grizzlies
2019-01-19,Chris Paul,Rockets
2019-01-19,David Nwaba,Cavaliers
2019-01-19,Alex Abrines,Thunder
2019-01-19,LeBron James,Lakers
2019-01-19,Rajon Rondo,Lakers
2019-01-19,76ers,76ers
2019-01-19,John Wall ,Wizards
2019-01-19,Kent Bazemore,Hawks
2019-01-19,Cody Zeller,Hornets
2019-01-19,Alex Poythress,Hawks
2019-01-19,Robert Covington,Timberwolves
2019-01-19,Markieff Morris,Wizards
2019-01-19,Milos Teodosic,Clippers
2019-01-19,Miles Plumlee,Hawks
2019-01-19,Thabo Sefolosha,Jazz
2019-01-19,Dillon Brooks,Grizzlies
2019-01-19,Dante Exum,Jazz
2019-01-19,Ricky Rubio,Jazz
2019-01-19,Tony Bradley,Jazz
2019-01-19,Larry Nance Jr.,Cavaliers
2019-01-19,Dennis Smith Jr.,Mavericks
2019-01-19,Raul Neto,Jazz
2019-01-19,Skal Labissiere,Kings
2019-01-19,Enes Kanter,Knicks
2019-01-19,Jared Dudley,Nets
2019-01-19,Jose Barea ,Mavericks
2019-01-19,Kyle Anderson,Grizzlies
2019-01-19,Brandon Knight,Rockets
2019-01-19,Clint Capela,Rockets
2019-01-19,Shake Milton,76ers
